date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2025-10-07,2025020001,Florida Panthers,Chicago Blackhawks,3,2,0,37.0,19.0,,
2025-10-07,2025020002,New York Rangers,Pittsburgh Penguins,0,3,0,25.0,31.0,,
2025-10-07,2025020003,Los Angeles Kings,Colorado Avalanche,1,4,0,25.0,23.0,,
2025-10-08,2025020004,Toronto Maple Leafs,Montréal Canadiens,5,2,0,27.0,31.0,,
2025-10-08,2025020005,Washington Capitals,Boston Bruins,1,3,0,36.0,22.0,,
2025-10-08,2025020006,Edmonton Oilers,Calgary Flames,3,4,1,35.0,22.0,,
2025-10-08,2025020007,Vegas Golden Knights,Los Angeles Kings,5,6,1,35.0,26.0,,
2025-10-09,2025020008,Boston Bruins,Chicago Blackhawks,4,3,1,33.0,24.0,,
2025-10-09,2025020009,Buffalo Sabres,New York Rangers,0,4,0,37.0,33.0,,
2025-10-09,2025020010,Detroit Red Wings,Montréal Canadiens,1,5,0,31.0,17.0,,
2025-10-09,2025020011,Tampa Bay Lightning,Ottawa Senators,4,5,0,25.0,34.0,,
2025-10-09,2025020012,Florida Panthers,Philadelphia Flyers,2,1,0,34.0,20.0,,
2025-10-09,2025020013,Pittsburgh Penguins,New York Islanders,4,3,0,28.0,37.0,,
2025-10-09,2025020014,Carolina Hurricanes,New Jersey Devils,6,3,0,33.0,22.0,,
2025-10-09,2025020015,St. Louis Blues,Minnesota Wild,0,5,0,26.0,21.0,,
2025-10-09,2025020016,Nashville Predators,Columbus Blue Jackets,2,1,0,32.0,39.0,,
2025-10-09,2025020017,Winnipeg Jets,Dallas Stars,4,5,0,25.0,37.0,,
2025-10-09,2025020018,Colorado Avalanche,Utah Mammoth,2,1,0,27.0,33.0,,
2025-10-09,2025020019,Vancouver Canucks,Calgary Flames,5,1,0,26.0,18.0,,
2025-10-09,2025020020,San Jose Sharks,Vegas Golden Knights,3,4,1,23.0,31.0,,
2025-10-09,2025020021,Seattle Kraken,Anaheim Ducks,3,1,0,31.0,36.0,,
2025-10-11,2025020022,Winnipeg Jets,Los Angeles Kings,3,2,0,27.0,32.0,,
2025-10-11,2025020023,Calgary Flames,St. Louis Blues,2,4,0,29.0,28.0,,
2025-10-11,2025020024,Boston Bruins,Buffalo Sabres,3,1,0,31.0,22.0,,
2025-10-11,2025020025,Detroit Red Wings,Toronto Maple Leafs,6,3,0,35.0,23.0,,
2025-10-11,2025020026,Tampa Bay Lightning,New Jersey Devils,3,5,0,17.0,31.0,,
2025-10-11,2025020027,Florida Panthers,Ottawa Senators,6,2,0,27.0,28.0,,
2025-10-11,2025020028,New York Islanders,Washington Capitals,2,4,0,36.0,29.0,,
2025-10-11,2025020029,Pittsburgh Penguins,New York Rangers,1,6,0,19.0,30.0,,
2025-10-11,2025020030,Carolina Hurricanes,Philadelphia Flyers,4,3,1,39.0,23.0,,
2025-10-11,2025020031,Chicago Blackhawks,Montréal Canadiens,2,3,0,22.0,28.0,,
2025-10-11,2025020032,Nashville Predators,Utah Mammoth,2,3,1,23.0,23.0,,
2025-10-11,2025020033,Minnesota Wild,Columbus Blue Jackets,4,7,0,52.0,32.0,,
2025-10-11,2025020034,Colorado Avalanche,Dallas Stars,4,5,1,39.0,22.0,,
2025-10-11,2025020035,Edmonton Oilers,Vancouver Canucks,3,1,0,37.0,15.0,,
2025-10-11,2025020036,San Jose Sharks,Anaheim Ducks,6,7,1,23.0,44.0,,
2025-10-11,2025020037,Seattle Kraken,Vegas Golden Knights,2,1,1,22.0,27.0,,
2025-10-12,2025020038,New York Rangers,Washington Capitals,0,1,0,35.0,21.0,,
2025-10-13,2025020039,Buffalo Sabres,Colorado Avalanche,1,3,0,28.0,37.0,,
2025-10-13,2025020040,Boston Bruins,Tampa Bay Lightning,3,4,0,33.0,23.0,,
2025-10-13,2025020041,Ottawa Senators,Nashville Predators,1,4,0,32.0,26.0,,
2025-10-13,2025020042,New York Islanders,Winnipeg Jets,2,5,0,35.0,26.0,,
2025-10-13,2025020043,Toronto Maple Leafs,Detroit Red Wings,2,3,0,40.0,15.0,,
2025-10-13,2025020044,Philadelphia Flyers,Florida Panthers,5,2,0,22.0,26.0,,
2025-10-13,2025020045,Columbus Blue Jackets,New Jersey Devils,2,3,0,33.0,28.0,,
2025-10-13,2025020046,Vancouver Canucks,St. Louis Blues,2,5,0,29.0,36.0,,
2025-10-13,2025020047,Minnesota Wild,Los Angeles Kings,4,3,1,26.0,34.0,,
2025-10-13,2025020048,Chicago Blackhawks,Utah Mammoth,3,1,0,14.0,22.0,,
2025-10-14,2025020049,Toronto Maple Leafs,Nashville Predators,7,4,0,28.0,30.0,,
2025-10-14,2025020050,Montréal Canadiens,Seattle Kraken,5,4,1,22.0,22.0,,
2025-10-14,2025020051,New York Rangers,Edmonton Oilers,0,2,0,30.0,22.0,,
2025-10-14,2025020052,Washington Capitals,Tampa Bay Lightning,3,2,1,28.0,19.0,,
2025-10-14,2025020053,Calgary Flames,Vegas Golden Knights,2,4,0,29.0,30.0,,
2025-10-14,2025020054,Dallas Stars,Minnesota Wild,5,2,0,25.0,41.0,,
2025-10-14,2025020055,San Jose Sharks,Carolina Hurricanes,1,5,0,17.0,43.0,,
2025-10-14,2025020056,Anaheim Ducks,Pittsburgh Penguins,4,3,0,22.0,25.0,,
2025-10-15,2025020057,Buffalo Sabres,Ottawa Senators,8,4,0,27.0,37.0,,
2025-10-15,2025020058,Detroit Red Wings,Florida Panthers,4,1,0,25.0,21.0,,
2025-10-15,2025020059,St. Louis Blues,Chicago Blackhawks,3,8,0,26.0,29.0,,
2025-10-15,2025020060,Utah Mammoth,Calgary Flames,3,1,0,32.0,20.0,,
2025-10-16,2025020061,Toronto Maple Leafs,New York Rangers,2,1,1,24.0,29.0,,
2025-10-16,2025020062,Montréal Canadiens,Nashville Predators,3,2,1,30.0,19.0,,
2025-10-16,2025020063,Ottawa Senators,Seattle Kraken,4,3,1,23.0,33.0,,
2025-10-16,2025020064,New Jersey Devils,Florida Panthers,3,1,0,33.0,22.0,,
2025-10-16,2025020065,New York Islanders,Edmonton Oilers,4,2,0,25.0,33.0,,
2025-10-16,2025020066,Philadelphia Flyers,Winnipeg Jets,2,5,0,17.0,15.0,,
2025-10-16,2025020067,Columbus Blue Jackets,Colorado Avalanche,1,4,0,23.0,36.0,,
2025-10-16,2025020068,Dallas Stars,Vancouver Canucks,3,5,0,31.0,26.0,,
2025-10-16,2025020069,Vegas Golden Knights,Boston Bruins,6,5,0,37.0,24.0,,
2025-10-16,2025020070,Anaheim Ducks,Carolina Hurricanes,1,4,0,24.0,32.0,,
2025-10-16,2025020071,Los Angeles Kings,Pittsburgh Penguins,2,4,0,32.0,26.0,,
2025-10-17,2025020072,Detroit Red Wings,Tampa Bay Lightning,2,1,1,31.0,32.0,,
2025-10-17,2025020073,Washington Capitals,Minnesota Wild,5,1,0,45.0,14.0,,
2025-10-17,2025020074,Chicago Blackhawks,Vancouver Canucks,2,3,1,33.0,32.0,,
2025-10-17,2025020075,Utah Mammoth,San Jose Sharks,6,3,0,34.0,21.0,,
2025-10-18,2025020076,Buffalo Sabres,Florida Panthers,3,0,0,31.0,32.0,,
2025-10-18,2025020077,Ottawa Senators,New York Islanders,4,5,0,32.0,23.0,,
2025-10-18,2025020078,New Jersey Devils,Edmonton Oilers,5,3,0,23.0,30.0,,
2025-10-18,2025020079,Toronto Maple Leafs,Seattle Kraken,3,4,1,30.0,28.0,,
2025-10-18,2025020080,Montréal Canadiens,New York Rangers,3,4,0,24.0,22.0,,
2025-10-18,2025020081,Philadelphia Flyers,Minnesota Wild,2,1,1,21.0,16.0,,
2025-10-18,2025020082,Columbus Blue Jackets,Tampa Bay Lightning,3,2,0,31.0,24.0,,
2025-10-18,2025020083,St. Louis Blues,Dallas Stars,3,1,0,22.0,19.0,,
2025-10-18,2025020084,Winnipeg Jets,Nashville Predators,4,1,0,24.0,31.0,,
2025-10-18,2025020085,Colorado Avalanche,Boston Bruins,4,1,0,38.0,14.0,,
2025-10-18,2025020086,Los Angeles Kings,Carolina Hurricanes,3,4,1,28.0,40.0,,
2025-10-18,2025020087,Vegas Golden Knights,Calgary Flames,6,1,0,28.0,27.0,,
2025-10-18,2025020088,San Jose Sharks,Pittsburgh Penguins,0,3,0,31.0,27.0,,
2025-10-19,2025020089,Washington Capitals,Vancouver Canucks,3,4,0,31.0,24.0,,
2025-10-19,2025020090,Detroit Red Wings,Edmonton Oilers,4,2,0,25.0,18.0,,
2025-10-19,2025020091,Chicago Blackhawks,Anaheim Ducks,2,1,1,30.0,39.0,,
2025-10-19,2025020092,Utah Mammoth,Boston Bruins,3,2,0,27.0,26.0,,
2025-10-20,2025020093,New York Rangers,Minnesota Wild,1,3,0,24.0,32.0,,
2025-10-20,2025020094,Philadelphia Flyers,Seattle Kraken,5,2,0,27.0,23.0,,
2025-10-20,2025020095,Montréal Canadiens,Buffalo Sabres,4,2,0,32.0,32.0,,
2025-10-20,2025020096,Calgary Flames,Winnipeg Jets,1,2,0,33.0,27.0,,
2025-10-20,2025020097,Vegas Golden Knights,Carolina Hurricanes,4,1,0,26.0,27.0,,
2025-10-21,2025020098,Toronto Maple Leafs,New Jersey Devils,2,5,0,25.0,35.0,,
2025-10-21,2025020099,Ottawa Senators,Edmonton Oilers,2,3,1,21.0,25.0,,
2025-10-21,2025020100,New York Islanders,San Jose Sharks,4,3,0,27.0,36.0,,
2025-10-21,2025020101,Pittsburgh Penguins,Vancouver Canucks,5,1,0,26.0,24.0,,
2025-10-21,2025020102,Washington Capitals,Seattle Kraken,4,1,0,34.0,19.0,,
2025-10-21,2025020103,Boston Bruins,Florida Panthers,3,4,0,31.0,23.0,,
2025-10-21,2025020104,St. Louis Blues,Los Angeles Kings,1,2,1,18.0,28.0,,
2025-10-21,2025020105,Nashville Predators,Anaheim Ducks,2,5,0,28.0,32.0,,
2025-10-21,2025020106,Dallas Stars,Columbus Blue Jackets,1,5,0,23.0,29.0,,
2025-10-21,2025020107,Utah Mammoth,Colorado Avalanche,4,3,1,33.0,33.0,,
2025-10-22,2025020108,New Jersey Devils,Minnesota Wild,4,1,0,35.0,31.0,,
2025-10-22,2025020109,Buffalo Sabres,Detroit Red Wings,4,2,0,31.0,31.0,,
2025-10-22,2025020110,Calgary Flames,Montréal Canadiens,1,2,1,37.0,28.0,,
2025-10-23,2025020111,Boston Bruins,Anaheim Ducks,5,7,0,42.0,30.0,,
2025-10-23,2025020112,Ottawa Senators,Philadelphia Flyers,2,1,0,33.0,23.0,,
2025-10-23,2025020113,Tampa Bay Lightning,Chicago Blackhawks,2,3,0,31.0,25.0,,
2025-10-23,2025020114,Florida Panthers,Pittsburgh Penguins,3,5,0,37.0,17.0,,
2025-10-23,2025020115,New York Islanders,Detroit Red Wings,7,2,0,30.0,34.0,,
2025-10-23,2025020116,New York Rangers,San Jose Sharks,5,6,1,28.0,24.0,,
2025-10-23,2025020117,St. Louis Blues,Utah Mammoth,4,7,0,20.0,25.0,,
2025-10-23,2025020118,Nashville Predators,Vancouver Canucks,2,1,0,35.0,22.0,,
2025-10-23,2025020119,Dallas Stars,Los Angeles Kings,2,3,1,31.0,25.0,,
2025-10-23,2025020120,Winnipeg Jets,Seattle Kraken,0,3,0,32.0,28.0,,
2025-10-23,2025020121,Colorado Avalanche,Carolina Hurricanes,4,5,1,48.0,31.0,,
2025-10-23,2025020122,Edmonton Oilers,Montréal Canadiens,6,5,0,29.0,27.0,,
2025-10-24,2025020123,Buffalo Sabres,Toronto Maple Leafs,5,3,0,30.0,34.0,,
2025-10-24,2025020124,New Jersey Devils,San Jose Sharks,3,1,0,29.0,17.0,,
2025-10-24,2025020125,Columbus Blue Jackets,Washington Capitals,1,5,0,35.0,30.0,,
2025-10-24,2025020126,Winnipeg Jets,Calgary Flames,5,3,0,32.0,33.0,,
2025-10-25,2025020127,Philadelphia Flyers,New York Islanders,4,3,1,26.0,26.0,,
2025-10-25,2025020128,Boston Bruins,Colorado Avalanche,3,2,0,19.0,33.0,,
2025-10-25,2025020129,Tampa Bay Lightning,Anaheim Ducks,4,3,0,33.0,40.0,,
2025-10-25,2025020130,Florida Panthers,Vegas Golden Knights,3,0,0,26.0,17.0,,
2025-10-25,2025020131,Minnesota Wild,Utah Mammoth,2,6,0,35.0,41.0,,
2025-10-25,2025020132,Toronto Maple Leafs,Buffalo Sabres,4,3,1,23.0,26.0,,
2025-10-25,2025020133,Detroit Red Wings,St. Louis Blues,6,4,0,28.0,29.0,,
2025-10-25,2025020134,Pittsburgh Penguins,Columbus Blue Jackets,4,5,1,31.0,41.0,,
2025-10-25,2025020135,Washington Capitals,Ottawa Senators,1,7,0,13.0,34.0,,
2025-10-25,2025020136,Vancouver Canucks,Montréal Canadiens,3,4,0,31.0,24.0,,
2025-10-25,2025020137,Nashville Predators,Los Angeles Kings,5,4,1,25.0,40.0,,
2025-10-25,2025020138,Dallas Stars,Carolina Hurricanes,3,2,0,34.0,28.0,,
2025-10-25,2025020139,Seattle Kraken,Edmonton Oilers,3,2,0,23.0,33.0,,
2025-10-26,2025020140,New Jersey Devils,Colorado Avalanche,4,3,1,24.0,24.0,,
2025-10-26,2025020141,Tampa Bay Lightning,Vegas Golden Knights,2,1,1,28.0,19.0,,
2025-10-26,2025020142,Minnesota Wild,San Jose Sharks,5,6,1,33.0,25.0,,
2025-10-26,2025020143,Winnipeg Jets,Utah Mammoth,2,3,0,30.0,32.0,,
2025-10-26,2025020144,Chicago Blackhawks,Los Angeles Kings,1,3,0,23.0,22.0,,
2025-10-26,2025020145,Nashville Predators,Dallas Stars,2,3,0,25.0,28.0,,
2025-10-26,2025020146,Calgary Flames,New York Rangers,5,1,0,30.0,31.0,,
2025-10-26,2025020147,Vancouver Canucks,Edmonton Oilers,4,3,1,27.0,29.0,,
2025-10-27,2025020148,Pittsburgh Penguins,St. Louis Blues,6,3,0,26.0,28.0,,
2025-10-27,2025020149,Ottawa Senators,Boston Bruins,7,2,0,23.0,28.0,,
2025-10-28,2025020150,Philadelphia Flyers,Pittsburgh Penguins,3,2,1,34.0,26.0,,
2025-10-28,2025020151,Toronto Maple Leafs,Calgary Flames,4,3,0,37.0,29.0,,
2025-10-28,2025020152,Buffalo Sabres,Columbus Blue Jackets,3,4,1,38.0,39.0,,
2025-10-28,2025020153,Florida Panthers,Anaheim Ducks,2,3,1,33.0,17.0,,
2025-10-28,2025020154,Boston Bruins,New York Islanders,5,2,0,22.0,35.0,,
2025-10-28,2025020155,Carolina Hurricanes,Vegas Golden Knights,3,6,0,24.0,35.0,,
2025-10-28,2025020156,Nashville Predators,Tampa Bay Lightning,2,5,0,20.0,32.0,,
2025-10-28,2025020157,Minnesota Wild,Winnipeg Jets,3,4,1,35.0,21.0,,
2025-10-28,2025020158,St. Louis Blues,Detroit Red Wings,2,5,0,22.0,20.0,,
2025-10-28,2025020159,Dallas Stars,Washington Capitals,1,0,0,19.0,24.0,,
2025-10-28,2025020160,Chicago Blackhawks,Ottawa Senators,7,3,0,26.0,24.0,,
2025-10-28,2025020161,Colorado Avalanche,New Jersey Devils,8,4,0,42.0,30.0,,
2025-10-28,2025020162,Edmonton Oilers,Utah Mammoth,6,3,0,24.0,23.0,,
2025-10-28,2025020163,Vancouver Canucks,New York Rangers,0,2,0,23.0,25.0,,
2025-10-28,2025020164,Seattle Kraken,Montréal Canadiens,3,4,1,21.0,21.0,,
2025-10-28,2025020165,San Jose Sharks,Los Angeles Kings,3,4,0,40.0,14.0,,
2025-10-29,2025020166,Columbus Blue Jackets,Toronto Maple Leafs,6,3,0,24.0,36.0,,
2025-10-30,2025020167,Boston Bruins,Buffalo Sabres,4,3,1,22.0,40.0,,
2025-10-30,2025020168,Ottawa Senators,Calgary Flames,4,3,1,38.0,29.0,,
2025-10-30,2025020169,Tampa Bay Lightning,Dallas Stars,2,1,1,33.0,21.0,,
2025-10-30,2025020170,Philadelphia Flyers,Nashville Predators,4,1,0,18.0,33.0,,
2025-10-30,2025020171,Carolina Hurricanes,New York Islanders,6,2,0,34.0,28.0,,
2025-10-30,2025020172,St. Louis Blues,Vancouver Canucks,3,4,1,39.0,18.0,,
2025-10-30,2025020173,Minnesota Wild,Pittsburgh Penguins,1,4,0,27.0,34.0,,
2025-10-30,2025020174,Winnipeg Jets,Chicago Blackhawks,6,3,0,32.0,24.0,,
2025-10-30,2025020175,Edmonton Oilers,New York Rangers,3,4,1,36.0,35.0,,
2025-10-30,2025020176,San Jose Sharks,New Jersey Devils,5,2,0,28.0,31.0,,
2025-10-30,2025020177,Los Angeles Kings,Detroit Red Wings,3,4,1,39.0,27.0,,
2025-10-31,2025020178,Vegas Golden Knights,Colorado Avalanche,2,4,0,23.0,26.0,,
2025-10-31,2025020179,Washington Capitals,New York Islanders,1,3,0,23.0,23.0,,
2025-10-31,2025020180,Anaheim Ducks,Detroit Red Wings,5,2,0,32.0,30.0,,
2025-11-01,2025020181,Boston Bruins,Carolina Hurricanes,2,1,0,22.0,29.0,,
2025-11-01,2025020182,Winnipeg Jets,Pittsburgh Penguins,5,2,0,34.0,30.0,,
2025-11-01,2025020183,Nashville Predators,Calgary Flames,4,2,0,24.0,35.0,,
2025-11-01,2025020184,San Jose Sharks,Colorado Avalanche,3,2,1,23.0,38.0,,
2025-11-01,2025020185,Florida Panthers,Dallas Stars,4,3,1,28.0,22.0,,
2025-11-01,2025020186,Buffalo Sabres,Washington Capitals,4,3,1,24.0,34.0,,
2025-11-01,2025020187,Montréal Canadiens,Ottawa Senators,4,3,1,27.0,17.0,,
2025-11-01,2025020188,Philadelphia Flyers,Toronto Maple Leafs,2,5,0,33.0,27.0,,
2025-11-01,2025020189,Columbus Blue Jackets,St. Louis Blues,3,2,0,35.0,39.0,,
2025-11-01,2025020190,Minnesota Wild,Vancouver Canucks,5,2,0,28.0,28.0,,
2025-11-01,2025020191,Los Angeles Kings,New Jersey Devils,1,4,0,44.0,22.0,,
2025-11-01,2025020192,Edmonton Oilers,Chicago Blackhawks,3,2,1,30.0,29.0,,
2025-11-01,2025020193,Seattle Kraken,New York Rangers,2,3,1,13.0,27.0,,
2025-11-02,2025020194,Utah Mammoth,Tampa Bay Lightning,2,4,0,27.0,26.0,,
2025-11-02,2025020195,New York Islanders,Columbus Blue Jackets,3,2,0,39.0,22.0,,
2025-11-02,2025020196,Philadelphia Flyers,Calgary Flames,1,2,0,18.0,21.0,,
2025-11-02,2025020197,Anaheim Ducks,New Jersey Devils,4,1,0,29.0,33.0,,
2025-11-02,2025020198,San Jose Sharks,Detroit Red Wings,2,3,1,18.0,32.0,,
2025-11-03,2025020199,Toronto Maple Leafs,Pittsburgh Penguins,4,3,0,20.0,37.0,,
2025-11-03,2025020200,St. Louis Blues,Edmonton Oilers,3,2,0,22.0,26.0,,
2025-11-03,2025020201,Nashville Predators,Vancouver Canucks,4,5,1,29.0,36.0,,
2025-11-03,2025020202,Seattle Kraken,Chicago Blackhawks,3,1,0,24.0,30.0,,
2025-11-04,2025020203,Buffalo Sabres,Utah Mammoth,1,2,1,18.0,35.0,,
2025-11-04,2025020204,Montréal Canadiens,Philadelphia Flyers,4,5,1,20.0,42.0,,
2025-11-04,2025020205,New York Islanders,Boston Bruins,3,4,1,33.0,27.0,,
2025-11-04,2025020206,New York Rangers,Carolina Hurricanes,0,3,0,26.0,32.0,,
2025-11-04,2025020207,Dallas Stars,Edmonton Oilers,4,3,1,27.0,26.0,,
2025-11-04,2025020208,Minnesota Wild,Nashville Predators,3,2,1,24.0,34.0,,
2025-11-04,2025020209,Colorado Avalanche,Tampa Bay Lightning,3,2,0,33.0,24.0,,
2025-11-04,2025020210,Vegas Golden Knights,Detroit Red Wings,1,0,0,34.0,24.0,,
2025-11-04,2025020211,Anaheim Ducks,Florida Panthers,7,3,0,32.0,21.0,,
2025-11-04,2025020212,Los Angeles Kings,Winnipeg Jets,3,0,0,26.0,23.0,,
2025-11-05,2025020213,Toronto Maple Leafs,Utah Mammoth,5,3,0,19.0,24.0,,
2025-11-05,2025020214,Washington Capitals,St. Louis Blues,6,1,0,32.0,24.0,,
2025-11-05,2025020215,Calgary Flames,Columbus Blue Jackets,5,1,0,26.0,43.0,,
2025-11-05,2025020216,Vancouver Canucks,Chicago Blackhawks,2,5,0,45.0,28.0,,
2025-11-05,2025020217,Seattle Kraken,San Jose Sharks,1,6,0,30.0,23.0,,
2025-11-06,2025020218,Boston Bruins,Ottawa Senators,3,2,1,25.0,22.0,,
2025-11-06,2025020219,Buffalo Sabres,St. Louis Blues,0,3,0,28.0,17.0,,
2025-11-06,2025020220,New Jersey Devils,Montréal Canadiens,4,3,1,28.0,19.0,,
2025-11-06,2025020221,Pittsburgh Penguins,Washington Capitals,5,3,0,31.0,30.0,,
2025-11-06,2025020222,Carolina Hurricanes,Minnesota Wild,4,3,0,27.0,24.0,,
2025-11-06,2025020223,Nashville Predators,Philadelphia Flyers,1,3,0,24.0,26.0,,
2025-11-06,2025020224,Dallas Stars,Anaheim Ducks,5,7,0,26.0,25.0,,
2025-11-06,2025020225,Vegas Golden Knights,Tampa Bay Lightning,3,6,0,32.0,27.0,,
2025-11-06,2025020226,Los Angeles Kings,Florida Panthers,2,5,0,26.0,24.0,,
2025-11-07,2025020227,Detroit Red Wings,New York Rangers,1,4,0,33.0,26.0,,
2025-11-07,2025020228,New York Islanders,Minnesota Wild,2,5,0,27.0,26.0,,
2025-11-07,2025020229,Calgary Flames,Chicago Blackhawks,0,4,0,33.0,27.0,,
2025-11-07,2025020230,San Jose Sharks,Winnipeg Jets,2,1,0,28.0,33.0,,
2025-11-08,2025020231,New Jersey Devils,Pittsburgh Penguins,2,1,1,24.0,34.0,,
2025-11-08,2025020232,Philadelphia Flyers,Ottawa Senators,2,3,1,22.0,14.0,,
2025-11-08,2025020233,Nashville Predators,Dallas Stars,4,5,0,21.0,22.0,,
2025-11-08,2025020234,Toronto Maple Leafs,Boston Bruins,3,5,0,33.0,39.0,,
2025-11-08,2025020235,Montréal Canadiens,Utah Mammoth,6,2,0,23.0,27.0,,
2025-11-08,2025020236,Tampa Bay Lightning,Washington Capitals,3,2,0,20.0,30.0,,
2025-11-08,2025020237,New York Rangers,New York Islanders,0,5,0,33.0,26.0,,
2025-11-08,2025020238,Carolina Hurricanes,Buffalo Sabres,6,3,0,35.0,22.0,,
2025-11-08,2025020239,St. Louis Blues,Seattle Kraken,3,4,1,19.0,30.0,,
2025-11-08,2025020240,Edmonton Oilers,Colorado Avalanche,1,9,0,24.0,34.0,,
2025-11-08,2025020241,Vancouver Canucks,Columbus Blue Jackets,4,3,0,24.0,32.0,,
2025-11-08,2025020242,Vegas Golden Knights,Anaheim Ducks,3,4,1,39.0,29.0,,
2025-11-08,2025020243,San Jose Sharks,Florida Panthers,3,1,0,23.0,39.0,,
2025-11-09,2025020244,Detroit Red Wings,Chicago Blackhawks,1,5,0,46.0,20.0,,
2025-11-09,2025020245,Pittsburgh Penguins,Los Angeles Kings,2,3,0,33.0,27.0,,
2025-11-09,2025020246,Toronto Maple Leafs,Carolina Hurricanes,4,5,0,20.0,47.0,,
2025-11-09,2025020247,Ottawa Senators,Utah Mammoth,4,2,0,25.0,31.0,,
2025-11-09,2025020248,Dallas Stars,Seattle Kraken,2,1,0,25.0,31.0,,
2025-11-09,2025020249,Minnesota Wild,Calgary Flames,2,0,0,19.0,36.0,,
2025-11-09,2025020250,Vancouver Canucks,Colorado Avalanche,4,5,1,33.0,32.0,,
2025-11-09,2025020251,Anaheim Ducks,Winnipeg Jets,4,1,0,21.0,24.0,,
2025-11-10,2025020252,New Jersey Devils,New York Islanders,2,3,1,35.0,24.0,,
2025-11-10,2025020253,New York Rangers,Nashville Predators,6,3,0,18.0,30.0,,
2025-11-10,2025020254,Edmonton Oilers,Columbus Blue Jackets,5,4,1,24.0,22.0,,
2025-11-10,2025020255,Vegas Golden Knights,Florida Panthers,2,3,0,32.0,20.0,,
2025-11-11,2025020256,Boston Bruins,Toronto Maple Leafs,5,3,0,32.0,33.0,,
2025-11-11,2025020257,Montréal Canadiens,Los Angeles Kings,1,5,0,22.0,26.0,,
2025-11-11,2025020258,Ottawa Senators,Dallas Stars,2,3,1,29.0,33.0,,
2025-11-11,2025020259,Carolina Hurricanes,Washington Capitals,1,4,0,31.0,28.0,,
2025-11-11,2025020260,St. Louis Blues,Calgary Flames,3,2,0,31.0,40.0,,
2025-11-11,2025020261,Minnesota Wild,San Jose Sharks,1,2,1,29.0,18.0,,
2025-11-11,2025020262,Colorado Avalanche,Anaheim Ducks,4,1,0,36.0,36.0,,
2025-11-11,2025020263,Vancouver Canucks,Winnipeg Jets,3,5,0,33.0,30.0,,
2025-11-11,2025020264,Seattle Kraken,Columbus Blue Jackets,1,2,1,23.0,34.0,,
2025-11-12,2025020265,Tampa Bay Lightning,New York Rangers,3,7,0,36.0,21.0,,
2025-11-12,2025020266,Philadelphia Flyers,Edmonton Oilers,1,2,1,21.0,31.0,,
2025-11-12,2025020267,Utah Mammoth,Buffalo Sabres,5,2,0,37.0,19.0,,
2025-11-12,2025020268,Chicago Blackhawks,New Jersey Devils,3,4,1,20.0,37.0,,
2025-11-13,2025020269,Toronto Maple Leafs,Los Angeles Kings,3,4,1,15.0,37.0,,
2025-11-13,2025020270,Montréal Canadiens,Dallas Stars,0,7,0,24.0,19.0,,
2025-11-13,2025020271,Ottawa Senators,Boston Bruins,5,3,0,22.0,21.0,,
2025-11-13,2025020272,Detroit Red Wings,Anaheim Ducks,6,3,0,33.0,28.0,,
2025-11-13,2025020273,Florida Panthers,Washington Capitals,6,3,0,28.0,40.0,,
2025-11-13,2025020274,Columbus Blue Jackets,Edmonton Oilers,5,4,0,25.0,29.0,,
2025-11-13,2025020275,Colorado Avalanche,Buffalo Sabres,6,3,0,34.0,21.0,,
2025-11-13,2025020276,Calgary Flames,San Jose Sharks,2,0,0,36.0,17.0,,
2025-11-13,2025020277,Vegas Golden Knights,New York Islanders,3,4,1,29.0,24.0,,
2025-11-13,2025020278,Seattle Kraken,Winnipeg Jets,5,3,0,18.0,26.0,,
2025-11-14,2025020279,Carolina Hurricanes,Vancouver Canucks,4,3,1,38.0,17.0,,
2025-11-14,2025020280,St. Louis Blues,Philadelphia Flyers,5,6,1,17.0,31.0,,
2025-11-14,2025020281,Nashville Predators,Pittsburgh Penguins,2,1,1,30.0,17.0,,
2025-11-14,2025020282,Utah Mammoth,New York Islanders,2,3,1,30.0,21.0,,
2025-11-15,2025020283,Florida Panthers,Tampa Bay Lightning,1,3,0,23.0,20.0,,
2025-11-15,2025020284,Minnesota Wild,Anaheim Ducks,2,0,0,30.0,28.0,,
2025-11-15,2025020285,Montréal Canadiens,Boston Bruins,2,3,0,28.0,23.0,,
2025-11-15,2025020286,Ottawa Senators,Los Angeles Kings,0,1,0,17.0,18.0,,
2025-11-15,2025020287,Detroit Red Wings,Buffalo Sabres,4,5,1,28.0,27.0,,
2025-11-15,2025020288,Washington Capitals,New Jersey Devils,2,3,1,31.0,31.0,,
2025-11-15,2025020289,Carolina Hurricanes,Edmonton Oilers,3,4,1,36.0,23.0,,
2025-11-15,2025020290,Columbus Blue Jackets,New York Rangers,1,2,1,27.0,33.0,,
2025-11-15,2025020291,Chicago Blackhawks,Toronto Maple Leafs,3,2,0,32.0,33.0,,
2025-11-15,2025020292,St. Louis Blues,Vegas Golden Knights,1,4,0,23.0,34.0,,
2025-11-15,2025020293,Dallas Stars,Philadelphia Flyers,5,1,0,28.0,21.0,,
2025-11-15,2025020294,Calgary Flames,Winnipeg Jets,3,4,1,34.0,23.0,,
2025-11-15,2025020295,Seattle Kraken,San Jose Sharks,4,1,0,23.0,26.0,,
2025-11-16,2025020296,Pittsburgh Penguins,Nashville Predators,4,0,0,22.0,21.0,,
