date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2022-01-20,2021020709,Edmonton Oilers,Florida Panthers,0,6,0,40.0,28.0,,
2022-01-20,2021020710,Vegas Golden Knights,Montréal Canadiens,4,3,1,53.0,27.0,,
2022-01-20,2021020711,Los Angeles Kings,Colorado Avalanche,1,4,0,41.0,27.0,,
2022-01-20,2021020712,Seattle Kraken,San Jose Sharks,3,2,0,17.0,25.0,,
2022-01-21,2021020713,Detroit Red Wings,Dallas Stars,4,5,1,28.0,32.0,,
2022-01-21,2021020714,New York Islanders,Arizona Coyotes,4,0,0,35.0,17.0,,
2022-01-21,2021020715,Carolina Hurricanes,New York Rangers,6,3,0,35.0,23.0,,
2022-01-21,2021020716,Columbus Blue Jackets,Pittsburgh Penguins,2,5,0,27.0,31.0,,
2022-01-21,2021020717,Chicago Blackhawks,Minnesota Wild,1,5,0,36.0,30.0,,
2022-01-21,2021020718,Vancouver Canucks,Florida Panthers,1,2,1,28.0,34.0,,
2022-01-21,2021020719,Anaheim Ducks,Tampa Bay Lightning,5,1,0,,33.0,,
2022-01-21,2021020720,Seattle Kraken,St. Louis Blues,0,5,0,27.0,31.0,,
2022-01-22,2021020721,Boston Bruins,Winnipeg Jets,3,2,0,32.0,24.0,,
2022-01-22,2021020722,Buffalo Sabres,Philadelphia Flyers,6,3,0,24.0,33.0,,
2022-01-22,2021020724,New Jersey Devils,Carolina Hurricanes,7,4,0,38.0,32.0,,
2022-01-22,2021020725,New York Rangers,Arizona Coyotes,7,3,0,27.0,29.0,,
2022-01-22,2021020726,Washington Capitals,Ottawa Senators,3,2,1,,22.0,,
2022-01-22,2021020727,Nashville Predators,Detroit Red Wings,4,1,0,,29.0,,
2022-01-22,2021020728,Minnesota Wild,Chicago Blackhawks,4,3,1,44.0,36.0,,
2022-01-22,2021020729,Colorado Avalanche,Montréal Canadiens,3,2,1,,30.0,,
2022-01-22,2021020730,Edmonton Oilers,Calgary Flames,5,3,0,31.0,47.0,,
2022-01-22,2021020731,San Jose Sharks,Tampa Bay Lightning,1,7,0,28.0,31.0,,
2022-01-22,2021021211,New York Islanders,Toronto Maple Leafs,1,3,0,28.0,,,
2022-01-23,2021020732,New Jersey Devils,Los Angeles Kings,2,3,0,,,,
2022-01-23,2021020733,Pittsburgh Penguins,Winnipeg Jets,3,2,1,,,,
2022-01-23,2021020734,Columbus Blue Jackets,Ottawa Senators,1,2,0,,,,
2022-01-23,2021020735,Vancouver Canucks,St. Louis Blues,1,3,0,39.0,17.0,,
2022-01-23,2021020736,Seattle Kraken,Florida Panthers,5,3,0,29.0,31.0,,
2022-01-24,2021020737,Boston Bruins,Anaheim Ducks,3,5,0,,27.0,,
2022-01-24,2021020738,New York Rangers,Los Angeles Kings,3,2,1,30.0,,,
2022-01-24,2021020739,Philadelphia Flyers,Dallas Stars,1,3,0,28.0,36.0,,
2022-01-24,2021020740,Washington Capitals,Vegas Golden Knights,0,1,0,34.0,29.0,,
2022-01-24,2021020741,Minnesota Wild,Montréal Canadiens,8,2,0,39.0,21.0,,
2022-01-24,2021020742,Colorado Avalanche,Chicago Blackhawks,2,0,0,29.0,24.0,,
2022-01-24,2021020743,Calgary Flames,St. Louis Blues,7,1,0,48.0,,,
2022-01-25,2021020744,Ottawa Senators,Buffalo Sabres,5,0,0,,32.0,,
2022-01-25,2021020745,New Jersey Devils,Dallas Stars,1,5,0,37.0,32.0,,
2022-01-25,2021020746,New York Islanders,Philadelphia Flyers,4,3,0,33.0,17.0,,
2022-01-25,2021020747,Pittsburgh Penguins,Arizona Coyotes,6,3,0,36.0,16.0,,
2022-01-25,2021020748,Carolina Hurricanes,Vegas Golden Knights,4,3,1,30.0,29.0,,
2022-01-25,2021020749,Winnipeg Jets,Florida Panthers,3,5,0,35.0,32.0,,
2022-01-25,2021020750,Vancouver Canucks,Edmonton Oilers,2,3,1,,,,
2022-01-25,2021020751,Seattle Kraken,Nashville Predators,2,4,0,,27.0,,
2022-01-26,2021020752,Toronto Maple Leafs,Anaheim Ducks,4,3,1,44.0,20.0,,
2022-01-26,2021020753,Detroit Red Wings,Chicago Blackhawks,5,8,0,33.0,38.0,,
2022-01-26,2021020754,Washington Capitals,San Jose Sharks,1,4,0,33.0,30.0,,
2022-01-26,2021020755,Columbus Blue Jackets,Calgary Flames,0,6,0,23.0,62.0,,
2022-01-26,2021020756,Colorado Avalanche,Boston Bruins,4,3,1,41.0,,,
2022-01-27,2021020757,Montréal Canadiens,Anaheim Ducks,4,5,0,40.0,24.0,,
2022-01-27,2021020758,Ottawa Senators,Carolina Hurricanes,2,3,1,,,,
2022-01-27,2021020759,Tampa Bay Lightning,New Jersey Devils,3,2,0,,,,
2022-01-27,2021020760,Florida Panthers,Vegas Golden Knights,4,1,0,,25.0,,
2022-01-27,2021020761,New York Islanders,Los Angeles Kings,2,3,0,25.0,30.0,,
2022-01-27,2021020762,Pittsburgh Penguins,Seattle Kraken,1,2,1,24.0,29.0,,
2022-01-27,2021020763,Columbus Blue Jackets,New York Rangers,5,3,0,19.0,,,
2022-01-27,2021020764,St. Louis Blues,Calgary Flames,5,1,0,28.0,29.0,,
2022-01-27,2021020765,Winnipeg Jets,Vancouver Canucks,1,5,0,34.0,33.0,,
2022-01-27,2021020766,Edmonton Oilers,Nashville Predators,3,2,1,,,,
2022-01-28,2021020767,New York Rangers,Minnesota Wild,2,3,0,,34.0,,
2022-01-28,2021020768,Pittsburgh Penguins,Detroit Red Wings,2,3,1,,32.0,,
2022-01-28,2021020769,Chicago Blackhawks,Colorado Avalanche,4,6,0,43.0,27.0,,
2022-01-28,2021020770,Dallas Stars,Washington Capitals,0,5,0,,,,
2022-01-28,2021020771,Arizona Coyotes,Boston Bruins,1,2,0,31.0,37.0,,
2022-01-29,2021020772,Montréal Canadiens,Edmonton Oilers,2,7,0,23.0,24.0,,
2022-01-29,2021020773,Ottawa Senators,Anaheim Ducks,1,2,0,45.0,,,
2022-01-29,2021020774,Detroit Red Wings,Toronto Maple Leafs,4,7,0,35.0,37.0,,
2022-01-29,2021020775,Tampa Bay Lightning,Vegas Golden Knights,2,3,1,,27.0,,
2022-01-29,2021020776,Florida Panthers,San Jose Sharks,5,4,1,,34.0,,
2022-01-29,2021020778,Philadelphia Flyers,Los Angeles Kings,4,3,1,,40.0,,
2022-01-29,2021020779,Carolina Hurricanes,New Jersey Devils,2,1,0,23.0,25.0,,
2022-01-29,2021020780,St. Louis Blues,Winnipeg Jets,1,4,0,29.0,24.0,,
2022-01-29,2021020781,Calgary Flames,Vancouver Canucks,1,0,1,32.0,15.0,,
2022-01-29,2021020782,Arizona Coyotes,Buffalo Sabres,1,3,0,,,,
2022-01-30,2021020783,Montréal Canadiens,Columbus Blue Jackets,3,6,0,35.0,,,
2022-01-30,2021020784,New York Islanders,Minnesota Wild,3,4,0,43.0,,,
2022-01-30,2021020785,New York Rangers,Seattle Kraken,3,2,0,24.0,,,
2022-01-30,2021020786,Pittsburgh Penguins,Los Angeles Kings,3,4,0,,38.0,,
2022-01-30,2021020787,Carolina Hurricanes,San Jose Sharks,2,1,0,29.0,28.0,,
2022-01-30,2021020789,Dallas Stars,Boston Bruins,6,1,0,29.0,26.0,,
2022-01-30,2021020790,Colorado Avalanche,Buffalo Sabres,4,1,0,36.0,31.0,,
2022-01-31,2021020683,Toronto Maple Leafs,New Jersey Devils,6,4,0,,29.0,,
2022-01-31,2021020791,Ottawa Senators,Edmonton Oilers,3,2,1,31.0,39.0,,
2022-01-31,2021020792,Detroit Red Wings,Anaheim Ducks,2,1,1,28.0,,,
2022-01-31,2021020793,Columbus Blue Jackets,Florida Panthers,4,8,0,,,,
2022-01-31,2021020794,Chicago Blackhawks,Vancouver Canucks,1,3,0,21.0,32.0,,
2022-02-01,2021020795,Boston Bruins,Seattle Kraken,3,2,0,26.0,27.0,,
2022-02-01,2021020797,Tampa Bay Lightning,San Jose Sharks,3,2,1,32.0,21.0,,
2022-02-01,2021020798,New Jersey Devils,Toronto Maple Leafs,1,7,0,32.0,36.0,,
2022-02-01,2021020799,New York Islanders,Ottawa Senators,4,1,0,30.0,,,
2022-02-01,2021020800,New York Rangers,Florida Panthers,5,2,0,35.0,36.0,,
2022-02-01,2021020801,Philadelphia Flyers,Winnipeg Jets,3,1,0,,33.0,,
2022-02-01,2021020802,Pittsburgh Penguins,Washington Capitals,3,4,1,,32.0,,
2022-02-01,2021020803,Nashville Predators,Vancouver Canucks,4,2,0,28.0,32.0,,
2022-02-01,2021020804,Dallas Stars,Calgary Flames,3,4,0,28.0,40.0,,
2022-02-01,2021020805,Colorado Avalanche,Arizona Coyotes,2,3,1,40.0,24.0,,
2022-02-01,2021020806,Vegas Golden Knights,Buffalo Sabres,5,2,0,35.0,,,
2022-02-02,2021020777,New York Islanders,Seattle Kraken,0,3,0,19.0,31.0,,
2022-02-02,2021020807,Detroit Red Wings,Los Angeles Kings,3,5,0,,,,
2022-02-02,2021020808,Washington Capitals,Edmonton Oilers,3,5,0,27.0,,,
2022-02-02,2021020809,Chicago Blackhawks,Minnesota Wild,0,5,0,30.0,35.0,,
2022-02-02,2021020810,Arizona Coyotes,Calgary Flames,2,4,0,,,,
2022-02-07,2021020583,Toronto Maple Leafs,Carolina Hurricanes,4,3,1,32.0,31.0,,
2022-02-07,2021021128,Ottawa Senators,New Jersey Devils,4,1,0,24.0,33.0,,
2022-02-08,2021020487,Vancouver Canucks,Arizona Coyotes,5,1,0,29.0,36.0,,
2022-02-08,2021020510,Ottawa Senators,Carolina Hurricanes,4,3,0,,45.0,,
2022-02-08,2021020523,Boston Bruins,Pittsburgh Penguins,2,4,0,45.0,25.0,,
2022-02-08,2021020531,Winnipeg Jets,Minnesota Wild,2,0,0,,27.0,,
2022-02-08,2021020664,Edmonton Oilers,Vegas Golden Knights,0,4,0,,28.0,,
2022-02-08,2021020666,Montréal Canadiens,New Jersey Devils,1,7,0,,34.0,,
2022-02-08,2021021293,Washington Capitals,Columbus Blue Jackets,4,5,0,33.0,26.0,,
2022-02-09,2021020503,Seattle Kraken,Arizona Coyotes,2,5,0,36.0,27.0,,
2022-02-09,2021020530,Dallas Stars,Nashville Predators,4,3,0,27.0,23.0,,
2022-02-09,2021020598,Vancouver Canucks,New York Islanders,3,6,0,37.0,27.0,,
2022-02-09,2021020676,Calgary Flames,Vegas Golden Knights,6,0,0,,28.0,,
2022-02-09,2021020694,Philadelphia Flyers,Detroit Red Wings,3,6,0,,34.0,,
2022-02-09,2021020699,Edmonton Oilers,Chicago Blackhawks,1,4,0,41.0,30.0,,
2022-02-10,2021020462,Calgary Flames,Toronto Maple Leafs,5,2,0,26.0,48.0,,
2022-02-10,2021020477,Colorado Avalanche,Tampa Bay Lightning,3,2,0,,38.0,,
2022-02-10,2021020489,Buffalo Sabres,Columbus Blue Jackets,3,4,1,27.0,,,
2022-02-10,2021020494,Boston Bruins,Carolina Hurricanes,0,6,0,34.0,43.0,,
2022-02-10,2021020529,St. Louis Blues,New Jersey Devils,4,7,0,31.0,29.0,,
2022-02-10,2021020559,Ottawa Senators,Pittsburgh Penguins,0,2,0,,44.0,,
2022-02-10,2021020587,Montréal Canadiens,Washington Capitals,2,5,0,,23.0,,
2022-02-11,2021020506,Dallas Stars,Winnipeg Jets,4,3,1,,34.0,,
2022-02-11,2021020519,Arizona Coyotes,Tampa Bay Lightning,3,4,0,,32.0,,
2022-02-11,2021020623,Edmonton Oilers,New York Islanders,3,1,0,36.0,38.0,,
2022-02-11,2021021033,Anaheim Ducks,Seattle Kraken,3,4,0,,27.0,,
2022-02-12,2021020445,Minnesota Wild,Carolina Hurricanes,3,2,0,27.0,,,
2022-02-12,2021020479,Vancouver Canucks,Toronto Maple Leafs,3,2,0,,53.0,,
2022-02-12,2021020499,Nashville Predators,Winnipeg Jets,2,5,0,,43.0,,
2022-02-12,2021020543,Ottawa Senators,Boston Bruins,0,2,0,,37.0,,
2022-02-12,2021020630,Montréal Canadiens,Columbus Blue Jackets,1,2,0,31.0,42.0,,
2022-02-12,2021020642,Calgary Flames,New York Islanders,5,2,0,29.0,,,
2022-02-12,2021020788,St. Louis Blues,Chicago Blackhawks,5,1,0,31.0,16.0,,
2022-02-12,2021020811,Detroit Red Wings,Philadelphia Flyers,4,2,0,23.0,34.0,,
2022-02-13,2021020526,Washington Capitals,Ottawa Senators,1,4,0,,26.0,,
2022-02-13,2021020563,Dallas Stars,Colorado Avalanche,0,4,0,23.0,,,
2022-02-13,2021020614,Montréal Canadiens,Buffalo Sabres,3,5,0,32.0,32.0,,
2022-02-13,2021020817,New Jersey Devils,Pittsburgh Penguins,2,4,0,30.0,35.0,,
2022-02-14,2021020488,Seattle Kraken,Toronto Maple Leafs,2,6,0,,25.0,,
2022-02-14,2021020517,Minnesota Wild,Detroit Red Wings,7,4,0,25.0,,,
2022-02-14,2021020522,San Jose Sharks,Edmonton Oilers,0,3,0,20.0,41.0,,
2022-02-14,2021020548,Winnipeg Jets,Chicago Blackhawks,1,3,0,,24.0,,
2022-02-15,2021020478,Calgary Flames,Columbus Blue Jackets,6,2,0,,20.0,,
2022-02-15,2021020495,Ottawa Senators,St. Louis Blues,2,5,0,,,,
2022-02-15,2021020507,Los Angeles Kings,Edmonton Oilers,2,5,0,32.0,29.0,,
2022-02-15,2021020514,Pittsburgh Penguins,Philadelphia Flyers,5,4,1,34.0,27.0,,
2022-02-15,2021020524,Buffalo Sabres,New York Islanders,6,3,0,41.0,33.0,,
2022-02-15,2021020549,Colorado Avalanche,Dallas Stars,1,4,0,47.0,20.0,,
2022-02-15,2021020631,New Jersey Devils,Tampa Bay Lightning,3,6,0,25.0,,,
2022-02-15,2021021095,Nashville Predators,Washington Capitals,1,4,0,34.0,28.0,,
2022-02-15,2021021263,New York Rangers,Boston Bruins,2,1,1,34.0,32.0,,
2022-02-16,2021020500,Calgary Flames,Anaheim Ducks,6,2,0,43.0,28.0,,
2022-02-16,2021020527,Carolina Hurricanes,Florida Panthers,2,3,1,18.0,31.0,,
2022-02-16,2021020535,Vegas Golden Knights,Colorado Avalanche,0,2,0,29.0,,,
2022-02-16,2021020633,Winnipeg Jets,Minnesota Wild,6,3,0,31.0,36.0,,
2022-02-17,2021020493,Edmonton Oilers,Anaheim Ducks,7,3,0,41.0,,,
2022-02-17,2021020496,Philadelphia Flyers,Washington Capitals,3,5,0,33.0,25.0,,
2022-02-17,2021020502,San Jose Sharks,Vancouver Canucks,4,5,1,28.0,,,
2022-02-17,2021020525,New York Rangers,Detroit Red Wings,2,3,1,39.0,33.0,,
2022-02-17,2021020538,Chicago Blackhawks,Columbus Blue Jackets,4,7,0,32.0,37.0,,
2022-02-17,2021020542,Toronto Maple Leafs,Pittsburgh Penguins,4,1,0,,46.0,,
2022-02-17,2021020621,Winnipeg Jets,Seattle Kraken,5,3,0,29.0,,,
2022-02-17,2021020796,Montréal Canadiens,St. Louis Blues,3,2,1,30.0,,,
2022-02-17,2021021006,New York Islanders,Boston Bruins,4,1,0,,,,
2022-02-17,2021021228,Buffalo Sabres,Ottawa Senators,1,3,0,24.0,,,
2022-02-18,2021020476,Minnesota Wild,Florida Panthers,2,6,0,,36.0,,
2022-02-18,2021020485,Carolina Hurricanes,Nashville Predators,5,3,0,30.0,31.0,,
2022-02-18,2021020516,Chicago Blackhawks,Dallas Stars,0,1,1,,29.0,,
2022-02-18,2021020521,Vegas Golden Knights,Los Angeles Kings,3,4,1,24.0,31.0,,
2022-02-19,2021020481,Ottawa Senators,Boston Bruins,2,3,1,31.0,33.0,,
2022-02-19,2021020504,Buffalo Sabres,Colorado Avalanche,3,5,0,,36.0,,
2022-02-19,2021020509,Toronto Maple Leafs,St. Louis Blues,3,6,0,37.0,34.0,,
2022-02-19,2021020518,Calgary Flames,Seattle Kraken,2,1,0,,,,
2022-02-19,2021020520,Vancouver Canucks,Anaheim Ducks,4,7,0,,,,
2022-02-19,2021020533,Arizona Coyotes,Los Angeles Kings,3,5,0,23.0,39.0,,
2022-02-19,2021020681,Winnipeg Jets,Edmonton Oilers,2,4,0,24.0,40.0,,
2022-02-20,2021020263,Ottawa Senators,New York Rangers,1,2,0,30.0,,,
2022-02-20,2021020491,New York Islanders,Montréal Canadiens,2,3,1,32.0,27.0,,
2022-02-20,2021020498,Chicago Blackhawks,Florida Panthers,2,5,0,24.0,25.0,,
2022-02-20,2021020515,Columbus Blue Jackets,Buffalo Sabres,7,3,0,39.0,36.0,,
2022-02-20,2021020581,Arizona Coyotes,Dallas Stars,3,1,0,,33.0,,
2022-02-20,2021020648,Edmonton Oilers,Minnesota Wild,3,7,0,33.0,22.0,,
2022-02-20,2021021161,San Jose Sharks,Vegas Golden Knights,1,4,0,36.0,35.0,,
2022-02-20,2021021304,Pittsburgh Penguins,Carolina Hurricanes,3,4,0,34.0,,,
2022-02-21,2021020508,Boston Bruins,Colorado Avalanche,5,1,0,,,,
2022-02-21,2021020534,Vancouver Canucks,Seattle Kraken,5,2,0,46.0,,,
2022-02-21,2021020564,Calgary Flames,Winnipeg Jets,3,1,0,31.0,23.0,,
2022-02-21,2021020601,Montréal Canadiens,Toronto Maple Leafs,5,2,0,24.0,37.0,,
2022-02-21,2021020639,Philadelphia Flyers,Carolina Hurricanes,3,4,1,,31.0,,
2022-02-22,2021020511,Florida Panthers,Nashville Predators,4,6,0,,33.0,,
2022-02-22,2021020528,Columbus Blue Jackets,Toronto Maple Leafs,4,3,1,,42.0,,
2022-02-22,2021020536,Anaheim Ducks,San Jose Sharks,4,3,1,29.0,,,
2022-02-22,2021020584,Ottawa Senators,Minnesota Wild,4,3,0,34.0,43.0,,
2022-02-22,2021020595,Seattle Kraken,New York Islanders,2,5,0,25.0,,,
2022-02-22,2021020848,Philadelphia Flyers,St. Louis Blues,1,4,0,26.0,,,
2022-02-23,2021020490,Detroit Red Wings,Colorado Avalanche,2,5,0,34.0,31.0,,
2022-02-23,2021020812,Tampa Bay Lightning,Edmonton Oilers,5,3,0,,,,
2022-02-23,2021020813,Dallas Stars,Winnipeg Jets,3,2,1,,22.0,,
2022-02-23,2021020814,Arizona Coyotes,Los Angeles Kings,2,3,0,19.0,35.0,,
2022-02-23,2021021273,Montréal Canadiens,Buffalo Sabres,4,0,0,,32.0,,
2022-02-24,2021020497,Pittsburgh Penguins,New Jersey Devils,1,6,0,38.0,36.0,,
2022-02-24,2021020815,Toronto Maple Leafs,Minnesota Wild,3,1,0,25.0,,,
2022-02-24,2021020816,Florida Panthers,Columbus Blue Jackets,3,6,0,,28.0,,
2022-02-24,2021020818,New York Rangers,Washington Capitals,4,1,0,21.0,37.0,,
2022-02-24,2021020819,Nashville Predators,Dallas Stars,2,1,1,20.0,28.0,,
2022-02-24,2021020820,Vancouver Canucks,Calgary Flames,7,1,0,38.0,30.0,,
2022-02-24,2021020821,San Jose Sharks,New York Islanders,4,3,1,28.0,,,
2022-02-24,2021020822,Seattle Kraken,Boston Bruins,2,3,1,27.0,39.0,,
2022-02-25,2021020823,Carolina Hurricanes,Columbus Blue Jackets,4,0,0,,19.0,,
2022-02-25,2021020824,Chicago Blackhawks,New Jersey Devils,8,5,0,37.0,,,
2022-02-25,2021020825,St. Louis Blues,Buffalo Sabres,5,3,0,,,,
2022-02-25,2021020826,Colorado Avalanche,Winnipeg Jets,6,3,0,42.0,29.0,,
2022-02-25,2021020827,Arizona Coyotes,Vegas Golden Knights,3,1,0,32.0,44.0,,
2022-02-25,2021020828,Anaheim Ducks,Los Angeles Kings,1,4,0,25.0,32.0,,
2022-02-26,2021020830,Ottawa Senators,Montréal Canadiens,1,2,0,,,,
2022-02-26,2021020831,Florida Panthers,Edmonton Oilers,3,4,0,47.0,22.0,,
2022-02-26,2021020832,Philadelphia Flyers,Washington Capitals,2,1,0,22.0,28.0,,
2022-02-26,2021020833,Pittsburgh Penguins,New York Rangers,1,0,0,26.0,27.0,,
2022-02-26,2021020834,Nashville Predators,Tampa Bay Lightning,2,3,0,,33.0,,
2022-02-26,2021020835,Calgary Flames,Minnesota Wild,7,3,0,35.0,25.0,,
2022-02-26,2021020836,Vegas Golden Knights,Colorado Avalanche,2,3,0,36.0,21.0,,
2022-02-26,2021020837,Los Angeles Kings,New York Islanders,5,2,0,35.0,28.0,,
2022-02-26,2021020838,San Jose Sharks,Boston Bruins,1,3,0,,37.0,,
2022-02-26,2021021275,Detroit Red Wings,Toronto Maple Leafs,7,10,0,33.0,,,
2022-02-27,2021020839,New York Rangers,Vancouver Canucks,2,5,0,33.0,34.0,,
2022-02-27,2021020840,Carolina Hurricanes,Edmonton Oilers,2,1,0,29.0,30.0,,
2022-02-27,2021020841,Columbus Blue Jackets,Pittsburgh Penguins,2,3,0,34.0,,,
2022-02-27,2021020842,Chicago Blackhawks,St. Louis Blues,0,4,0,30.0,35.0,,
2022-02-27,2021020843,Dallas Stars,Buffalo Sabres,4,2,0,31.0,40.0,,
2022-02-27,2021020844,Arizona Coyotes,Winnipeg Jets,3,5,0,,38.0,,
2022-02-27,2021020845,Anaheim Ducks,New York Islanders,0,4,0,34.0,22.0,,
2022-02-27,2021020846,San Jose Sharks,Seattle Kraken,3,1,0,,40.0,,
2022-02-28,2021020847,New Jersey Devils,Vancouver Canucks,7,2,0,33.0,,,
2022-02-28,2021020849,Washington Capitals,Toronto Maple Leafs,3,5,0,33.0,,,
2022-02-28,2021020850,Los Angeles Kings,Boston Bruins,0,7,0,,,,
2022-03-01,2021020851,Detroit Red Wings,Carolina Hurricanes,4,3,1,41.0,30.0,,
2022-03-01,2021020852,Tampa Bay Lightning,Ottawa Senators,5,2,0,,,,
2022-03-01,2021020853,Philadelphia Flyers,Edmonton Oilers,0,3,0,39.0,32.0,,
2022-03-01,2021020854,Columbus Blue Jackets,New Jersey Devils,4,3,0,31.0,,,
2022-03-01,2021020855,Minnesota Wild,Calgary Flames,1,5,0,33.0,,,
2022-03-01,2021020856,Winnipeg Jets,Montréal Canadiens,8,4,0,30.0,35.0,,
2022-03-01,2021020857,Colorado Avalanche,New York Islanders,5,3,0,43.0,31.0,,
2022-03-01,2021020858,Vegas Golden Knights,San Jose Sharks,3,1,0,31.0,17.0,,
2022-03-01,2021020859,Anaheim Ducks,Boston Bruins,4,3,0,28.0,,,
2022-03-02,2021020860,Toronto Maple Leafs,Buffalo Sabres,1,5,0,30.0,,,
2022-03-02,2021020861,New York Rangers,St. Louis Blues,5,3,0,29.0,32.0,,
2022-03-02,2021020862,Dallas Stars,Los Angeles Kings,4,3,0,43.0,31.0,,
2022-03-02,2021020863,Seattle Kraken,Nashville Predators,4,3,0,31.0,22.0,,
2022-03-03,2021020864,Tampa Bay Lightning,Pittsburgh Penguins,1,5,0,21.0,40.0,,
2022-03-03,2021020865,Florida Panthers,Ottawa Senators,3,0,0,48.0,18.0,,
2022-03-03,2021020866,New York Islanders,Vancouver Canucks,3,4,0,,38.0,,
2022-03-03,2021020867,Philadelphia Flyers,Minnesota Wild,4,5,0,30.0,38.0,,
2022-03-03,2021020868,Washington Capitals,Carolina Hurricanes,4,0,0,33.0,36.0,,
2022-03-03,2021020869,Chicago Blackhawks,Edmonton Oilers,4,3,1,32.0,32.0,,
2022-03-03,2021020870,Calgary Flames,Montréal Canadiens,4,5,1,,35.0,,
2022-03-03,2021020871,Arizona Coyotes,Colorado Avalanche,2,1,0,29.0,43.0,,
2022-03-03,2021020872,Vegas Golden Knights,Boston Bruins,2,5,0,36.0,,,
2022-03-04,2021020873,Buffalo Sabres,Minnesota Wild,5,4,0,38.0,,,
2022-03-04,2021020874,Tampa Bay Lightning,Detroit Red Wings,3,1,0,,23.0,,
2022-03-04,2021020875,New York Rangers,New Jersey Devils,3,1,0,32.0,33.0,,
2022-03-04,2021020876,Carolina Hurricanes,Pittsburgh Penguins,3,2,1,42.0,24.0,,
2022-03-04,2021020877,Columbus Blue Jackets,Los Angeles Kings,3,4,1,,43.0,,
2022-03-04,2021020878,Winnipeg Jets,Dallas Stars,3,4,1,,34.0,,
2022-03-04,2021020879,Anaheim Ducks,Vegas Golden Knights,4,5,0,24.0,35.0,,
2022-03-05,2021020880,Toronto Maple Leafs,Vancouver Canucks,4,6,0,38.0,,,
2022-03-05,2021020881,Florida Panthers,Detroit Red Wings,6,2,0,39.0,25.0,,
2022-03-05,2021020882,New York Islanders,St. Louis Blues,2,1,0,20.0,,,
2022-03-05,2021020883,Philadelphia Flyers,Chicago Blackhawks,4,3,0,27.0,29.0,,
2022-03-05,2021020884,Washington Capitals,Seattle Kraken,5,2,0,25.0,31.0,,
2022-03-05,2021020885,Columbus Blue Jackets,Boston Bruins,4,5,1,24.0,32.0,,
2022-03-05,2021020886,Colorado Avalanche,Calgary Flames,3,4,1,36.0,37.0,,
2022-03-05,2021020887,Edmonton Oilers,Montréal Canadiens,2,5,0,30.0,29.0,,
2022-03-05,2021020888,Arizona Coyotes,Ottawa Senators,8,5,0,31.0,46.0,,
2022-03-05,2021020889,San Jose Sharks,Nashville Predators,0,8,0,20.0,36.0,,
2022-03-06,2021020890,Buffalo Sabres,Los Angeles Kings,0,3,0,19.0,32.0,,
2022-03-06,2021020891,New Jersey Devils,St. Louis Blues,3,2,1,33.0,,,
2022-03-06,2021020892,Carolina Hurricanes,Seattle Kraken,3,2,0,,,,
2022-03-06,2021020893,Chicago Blackhawks,Tampa Bay Lightning,3,6,0,,32.0,,
2022-03-06,2021020894,Minnesota Wild,Dallas Stars,3,6,0,35.0,,,
2022-03-06,2021020895,Winnipeg Jets,New York Rangers,1,4,0,46.0,22.0,,
2022-03-06,2021020896,Vegas Golden Knights,Ottawa Senators,2,1,0,42.0,,,
2022-03-06,2021020897,Anaheim Ducks,San Jose Sharks,3,2,1,36.0,22.0,,
2022-03-07,2021020532,Calgary Flames,Edmonton Oilers,3,1,0,29.0,28.0,,
2022-03-07,2021020898,Boston Bruins,Los Angeles Kings,2,3,1,32.0,28.0,,
2022-03-07,2021020899,Buffalo Sabres,Florida Panthers,1,6,0,30.0,31.0,,
2022-03-07,2021020900,New York Islanders,Colorado Avalanche,4,5,0,,49.0,,
2022-03-07,2021020901,Columbus Blue Jackets,Toronto Maple Leafs,4,5,0,35.0,,,
2022-03-08,2021020902,Toronto Maple Leafs,Seattle Kraken,6,4,0,32.0,30.0,,
2022-03-08,2021020903,Detroit Red Wings,Arizona Coyotes,2,9,0,28.0,30.0,,
2022-03-08,2021020904,New Jersey Devils,Colorado Avalanche,5,3,0,43.0,26.0,,
2022-03-08,2021020905,Philadelphia Flyers,Vegas Golden Knights,2,1,0,21.0,48.0,,
2022-03-08,2021020906,Pittsburgh Penguins,Florida Panthers,3,4,0,35.0,29.0,,
2022-03-08,2021020907,Chicago Blackhawks,Anaheim Ducks,8,3,0,32.0,32.0,,
2022-03-08,2021020908,St. Louis Blues,Ottawa Senators,1,4,0,,28.0,,
2022-03-08,2021020909,Nashville Predators,Dallas Stars,2,1,0,,23.0,,
2022-03-08,2021020910,Minnesota Wild,New York Rangers,5,2,0,28.0,25.0,,
2022-03-08,2021020911,Winnipeg Jets,Tampa Bay Lightning,7,4,0,33.0,24.0,,
2022-03-08,2021020912,Calgary Flames,Washington Capitals,4,5,0,35.0,27.0,,
2022-03-09,2021020913,Edmonton Oilers,Washington Capitals,4,3,1,,,,
2022-03-09,2021020914,Vancouver Canucks,Montréal Canadiens,5,3,0,33.0,25.0,,
2022-03-10,2021020693,New York Islanders,Columbus Blue Jackets,6,0,0,33.0,25.0,,
2022-03-10,2021020915,Boston Bruins,Chicago Blackhawks,4,3,0,36.0,25.0,,
2022-03-10,2021020916,Buffalo Sabres,Vegas Golden Knights,3,1,0,,31.0,,
2022-03-10,2021020917,Toronto Maple Leafs,Arizona Coyotes,4,5,1,38.0,23.0,,
