id,name,season,ip,so,bb,hr,er,gs
669735,Chris Rodriguez,2021,29.67,29,15,0,12,2
669935,A.J. Alexy,2021,23.0,17,17,4,12,4
669952,Mitch White,2021,46.67,49,17,6,19,4
670766,Darren McCaughan,2021,9.0,2,4,3,8,1
670912,Johan Oviedo,2021,62.33,51,37,8,34,13
670950,Trevor Richards,2021,64.33,78,22,12,25,0
670950,Trevor Richards,2021,12.0,16,3,2,6,0
670950,Trevor Richards,2021,32.67,37,10,7,12,0
670950,Trevor Richards,2021,19.67,25,9,3,7,0
670955,Edwin Uceta,2021,20.33,25,12,3,15,1
670970,Adrian Morejon,2021,4.67,3,2,2,2,2
672282,Reid Detmers,2021,20.67,19,11,5,17,5
672578,Carlos Hernández,2021,85.67,74,41,7,35,11
672582,Angel Zerpa,2021,5.0,4,1,0,0,1
672710,Roansy Contreras,2021,3.0,4,1,0,0,1
672715,Luis Patiño,2021,77.33,74,29,12,37,15
672851,Joan Adon,2021,5.33,9,3,1,2,1
675911,Spencer Strider,2021,2.33,0,1,1,1,0
675912,Zac Lowther,2021,29.67,30,13,6,22,6
675921,Spencer Howard,2021,49.67,52,27,7,41,15
675921,Spencer Howard,2021,21.33,21,10,5,23,8
675921,Spencer Howard,2021,28.33,31,17,2,18,7
676050,Packy Naughton,2021,22.67,12,14,3,16,5
676083,Janson Junk,2021,16.33,10,2,5,7,4
676265,Cory Abbott,2021,17.33,12,11,7,13,1
676424,Alec Bettinger,2021,10.0,5,3,3,15,1
676477,Garrett Whitlock,2021,73.33,81,17,6,16,0
676596,Josh Fleming,2021,104.33,65,31,11,59,11
676606,Nick Margevicius,2021,12.0,12,7,2,11,3
676617,Riley O'Brien,2021,1.33,2,3,2,2,1
676684,Will Vest,2021,35.0,27,18,2,24,0
676710,Kutter Crawford,2021,2.0,2,2,1,5,1
676840,Matt Peacock,2021,86.33,50,28,13,47,8
676879,Aaron Ashby,2021,31.67,39,12,4,16,4
677651,Luis Garcia,2021,155.33,167,50,19,60,28
677865,Justin Bruihl,2021,18.67,11,7,1,6,2
677960,Ryan Weathers,2021,94.67,72,30,20,56,18
677976,Randy Dobnak,2021,50.67,27,12,11,43,6
680686,Josiah Gray,2021,70.67,76,33,19,43,13
680686,Josiah Gray,2021,8.0,13,5,4,6,1
680686,Josiah Gray,2021,62.67,63,28,15,37,12
681806,Andrew Wantz,2021,27.33,38,11,5,15,0
681867,Cooper Criswell,2021,1.33,0,0,0,3,1
685503,Kohei Arihara,2021,40.67,24,13,11,30,10
