date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2024-11-30,401704866,Charlotte Hornets,Atlanta Hawks,104,107,,,,,,,,,,,,,
2024-12-01,401704867,Detroit Pistons,Philadelphia 76ers,96,111,,,,,,,,,,,,,
2024-12-01,401704868,Milwaukee Bucks,Washington Wizards,124,114,,,,,,,,,,,,,
2024-12-01,401704869,Phoenix Suns,Golden State Warriors,113,105,,,,,,,,,,,,,
2024-12-01,401704870,Utah Jazz,Dallas Mavericks,94,106,,,,,,,,,,,,,
2024-12-01,401704871,Brooklyn Nets,Orlando Magic,92,100,,,,,,,,,,,,,
2024-12-01,401704872,Memphis Grizzlies,Indiana Pacers,136,121,,,,,,,,,,,,,
2024-12-01,401704873,Cleveland Cavaliers,Boston Celtics,115,111,,,,,,,,,,,,,
2024-12-01,401704874,New York Knicks,New Orleans Pelicans,118,85,,,,,,,,,,,,,
2024-12-01,401704875,Toronto Raptors,Miami Heat,119,116,,,,,,,,,,,,,
2024-12-02,401704876,Houston Rockets,Oklahoma City Thunder,119,116,,,,,,,,,,,,,
2024-12-02,401704877,Utah Jazz,Los Angeles Lakers,104,105,,,,,,,,,,,,,
2024-12-02,401704878,Portland Trail Blazers,Dallas Mavericks,131,137,,,,,,,,,,,,,
2024-12-02,401704879,Sacramento Kings,San Antonio Spurs,125,127,,,,,,,,,,,,,
2024-12-02,401704880,LA Clippers,Denver Nuggets,126,122,,,,,,,,,,,,,
2024-12-03,401704881,Atlanta Hawks,New Orleans Pelicans,124,112,,,,,,,,,,,,,
2024-12-03,401704882,Boston Celtics,Miami Heat,108,89,,,,,,,,,,,,,
2024-12-03,401704883,Chicago Bulls,Brooklyn Nets,128,102,,,,,,,,,,,,,
2024-12-03,401704884,Minnesota Timberwolves,Los Angeles Lakers,109,80,,,,,,,,,,,,,
2024-12-04,401703419,Charlotte Hornets,Philadelphia 76ers,104,110,,,,,,,,,,,,,
2024-12-04,401703420,Cleveland Cavaliers,Washington Wizards,118,87,,,,,,,,,,,,,
2024-12-04,401703421,Detroit Pistons,Milwaukee Bucks,107,128,,,,,,,,,,,,,
2024-12-04,401703422,New York Knicks,Orlando Magic,121,106,,,,,,,,,,,,,
2024-12-04,401703423,Toronto Raptors,Indiana Pacers,122,111,,,,,,,,,,,,,
2024-12-04,401703424,Oklahoma City Thunder,Utah Jazz,133,106,,,,,,,,,,,,,
2024-12-04,401703425,Dallas Mavericks,Memphis Grizzlies,121,116,,,,,,,,,,,,,
2024-12-04,401703426,Phoenix Suns,San Antonio Spurs,104,93,,,,,,,,,,,,,
2024-12-04,401703427,Denver Nuggets,Golden State Warriors,119,115,,,,,,,,,,,,,
2024-12-04,401703428,Sacramento Kings,Houston Rockets,120,111,,,,,,,,,,,,,
2024-12-04,401703429,LA Clippers,Portland Trail Blazers,127,105,,,,,,,,,,,,,
2024-12-05,401704885,Boston Celtics,Detroit Pistons,130,120,,,,,,,,,,,,,
2024-12-05,401704886,Brooklyn Nets,Indiana Pacers,99,90,,,,,,,,,,,,,
2024-12-05,401704887,Miami Heat,Los Angeles Lakers,134,93,,,,,,,,,,,,,
2024-12-05,401704888,Philadelphia 76ers,Orlando Magic,102,106,,,,,,,,,,,,,
2024-12-05,401704889,Milwaukee Bucks,Atlanta Hawks,104,119,,,,,,,,,,,,,
2024-12-05,401704890,LA Clippers,Minnesota Timberwolves,80,108,,,,,,,,,,,,,
2024-12-06,401704891,Cleveland Cavaliers,Denver Nuggets,126,114,,,,,,,,,,,,,
2024-12-06,401704892,Washington Wizards,Dallas Mavericks,101,137,,,,,,,,,,,,,
2024-12-06,401704893,New York Knicks,Charlotte Hornets,125,101,,,,,,,,,,,,,
2024-12-06,401704894,Toronto Raptors,Oklahoma City Thunder,92,129,,,,,,,,,,,,,
2024-12-06,401704895,Memphis Grizzlies,Sacramento Kings,115,110,,,,,,,,,,,,,
2024-12-06,401704896,New Orleans Pelicans,Phoenix Suns,126,124,,,,,,,,,,,,,
2024-12-06,401704897,San Antonio Spurs,Chicago Bulls,124,139,,,,,,,,,,,,,
2024-12-06,401704898,Golden State Warriors,Houston Rockets,99,93,,,,,,,,,,,,,
2024-12-07,401704899,Philadelphia 76ers,Orlando Magic,102,94,,,,,,,,,,,,,
2024-12-07,401704900,Atlanta Hawks,Los Angeles Lakers,134,132,,,,,,,,,,,,,
2024-12-07,401704901,Boston Celtics,Milwaukee Bucks,111,105,,,,,,,,,,,,,
2024-12-07,401704902,Chicago Bulls,Indiana Pacers,123,132,,,,,,,,,,,,,
2024-12-07,401704903,San Antonio Spurs,Sacramento Kings,113,140,,,,,,,,,,,,,
2024-12-07,401704904,Golden State Warriors,Minnesota Timberwolves,90,107,,,,,,,,,,,,,
2024-12-07,401704905,Portland Trail Blazers,Utah Jazz,99,141,,,,,,,,,,,,,
2024-12-07,401704906,Charlotte Hornets,Cleveland Cavaliers,102,116,,,,,,,,,,,,,
2024-12-08,401704907,Washington Wizards,Denver Nuggets,122,113,,,,,,,,,,,,,
2024-12-08,401704908,New Orleans Pelicans,Oklahoma City Thunder,109,119,,,,,,,,,,,,,
2024-12-08,401704909,New York Knicks,Detroit Pistons,111,120,,,,,,,,,,,,,
2024-12-08,401704910,Toronto Raptors,Dallas Mavericks,118,125,,,,,,,,,,,,,
2024-12-08,401704911,Boston Celtics,Memphis Grizzlies,121,127,,,,,,,,,,,,,
2024-12-08,401704912,Miami Heat,Phoenix Suns,121,111,,,,,,,,,,,,,
2024-12-08,401704913,Chicago Bulls,Philadelphia 76ers,100,108,,,,,,,,,,,,,
2024-12-08,401704914,Brooklyn Nets,Milwaukee Bucks,113,118,,,,,,,,,,,,,
2024-12-08,401704915,Indiana Pacers,Charlotte Hornets,109,113,,,,,,,,,,,,,
2024-12-08,401704916,Atlanta Hawks,Denver Nuggets,111,141,,,,,,,,,,,,,
2024-12-08,401704917,Miami Heat,Cleveland Cavaliers,122,113,,,,,,,,,,,,,
2024-12-08,401704918,Orlando Magic,Phoenix Suns,115,110,,,,,,,,,,,,,
2024-12-09,401704919,Washington Wizards,Memphis Grizzlies,112,140,,,,,,,,,,,,,
2024-12-09,401704920,San Antonio Spurs,New Orleans Pelicans,121,116,,,,,,,,,,,,,
2024-12-09,401704921,Golden State Warriors,Minnesota Timberwolves,114,106,,,,,,,,,,,,,
2024-12-09,401704922,LA Clippers,Houston Rockets,106,117,,,,,,,,,,,,,
2024-12-09,401704923,Sacramento Kings,Utah Jazz,141,97,,,,,,,,,,,,,
2024-12-09,401704924,Los Angeles Lakers,Portland Trail Blazers,107,98,,,,,,,,,,,,,
2024-12-10,401704925,Toronto Raptors,New York Knicks,108,113,,,,,,,,,,,,,
2024-12-11,401734902,Milwaukee Bucks,Orlando Magic,114,109,,,,,,,,,,,,,
2024-12-11,401734903,Oklahoma City Thunder,Dallas Mavericks,118,104,,,,,,,,,,,,,
2024-12-12,401734904,New York Knicks,Atlanta Hawks,100,108,,,,,,,,,,,,,
2024-12-12,401734905,Houston Rockets,Golden State Warriors,91,90,,,,,,,,,,,,,
2024-12-13,401736799,Boston Celtics,Detroit Pistons,123,99,,,,,,,,,,,,,
2024-12-13,401736800,Miami Heat,Toronto Raptors,114,104,,,,,,,,,,,,,
2024-12-13,401736801,New Orleans Pelicans,Sacramento Kings,109,111,,,,,,,,,,,,,
2024-12-14,401734906,Milwaukee Bucks,Atlanta Hawks,110,102,,,,,,,,,,,,,
2024-12-14,401736802,Cleveland Cavaliers,Washington Wizards,115,105,,,,,,,,,,,,,
2024-12-14,401736803,Philadelphia 76ers,Indiana Pacers,107,121,,,,,,,,,,,,,
2024-12-14,401736804,Minnesota Timberwolves,Los Angeles Lakers,97,87,,,,,,,,,,,,,
2024-12-14,401736805,Memphis Grizzlies,Brooklyn Nets,135,119,,,,,,,,,,,,,
2024-12-14,401736806,Chicago Bulls,Charlotte Hornets,109,95,,,,,,,,,,,,,
2024-12-14,401736807,Denver Nuggets,LA Clippers,120,98,,,,,,,,,,,,,
2024-12-14,401736808,Utah Jazz,Phoenix Suns,126,134,,,,,,,,,,,,,
2024-12-14,401736809,Portland Trail Blazers,San Antonio Spurs,116,118,,,,,,,,,,,,,
2024-12-15,401734907,Oklahoma City Thunder,Houston Rockets,111,96,,,,,,,,,,,,,
2024-12-15,401736810,Indiana Pacers,New Orleans Pelicans,119,104,,,,,,,,,,,,,
2024-12-15,401736811,Washington Wizards,Boston Celtics,98,112,,,,,,,,,,,,,
2024-12-15,401737902,Orlando Magic,New York Knicks,91,100,,,,,,,,,,,,,
2024-12-16,401736812,San Antonio Spurs,Minnesota Timberwolves,92,106,,,,,,,,,,,,,
2024-12-16,401736813,Phoenix Suns,Portland Trail Blazers,116,109,,,,,,,,,,,,,
2024-12-16,401736814,Los Angeles Lakers,Memphis Grizzlies,116,110,,,,,,,,,,,,,
2024-12-16,401737912,Golden State Warriors,Dallas Mavericks,133,143,,,,,,,,,,,,,
2024-12-17,401736815,Charlotte Hornets,Philadelphia 76ers,108,121,,,,,,,,,,,,,
2024-12-17,401736816,Detroit Pistons,Miami Heat,125,124,,,,,,,,,,,,,
2024-12-17,401736817,Toronto Raptors,Chicago Bulls,121,122,,,,,,,,,,,,,
2024-12-17,401736818,Brooklyn Nets,Cleveland Cavaliers,101,130,,,,,,,,,,,,,
2024-12-17,401736819,Sacramento Kings,Denver Nuggets,129,130,,,,,,,,,,,,,
2024-12-17,401736820,LA Clippers,Utah Jazz,144,107,,,,,,,,,,,,,
2024-12-18,401734908,Oklahoma City Thunder,Milwaukee Bucks,81,97,,,,,,,,,,,,,
2024-12-20,401704926,Detroit Pistons,Utah Jazz,119,126,,,,,,,,,,,,,
2024-12-20,401704927,Orlando Magic,Oklahoma City Thunder,99,105,,,,,,,,,,,,,
2024-12-20,401704928,Washington Wizards,Charlotte Hornets,123,114,,,,,,,,,,,,,
2024-12-20,401704929,Boston Celtics,Chicago Bulls,108,117,,,,,,,,,,,,,
2024-12-20,401704930,Toronto Raptors,Brooklyn Nets,94,101,,,,,,,,,,,,,
2024-12-20,401704931,Houston Rockets,New Orleans Pelicans,133,113,,,,,,,,,,,,,
2024-12-20,401704932,Memphis Grizzlies,Golden State Warriors,144,93,,,,,,,,,,,,,
2024-12-20,401704933,Minnesota Timberwolves,New York Knicks,107,133,,,,,,,,,,,,,
2024-12-20,401704934,Dallas Mavericks,LA Clippers,95,118,,,,,,,,,,,,,
2024-12-20,401704935,Phoenix Suns,Indiana Pacers,111,120,,,,,,,,,,,,,
2024-12-20,401704936,San Antonio Spurs,Atlanta Hawks,133,126,,,,,,,,,,,,,
2024-12-20,401704937,Portland Trail Blazers,Denver Nuggets,126,124,,,,,,,,,,,,,
2024-12-20,401704938,Sacramento Kings,Los Angeles Lakers,100,113,,,,,,,,,,,,,
2024-12-21,401704939,Philadelphia 76ers,Charlotte Hornets,108,98,,,,,,,,,,,,,
2024-12-21,401704940,Cleveland Cavaliers,Milwaukee Bucks,124,101,,,,,,,,,,,,,
2024-12-21,401704941,Miami Heat,Oklahoma City Thunder,97,104,,,,,,,,,,,,,
2024-12-21,401704942,Sacramento Kings,Los Angeles Lakers,99,103,,,,,,,,,,,,,
2024-12-22,401704943,Orlando Magic,Miami Heat,121,114,,,,,,,,,,,,,
2024-12-22,401704944,Atlanta Hawks,Memphis Grizzlies,112,128,,,,,,,,,,,,,
2024-12-22,401704945,Brooklyn Nets,Utah Jazz,94,105,,,,,,,,,,,,,
2024-12-22,401704946,Cleveland Cavaliers,Philadelphia 76ers,126,99,,,,,,,,,,,,,
2024-12-22,401704947,Chicago Bulls,Boston Celtics,98,123,,,,,,,,,,,,,
2024-12-22,401704948,Milwaukee Bucks,Washington Wizards,112,101,,,,,,,,,,,,,
2024-12-22,401704949,Minnesota Timberwolves,Golden State Warriors,103,113,,,,,,,,,,,,,
2024-12-22,401704950,New Orleans Pelicans,New York Knicks,93,104,,,,,,,,,,,,,
2024-12-22,401704951,Dallas Mavericks,LA Clippers,113,97,,,,,,,,,,,,,
2024-12-22,401704952,San Antonio Spurs,Portland Trail Blazers,114,94,,,,,,,,,,,,,
2024-12-22,401704953,Phoenix Suns,Detroit Pistons,125,133,,,,,,,,,,,,,
2024-12-22,401704954,Toronto Raptors,Houston Rockets,110,114,,,,,,,,,,,,,
2024-12-22,401704955,Sacramento Kings,Indiana Pacers,95,122,,,,,,,,,,,,,
2024-12-23,401704956,New Orleans Pelicans,Denver Nuggets,129,132,,,,,,,,,,,,,
2024-12-24,401704957,Charlotte Hornets,Houston Rockets,101,114,,,,,,,,,,,,,
2024-12-24,401704958,Cleveland Cavaliers,Utah Jazz,124,113,,,,,,,,,,,,,
2024-12-24,401704959,Orlando Magic,Boston Celtics,108,104,,,,,,,,,,,,,
2024-12-24,401704960,Philadelphia 76ers,San Antonio Spurs,111,106,,,,,,,,,,,,,
2024-12-24,401704961,Atlanta Hawks,Minnesota Timberwolves,117,104,,,,,,,,,,,,,
2024-12-24,401704962,Miami Heat,Brooklyn Nets,110,95,,,,,,,,,,,,,
2024-12-24,401704963,New York Knicks,Toronto Raptors,139,125,,,,,,,,,,,,,
2024-12-24,401704964,Chicago Bulls,Milwaukee Bucks,91,112,,,,,,,,,,,,,
2024-12-24,401704965,Memphis Grizzlies,LA Clippers,110,114,,,,,,,,,,,,,
2024-12-24,401704966,Oklahoma City Thunder,Washington Wizards,123,105,,,,,,,,,,,,,
2024-12-24,401704967,Dallas Mavericks,Portland Trail Blazers,132,108,,,,,,,,,,,,,
2024-12-24,401704968,Denver Nuggets,Phoenix Suns,117,90,,,,,,,,,,,,,
2024-12-24,401704969,Golden State Warriors,Indiana Pacers,105,111,,,,,,,,,,,,,
2024-12-24,401704970,Los Angeles Lakers,Detroit Pistons,114,117,,,,,,,,,,,,,
2024-12-25,401704971,New York Knicks,San Antonio Spurs,117,114,,,,,,,,,,,,,
2024-12-25,401704972,Dallas Mavericks,Minnesota Timberwolves,99,105,,,,,,,,,,,,,
2024-12-25,401704973,Boston Celtics,Philadelphia 76ers,114,118,,,,,,,,,,,,,
2024-12-26,401704974,Golden State Warriors,Los Angeles Lakers,113,115,,,,,,,,,,,,,
2024-12-26,401704975,Phoenix Suns,Denver Nuggets,110,100,,,,,,,,,,,,,
2024-12-27,401704976,Indiana Pacers,Oklahoma City Thunder,114,120,,,,,,,,,,,,,
2024-12-27,401704977,Orlando Magic,Miami Heat,88,89,,,,,,,,,,,,,
2024-12-27,401704978,Washington Wizards,Charlotte Hornets,113,110,,,,,,,,,,,,,
2024-12-27,401704979,Atlanta Hawks,Chicago Bulls,141,133,,,,,,,,,,,,,
2024-12-27,401704980,Memphis Grizzlies,Toronto Raptors,155,126,,,,,,,,,,,,,
2024-12-27,401704981,Milwaukee Bucks,Brooklyn Nets,105,111,,,,,,,,,,,,,
2024-12-27,401704982,New Orleans Pelicans,Houston Rockets,111,128,,,,,,,,,,,,,
2024-12-27,401704983,Portland Trail Blazers,Utah Jazz,122,120,,,,,,,,,,,,,
2024-12-27,401704984,Sacramento Kings,Detroit Pistons,113,114,,,,,,,,,,,,,
2024-12-28,401704985,Orlando Magic,New York Knicks,85,108,,,,,,,,,,,,,
2024-12-28,401704986,Boston Celtics,Indiana Pacers,142,105,,,,,,,,,,,,,
2024-12-28,401704987,Brooklyn Nets,San Antonio Spurs,87,96,,,,,,,,,,,,,
2024-12-28,401704988,Houston Rockets,Minnesota Timberwolves,112,113,,,,,,,,,,,,,
2024-12-28,401704989,New Orleans Pelicans,Memphis Grizzlies,124,132,,,,,,,,,,,,,
2024-12-28,401704990,Denver Nuggets,Cleveland Cavaliers,135,149,,,,,,,,,,,,,
2024-12-28,401704991,Phoenix Suns,Dallas Mavericks,89,98,,,,,,,,,,,,,
2024-12-28,401704992,LA Clippers,Golden State Warriors,102,92,,,,,,,,,,,,,
2024-12-28,401704993,Atlanta Hawks,Miami Heat,120,110,,,,,,,,,,,,,
2024-12-28,401704994,Charlotte Hornets,Oklahoma City Thunder,94,106,,,,,,,,,,,,,
2024-12-29,401704995,Washington Wizards,New York Knicks,132,136,,,,,,,,,,,,,
2024-12-29,401704996,Chicago Bulls,Milwaukee Bucks,116,111,,,,,,,,,,,,,
2024-12-29,401704997,Golden State Warriors,Phoenix Suns,109,105,,,,,,,,,,,,,
2024-12-29,401704998,Denver Nuggets,Detroit Pistons,134,121,,,,,,,,,,,,,
2024-12-29,401704999,Utah Jazz,Philadelphia 76ers,111,114,,,,,,,,,,,,,
2024-12-29,401705000,Portland Trail Blazers,Dallas Mavericks,126,122,,,,,,,,,,,,,
2024-12-29,401705001,Los Angeles Lakers,Sacramento Kings,132,122,,,,,,,,,,,,,
2024-12-29,401705002,Orlando Magic,Brooklyn Nets,102,101,,,,,,,,,,,,,
2024-12-29,401705003,Boston Celtics,Indiana Pacers,114,123,,,,,,,,,,,,,
2024-12-29,401705004,Toronto Raptors,Atlanta Hawks,107,136,,,,,,,,,,,,,
2024-12-30,401705005,Houston Rockets,Miami Heat,100,104,,,,,,,,,,,,,
2024-12-30,401705006,Oklahoma City Thunder,Memphis Grizzlies,130,106,,,,,,,,,,,,,
2024-12-30,401705007,Minnesota Timberwolves,San Antonio Spurs,112,110,,,,,,,,,,,,,
2024-12-31,401705008,Charlotte Hornets,Chicago Bulls,108,115,,,,,,,,,,,,,
2024-12-31,401705009,Washington Wizards,New York Knicks,106,126,,,,,,,,,,,,,
2024-12-31,401705010,New Orleans Pelicans,LA Clippers,113,116,,,,,,,,,,,,,
2024-12-31,401705011,Utah Jazz,Denver Nuggets,121,132,,,,,,,,,,,,,
2024-12-31,401705012,Golden State Warriors,Cleveland Cavaliers,95,113,,,,,,,,,,,,,
2024-12-31,401705013,Portland Trail Blazers,Philadelphia 76ers,103,125,,,,,,,,,,,,,
2024-12-31,401705014,Sacramento Kings,Dallas Mavericks,110,100,,,,,,,,,,,,,
2024-12-31,401705015,Boston Celtics,Toronto Raptors,125,71,,,,,,,,,,,,,
2024-12-31,401705016,Indiana Pacers,Milwaukee Bucks,112,120,,,,,,,,,,,,,
2025-01-01,401705017,San Antonio Spurs,LA Clippers,122,86,,,,,,,,,,,,,
2025-01-01,401705018,Oklahoma City Thunder,Minnesota Timberwolves,113,105,,,,,,,,,,,,,
2025-01-01,401705019,Phoenix Suns,Memphis Grizzlies,112,117,,,,,,,,,,,,,
2025-01-01,401705020,Los Angeles Lakers,Cleveland Cavaliers,110,122,,,,,,,,,,,,,
2025-01-02,401705021,Detroit Pistons,Orlando Magic,105,96,,,,,,,,,,,,,
2025-01-02,401705022,Washington Wizards,Chicago Bulls,125,107,,,,,,,,,,,,,
2025-01-02,401705023,Miami Heat,New Orleans Pelicans,119,108,,,,,,,,,,,,,
2025-01-02,401705024,New York Knicks,Utah Jazz,119,103,,,,,,,,,,,,,
2025-01-02,401705025,Toronto Raptors,Brooklyn Nets,130,113,,,,,,,,,,,,,
2025-01-02,401705026,Houston Rockets,Dallas Mavericks,110,99,,,,,,,,,,,,,
2025-01-02,401705027,Denver Nuggets,Atlanta Hawks,139,120,,,,,,,,,,,,,
2025-01-02,401705028,Sacramento Kings,Philadelphia 76ers,113,107,,,,,,,,,,,,,
2025-01-03,401705029,Miami Heat,Indiana Pacers,115,128,,,,,,,,,,,,,
2025-01-03,401705030,Minnesota Timberwolves,Boston Celtics,115,118,,,,,,,,,,,,,
2025-01-03,401705031,Milwaukee Bucks,Brooklyn Nets,110,113,,,,,,,,,,,,,
2025-01-03,401705032,Oklahoma City Thunder,LA Clippers,116,98,,,,,,,,,,,,,
2025-01-03,401705033,Golden State Warriors,Philadelphia 76ers,139,105,,,,,,,,,,,,,
2025-01-03,401705034,Los Angeles Lakers,Portland Trail Blazers,114,106,,,,,,,,,,,,,
2025-01-04,401705035,Detroit Pistons,Charlotte Hornets,98,94,,,,,,,,,,,,,
2025-01-04,401705036,Toronto Raptors,Orlando Magic,97,106,,,,,,,,,,,,,
2025-01-04,401705037,Houston Rockets,Boston Celtics,86,109,,,,,,,,,,,,,
2025-01-04,401705038,New Orleans Pelicans,Washington Wizards,132,120,,,,,,,,,,,,,
2025-01-04,401705039,Oklahoma City Thunder,New York Knicks,117,107,,,,,,,,,,,,,
2025-01-04,401705040,Dallas Mavericks,Cleveland Cavaliers,122,134,,,,,,,,,,,,,
2025-01-04,401705041,Denver Nuggets,San Antonio Spurs,110,113,,,,,,,,,,,,,
2025-01-04,401705042,Sacramento Kings,Memphis Grizzlies,138,133,,,,,,,,,,,,,
2025-01-04,401705043,Los Angeles Lakers,Atlanta Hawks,119,102,,,,,,,,,,,,,
2025-01-04,401705044,Brooklyn Nets,Philadelphia 76ers,94,123,,,,,,,,,,,,,
2025-01-05,401705045,Detroit Pistons,Minnesota Timberwolves,119,105,,,,,,,,,,,,,
2025-01-05,401705046,Indiana Pacers,Phoenix Suns,126,108,,,,,,,,,,,,,
2025-01-05,401705047,Miami Heat,Utah Jazz,100,136,,,,,,,,,,,,,
2025-01-05,401705048,Chicago Bulls,New York Knicks,139,126,,,,,,,,,,,,,
2025-01-05,401705049,Milwaukee Bucks,Portland Trail Blazers,102,105,,,,,,,,,,,,,
2025-01-05,401705050,San Antonio Spurs,Denver Nuggets,111,122,,,,,,,,,,,,,
2025-01-05,401705051,Golden State Warriors,Memphis Grizzlies,121,113,,,,,,,,,,,,,
2025-01-05,401705052,LA Clippers,Atlanta Hawks,131,105,,,,,,,,,,,,,
2025-01-05,401705053,Oklahoma City Thunder,Boston Celtics,105,92,,,,,,,,,,,,,
2025-01-05,401705054,Cleveland Cavaliers,Charlotte Hornets,115,105,,,,,,,,,,,,,
2025-01-05,401705055,Washington Wizards,New Orleans Pelicans,98,110,,,,,,,,,,,,,
2025-01-05,401705056,Orlando Magic,Utah Jazz,92,105,,,,,,,,,,,,,
2025-01-06,401705057,Houston Rockets,Los Angeles Lakers,119,115,,,,,,,,,,,,,
2025-01-06,401705058,Golden State Warriors,Sacramento Kings,99,129,,,,,,,,,,,,,
2025-01-07,401705059,Detroit Pistons,Portland Trail Blazers,118,115,,,,,,,,,,,,,
2025-01-07,401705060,Philadelphia 76ers,Phoenix Suns,99,109,,,,,,,,,,,,,
2025-01-07,401705061,Brooklyn Nets,Indiana Pacers,99,113,,,,,,,,,,,,,
2025-01-07,401705062,New York Knicks,Orlando Magic,94,103,,,,,,,,,,,,,
2025-01-07,401705063,Toronto Raptors,Milwaukee Bucks,104,128,,,,,,,,,,,,,
2025-01-07,401705064,Chicago Bulls,San Antonio Spurs,114,110,,,,,,,,,,,,,
2025-01-07,401705065,Memphis Grizzlies,Dallas Mavericks,119,104,,,,,,,,,,,,,
2025-01-07,401705066,Minnesota Timberwolves,LA Clippers,108,106,,,,,,,,,,,,,
2025-01-07,401705067,Sacramento Kings,Miami Heat,123,118,,,,,,,,,,,,,
2025-01-08,401705068,Charlotte Hornets,Phoenix Suns,115,104,,,,,,,,,,,,,
2025-01-08,401705069,Washington Wizards,Houston Rockets,112,135,,,,,,,,,,,,,
2025-01-08,401705070,Dallas Mavericks,Los Angeles Lakers,118,97,,,,,,,,,,,,,
2025-01-08,401705071,New Orleans Pelicans,Minnesota Timberwolves,97,104,,,,,,,,,,,,,
2025-01-08,401705072,Utah Jazz,Atlanta Hawks,121,124,,,,,,,,,,,,,
2025-01-08,401705073,Denver Nuggets,Boston Celtics,106,118,,,,,,,,,,,,,
2025-01-08,401705074,Golden State Warriors,Miami Heat,98,114,,,,,,,,,,,,,
2025-01-09,401705075,Cleveland Cavaliers,Oklahoma City Thunder,129,122,,,,,,,,,,,,,
2025-01-09,401705076,Indiana Pacers,Chicago Bulls,129,113,,,,,,,,,,,,,
2025-01-09,401705077,New York Knicks,Toronto Raptors,112,98,,,,,,,,,,,,,
2025-01-09,401705078,Philadelphia 76ers,Washington Wizards,109,103,,,,,,,,,,,,,
2025-01-09,401705079,Brooklyn Nets,Detroit Pistons,98,113,,,,,,,,,,,,,
2025-01-09,401705080,New Orleans Pelicans,Portland Trail Blazers,100,119,,,,,,,,,,,,,
2025-01-09,401705081,Denver Nuggets,LA Clippers,126,103,,,,,,,,,,,,,
2025-01-09,401705082,Milwaukee Bucks,San Antonio Spurs,121,105,,,,,,,,,,,,,
2025-01-10,401705083,Cleveland Cavaliers,Toronto Raptors,132,126,,,,,,,,,,,,,
2025-01-10,401705084,Detroit Pistons,Golden State Warriors,104,107,,,,,,,,,,,,,
2025-01-10,401705085,Orlando Magic,Minnesota Timberwolves,89,104,,,,,,,,,,,,,
2025-01-10,401705086,Memphis Grizzlies,Houston Rockets,115,119,,,,,,,,,,,,,
2025-01-10,401705087,Dallas Mavericks,Portland Trail Blazers,117,111,,,,,,,,,,,,,
2025-01-10,401705088,Phoenix Suns,Atlanta Hawks,123,115,,,,,,,,,,,,,
2025-01-10,401705089,Utah Jazz,Miami Heat,92,97,,,,,,,,,,,,,
2025-01-10,401705090,Los Angeles Lakers,Charlotte Hornets,0,0,,,,,,,,,,,,,
2025-01-11,401705091,Indiana Pacers,Golden State Warriors,108,96,,,,,,,,,,,,,
2025-01-11,401705092,Orlando Magic,Milwaukee Bucks,106,109,,,,,,,,,,,,,
2025-01-11,401705093,Philadelphia 76ers,New Orleans Pelicans,115,123,,,,,,,,,,,,,
2025-01-11,401705094,Boston Celtics,Sacramento Kings,97,114,,,,,,,,,,,,,
2025-01-11,401705095,New York Knicks,Oklahoma City Thunder,101,126,,,,,,,,,,,,,
2025-01-11,401705096,Chicago Bulls,Washington Wizards,138,105,,,,,,,,,,,,,
2025-01-11,401705097,Denver Nuggets,Brooklyn Nets,124,105,,,,,,,,,,,,,
2025-01-11,401705098,Atlanta Hawks,Houston Rockets,0,0,,,,,,,,,,,,,
2025-01-11,401705099,Phoenix Suns,Utah Jazz,114,106,,,,,,,,,,,,,
2025-01-12,401705100,Detroit Pistons,Toronto Raptors,123,114,,,,,,,,,,,,,
2025-01-12,401705101,Minnesota Timberwolves,Memphis Grizzlies,125,127,,,,,,,,,,,,,
2025-01-12,401705102,Portland Trail Blazers,Miami Heat,98,119,,,,,,,,,,,,,
2025-01-12,401705103,Los Angeles Lakers,San Antonio Spurs,0,0,,,,,,,,,,,,,
2025-01-12,401705104,LA Clippers,Charlotte Hornets,0,0,,,,,,,,,,,,,
2025-01-12,401705105,New York Knicks,Milwaukee Bucks,140,106,,,,,,,,,,,,,
2025-01-12,401705106,Dallas Mavericks,Denver Nuggets,101,112,,,,,,,,,,,,,
2025-01-12,401705107,Chicago Bulls,Sacramento Kings,119,124,,,,,,,,,,,,,
2025-01-12,401705108,Boston Celtics,New Orleans Pelicans,120,119,,,,,,,,,,,,,
2025-01-12,401705109,Cleveland Cavaliers,Indiana Pacers,93,108,,,,,,,,,,,,,
2025-01-12,401705110,Orlando Magic,Philadelphia 76ers,104,99,,,,,,,,,,,,,
2025-01-12,401705111,Washington Wizards,Oklahoma City Thunder,95,136,,,,,,,,,,,,,
2025-01-13,401705112,Utah Jazz,Brooklyn Nets,112,111,,,,,,,,,,,,,
2025-01-13,401705113,Phoenix Suns,Charlotte Hornets,120,113,,,,,,,,,,,,,
2025-01-14,401705114,Washington Wizards,Minnesota Timberwolves,106,120,,,,,,,,,,,,,
2025-01-14,401705115,New York Knicks,Detroit Pistons,119,124,,,,,,,,,,,,,
2025-01-14,401705116,Toronto Raptors,Golden State Warriors,104,101,,,,,,,,,,,,,
2025-01-14,401705117,Houston Rockets,Memphis Grizzlies,120,118,,,,,,,,,,,,,
2025-01-14,401705118,Los Angeles Lakers,San Antonio Spurs,102,126,,,,,,,,,,,,,
2025-01-14,401705119,LA Clippers,Miami Heat,109,98,,,,,,,,,,,,,
