date,id,home,away,hs,as,hsp,hsp_name,asp,asp_name,dh,venue
2024-06-26,746374,Houston Astros,Colorado Rockies,7,1,681293,Spencer Arrighetti,663372,Ryan Feltner,1,2392
2024-06-26,746291,Kansas City Royals,Miami Marlins,5,1,663903,Brady Singer,678368,Valente Bellozo,1,7
2024-06-26,745975,Milwaukee Brewers,Texas Rangers,6,5,572971,Dallas Keuchel,543135,Nathan Eovaldi,1,32
2024-06-26,746212,Los Angeles Angels,Oakland Athletics,5,2,672710,Roansy Contreras,683155,Joey Estes,1,1
2024-06-26,745400,San Diego Padres,Washington Nationals,8,5,656302,Dylan Cease,687792,DJ Herz,1,2680
2024-06-26,747019,Baltimore Orioles,Cleveland Guardians,4,2,680570,Grayson Rodriguez,471911,Carlos Carrasco,1,2
2024-06-26,746942,Boston Red Sox,Toronto Blue Jays,1,4,601713,Nick Pivetta,621114,Ryan Burr,1,3
2024-06-26,745808,New York Mets,New York Yankees,12,2,640455,Sean Manaea,661563,Luis Gil,1,3289
2024-06-26,746777,Chicago White Sox,Los Angeles Dodgers,0,4,607200,Erick Fedde,694813,Gavin Stone,1,4
2024-06-26,747184,Arizona Diamondbacks,Minnesota Twins,3,8,669194,Ryne Nelson,680573,Simeon Woods Richardson,1,15
2024-06-26,745325,San Francisco Giants,Chicago Cubs,4,3,806185,Hayden Birdsong,669713,Hayden Wesneski,1,2395
2024-06-27,747185,Arizona Diamondbacks,Minnesota Twins,6,13,656756,Jordan Montgomery,701581,David Festa,1,15
2024-06-27,745324,San Francisco Giants,Chicago Cubs,3,5,663855,Jordan Hicks,684007,Shota Imanaga,1,2395
2024-06-27,746816,Chicago White Sox,Atlanta Braves,1,0,641771,Chad Kuhl,519242,Chris Sale,1,4
2024-06-27,745565,Philadelphia Phillies,Miami Marlins,4,7,554430,Zack Wheeler,669432,Trevor Rogers,1,2681
2024-06-27,747020,Baltimore Orioles,Texas Rangers,11,2,669203,Corbin Burnes,592351,Jon Gray,1,2
2024-06-27,744919,Toronto Blue Jays,New York Yankees,9,2,621244,José Berríos,607074,Carlos Rodón,1,14
2024-06-27,745162,St. Louis Cardinals,Cincinnati Reds,4,11,571945,Miles Mikolas,671096,Andrew Abbott,1,2889
2024-06-27,746288,Kansas City Royals,Cleveland Guardians,2,1,608379,Michael Wacha,594902,Ben Lively,1,7
2024-06-27,746210,Los Angeles Angels,Detroit Tigers,5,0,669721,Davis Daniel,656427,Jack Flaherty,1,1
2024-06-28,745560,Philadelphia Phillies,Miami Marlins,2,0,650911,Cristopher Sánchez,667725,Kyle Tyler,1,2681
2024-06-28,745070,Tampa Bay Rays,Washington Nationals,3,1,621107,Zach Eflin,680730,Mitchell Parker,1,12
2024-06-28,747017,Baltimore Orioles,Texas Rangers,2,1,544150,Albert Suárez,453286,Max Scherzer,1,2
2024-06-28,744922,Toronto Blue Jays,New York Yankees,5,16,579328,Yusei Kikuchi,573186,Marcus Stroman,1,14
2024-06-28,745804,New York Mets,Houston Astros,7,2,500779,Jose Quintana,669854,Ronel Blanco,1,3289
2024-06-28,746939,Boston Red Sox,San Diego Padres,2,9,601713,Nick Pivetta,681190,Randy Vásquez,1,3
2024-06-28,746776,Chicago White Sox,Colorado Rockies,5,3,689672,Drew Thorpe,641712,Dakota Hudson,1,4
2024-06-28,747105,Atlanta Braves,Pittsburgh Pirates,6,1,450203,Charlie Morton,527048,Martín Pérez,1,4705
2024-06-28,746292,Kansas City Royals,Cleveland Guardians,10,3,679525,Alec Marsh,663474,Triston McKenzie,1,7
2024-06-28,745970,Milwaukee Brewers,Chicago Cubs,4,2,607067,Colin Rea,592791,Jameson Taillon,1,32
2024-06-28,745161,St. Louis Cardinals,Cincinnati Reds,1,0,669467,Andre Pallante,593423,Frankie Montas,1,2889
2024-06-28,746214,Los Angeles Angels,Detroit Tigers,5,2,668676,Zach Plesac,628317,Kenta Maeda,1,1
2024-06-28,747183,Arizona Diamondbacks,Oakland Athletics,4,9,677944,Slade Cecconi,676664,JP Sears,1,15
2024-06-28,745238,Seattle Mariners,Minnesota Twins,3,2,669302,Logan Gilbert,641927,Bailey Ober,1,680
2024-06-28,745319,San Francisco Giants,Los Angeles Dodgers,5,3,657277,Logan Webb,689017,Landon Knack,1,2395
2024-06-29,746778,Chicago White Sox,Colorado Rockies,11,3,686563,Jonathan Cannon,615698,Cal Quantrill,1,4
2024-06-29,745159,St. Louis Cardinals,Cincinnati Reds,4,9,543243,Sonny Gray,686730,Carson Spiers,1,2889
2024-06-29,744921,Toronto Blue Jays,New York Yankees,9,3,605135,Chris Bassitt,641482,Nestor Cortes,1,14
2024-06-29,745559,Philadelphia Phillies,Miami Marlins,2,3,605400,Aaron Nola,682610,Roddery Muñoz,1,2681
2024-06-29,746289,Kansas City Royals,Cleveland Guardians,2,7,666142,Cole Ragans,676440,Tanner Bibee,1,7
2024-06-29,745801,New York Mets,Houston Astros,6,9,656731,Tylor Megill,664285,Framber Valdez,1,3289
2024-06-29,747186,Arizona Diamondbacks,Oakland Athletics,3,0,668678,Zac Gallen,663687,Hogan Harris,1,15
2024-06-29,746940,Boston Red Sox,San Diego Padres,1,11,656557,Tanner Houck,650633,Michael King,1,3
2024-06-29,745071,Tampa Bay Rays,Washington Nationals,1,8,650644,Aaron Civale,663623,Jake Irvin,1,12
2024-06-29,747104,Atlanta Braves,Pittsburgh Pirates,2,1,608331,Max Fried,694973,Paul Skenes,1,4705
2024-06-29,745972,Milwaukee Brewers,Chicago Cubs,3,5,668964,Tobias Myers,657006,Justin Steele,1,32
2024-06-29,745317,San Francisco Giants,Los Angeles Dodgers,7,14,669062,Erik Miller,607192,Tyler Glasnow,1,2395
2024-06-29,747018,Baltimore Orioles,Texas Rangers,6,5,700249,Cade Povich,547179,Michael Lorenzen,1,2
2024-06-29,746211,Los Angeles Angels,Detroit Tigers,6,5,656288,Griffin Canning,681857,Reese Olson,1,1
2024-06-29,745239,Seattle Mariners,Minnesota Twins,1,5,682243,Bryce Miller,641154,Pablo López,1,680
2024-06-30,747101,Atlanta Braves,Pittsburgh Pirates,2,4,680885,Spencer Schwellenbach,663559,Bailey Falter,1,4705
2024-06-30,746938,Boston Red Sox,San Diego Padres,4,1,670174,Josh Winckowski,663362,Matt Waldron,1,3
2024-06-30,745555,Philadelphia Phillies,Miami Marlins,7,6,624133,Ranger Suarez,630023,Yonny Chirinos,1,2681
2024-06-30,744916,Toronto Blue Jays,New York Yankees,1,8,592332,Kevin Gausman,543037,Gerrit Cole,1,14
2024-06-30,745802,New York Mets,Houston Astros,5,10,622663,Luis Severino,681869,Shawn Dubin,1,3289
2024-06-30,745072,Tampa Bay Rays,Washington Nationals,5,0,671737,Taj Bradley,571578,Patrick Corbin,1,12
2024-06-30,746290,Kansas City Royals,Cleveland Guardians,6,2,607625,Seth Lugo,671106,Logan Allen,1,7
2024-06-30,746779,Chicago White Sox,Colorado Rockies,4,5,676979,Garrett Crochet,607536,Kyle Freeland,1,4
2024-06-30,745971,Milwaukee Brewers,Chicago Cubs,7,1,642547,Freddy Peralta,543294,Kyle Hendricks,1,32
2024-06-30,745154,St. Louis Cardinals,Cincinnati Reds,2,0,458681,Lance Lynn,668881,Hunter Greene,1,2889
2024-06-30,745320,San Francisco Giants,Los Angeles Dodgers,10,4,702352,Spencer Bivens,572020,James Paxton,1,2395
2024-06-30,746209,Los Angeles Angels,Detroit Tigers,6,7,542881,Tyler Anderson,663554,Casey Mize,1,1
2024-06-30,747182,Arizona Diamondbacks,Oakland Athletics,5,1,694297,Brandon Pfaadt,665622,Luis Medina,1,15
2024-06-30,745243,Seattle Mariners,Minnesota Twins,3,5,622491,Luis Castillo,657746,Joe Ryan,1,680
2024-06-30,747016,Baltimore Orioles,Texas Rangers,2,11,608344,Cole Irvin,571760,Andrew Heaney,1,2
2024-07-01,744914,Toronto Blue Jays,Houston Astros,1,3,684320,Yariel Rodríguez,686613,Hunter Brown,1,14
2024-07-01,744840,Washington Nationals,New York Mets,7,9,669022,MacKenzie Gore,656849,David Peterson,1,3309
2024-07-01,746535,Colorado Rockies,Milwaukee Brewers,8,7,596295,Austin Gomber,642239,Rob Zastryzny,1,19
2024-07-02,745482,Pittsburgh Pirates,St. Louis Cardinals,4,7,656605,Mitch Keller,502043,Kyle Gibson,1,31
2024-07-02,746623,Cleveland Guardians,Chicago White Sox,7,6,471911,Carlos Carrasco,623167,Chris Flexen,1,5
2024-07-02,746047,Miami Marlins,Boston Red Sox,3,8,678368,Valente Bellozo,676710,Kutter Crawford,1,4169
2024-07-02,744838,Washington Nationals,New York Mets,2,7,687792,DJ Herz,640455,Sean Manaea,1,3309
2024-07-02,745730,New York Yankees,Cincinnati Reds,4,5,661563,Luis Gil,668933,Graham Ashcraft,1,3313
2024-07-02,744913,Toronto Blue Jays,Houston Astros,7,6,621244,José Berríos,681293,Spencer Arrighetti,1,14
2024-07-02,747102,Atlanta Braves,San Francisco Giants,3,5,625643,Reynaldo López,806185,Hayden Birdsong,1,4705
2024-07-02,745886,Minnesota Twins,Detroit Tigers,5,3,680573,Simeon Woods Richardson,669373,Tarik Skubal,1,3312
2024-07-02,744999,Texas Rangers,San Diego Padres,7,0,543135,Nathan Eovaldi,656302,Dylan Cease,1,5325
2024-07-02,746860,Chicago Cubs,Philadelphia Phillies,4,6,669713,Hayden Wesneski,675650,Michael Mercado,1,17
2024-07-02,746282,Kansas City Royals,Tampa Bay Rays,1,5,663903,Brady Singer,641793,Zack Littell,1,7
2024-07-02,746537,Colorado Rockies,Milwaukee Brewers,3,4,663372,Ryan Feltner,572971,Dallas Keuchel,1,19
2024-07-02,745647,Oakland Athletics,Los Angeles Angels,7,5,687765,Mitch Spence,667755,José Soriano,1,10
2024-07-02,745240,Seattle Mariners,Baltimore Orioles,0,2,669923,George Kirby,680570,Grayson Rodriguez,1,680
2024-07-02,746133,Los Angeles Dodgers,Arizona Diamondbacks,6,5,676272,Bobby Miller,573009,Joe Mantiply,1,22
2024-07-03,745487,Pittsburgh Pirates,St. Louis Cardinals,5,4,683003,Jared Jones,571945,Miles Mikolas,1,31
2024-07-03,746617,Cleveland Guardians,Chicago White Sox,2,8,668909,Gavin Williams,607200,Erick Fedde,1,5
2024-07-03,746045,Miami Marlins,Boston Red Sox,2,7,669432,Trevor Rogers,678394,Brayan Bello,1,4169
2024-07-03,744837,Washington Nationals,New York Mets,7,5,680730,Mitchell Parker,681035,Christian Scott,1,3309
2024-07-03,745728,New York Yankees,Cincinnati Reds,2,3,607074,Carlos Rodón,671096,Andrew Abbott,1,3313
2024-07-03,744915,Toronto Blue Jays,Houston Astros,2,9,579328,Yusei Kikuchi,669854,Ronel Blanco,1,14
2024-07-03,747100,Atlanta Braves,San Francisco Giants,3,1,519242,Chris Sale,663855,Jordan Hicks,1,4705
2024-07-03,744998,Texas Rangers,San Diego Padres,4,6,592351,Jon Gray,800049,Adam Mazur,1,5325
2024-07-03,746858,Chicago Cubs,Philadelphia Phillies,3,5,684007,Shota Imanaga,554430,Zack Wheeler,1,17
2024-07-03,746283,Kansas City Royals,Tampa Bay Rays,4,2,608379,Michael Wacha,686752,Ryan Pepiot,1,7
2024-07-03,745888,Minnesota Twins,Detroit Tigers,2,9,701581,David Festa,672456,Keider Montero,1,3312
2024-07-03,746534,Colorado Rockies,Milwaukee Brewers,0,3,641712,Dakota Hudson,607067,Colin Rea,1,19
2024-07-03,745643,Oakland Athletics,Los Angeles Angels,5,0,683155,Joey Estes,669721,Davis Daniel,1,10
2024-07-03,746128,Los Angeles Dodgers,Arizona Diamondbacks,4,12,694813,Gavin Stone,691441,Cristian Mena,1,22
2024-07-03,745234,Seattle Mariners,Baltimore Orioles,1,4,669302,Logan Gilbert,665152,Dean Kremer,1,680
2024-07-04,744834,Washington Nationals,New York Mets,1,0,663623,Jake Irvin,500779,Jose Quintana,1,3309
2024-07-04,745484,Pittsburgh Pirates,St. Louis Cardinals,2,3,527048,Martín Pérez,669467,Andre Pallante,1,31
2024-07-04,745726,New York Yankees,Cincinnati Reds,4,8,573186,Marcus Stroman,593423,Frankie Montas,1,3313
2024-07-04,744912,Toronto Blue Jays,Houston Astros,3,5,605135,Chris Bassitt,664285,Framber Valdez,1,14
2024-07-04,745890,Minnesota Twins,Detroit Tigers,12,3,641927,Bailey Ober,628317,Kenta Maeda,1,3312
2024-07-04,746619,Cleveland Guardians,Chicago White Sox,8,4,594902,Ben Lively,694363,Jared Shuster,1,5
2024-07-04,746043,Miami Marlins,Boston Red Sox,5,6,667725,Kyle Tyler,601713,Nick Pivetta,1,4169
2024-07-04,746857,Chicago Cubs,Philadelphia Phillies,10,2,592791,Jameson Taillon,650911,Cristopher Sánchez,1,17
2024-07-04,744996,Texas Rangers,San Diego Padres,1,3,453286,Max Scherzer,650633,Michael King,1,5325
2024-07-04,745641,Oakland Athletics,Los Angeles Angels,5,0,676664,JP Sears,672710,Roansy Contreras,1,10
2024-07-04,745236,Seattle Mariners,Baltimore Orioles,7,3,682243,Bryce Miller,669203,Corbin Burnes,1,680
2024-07-04,747103,Atlanta Braves,San Francisco Giants,2,4,450203,Charlie Morton,657277,Logan Webb,1,4705
2024-07-04,746285,Kansas City Royals,Tampa Bay Rays,8,10,679525,Alec Marsh,621107,Zach Eflin,1,7
2024-07-04,746532,Colorado Rockies,Milwaukee Brewers,4,3,615698,Cal Quantrill,668964,Tobias Myers,1,19
2024-07-04,746126,Los Angeles Dodgers,Arizona Diamondbacks,3,9,689017,Landon Knack,668678,Zac Gallen,1,22
2024-07-05,746859,Chicago Cubs,Los Angeles Angels,5,1,657006,Justin Steele,656288,Griffin Canning,1,17
2024-07-05,745479,Pittsburgh Pirates,New York Mets,14,2,694973,Paul Skenes,622663,Luis Severino,1,31
2024-07-05,744836,Washington Nationals,St. Louis Cardinals,6,7,571578,Patrick Corbin,543243,Sonny Gray,1,3309
2024-07-05,745725,New York Yankees,Boston Red Sox,3,5,641482,Nestor Cortes,656557,Tanner Houck,1,3313
2024-07-05,746693,Cincinnati Reds,Detroit Tigers,4,5,686730,Carson Spiers,681857,Reese Olson,1,2602
2024-07-05,746620,Cleveland Guardians,San Francisco Giants,2,4,676440,Tanner Bibee,669062,Erik Miller,1,5
2024-07-05,746046,Miami Marlins,Chicago White Sox,2,3,663773,Bryan Hoeing,689672,Drew Thorpe,1,4169
2024-07-05,747097,Atlanta Braves,Philadelphia Phillies,6,8,608331,Max Fried,605400,Aaron Nola,1,4705
2024-07-05,744992,Texas Rangers,Tampa Bay Rays,3,0,547179,Michael Lorenzen,669358,Shane Baz,1,5325
2024-07-05,746533,Colorado Rockies,Kansas City Royals,4,2,607536,Kyle Freeland,666142,Cole Ragans,1,19
2024-07-05,745884,Minnesota Twins,Houston Astros,12,13,641154,Pablo López,681869,Shawn Dubin,1,3312
2024-07-05,745639,Oakland Athletics,Baltimore Orioles,2,3,663687,Hogan Harris,544150,Albert Suárez,1,10
2024-07-05,745398,San Diego Padres,Arizona Diamondbacks,10,8,681190,Randy Vásquez,677944,Slade Cecconi,1,2680
2024-07-05,745237,Seattle Mariners,Toronto Blue Jays,2,1,622491,Luis Castillo,592332,Kevin Gausman,1,680
2024-07-05,746127,Los Angeles Dodgers,Milwaukee Brewers,8,5,607192,Tyler Glasnow,650644,Aaron Civale,1,22
2024-07-06,745724,New York Yankees,Boston Red Sox,14,4,543037,Gerrit Cole,670174,Josh Winckowski,1,3313
2024-07-06,745885,Minnesota Twins,Houston Astros,9,3,657746,Joe Ryan,686613,Hunter Brown,1,3312
2024-07-06,746856,Chicago Cubs,Los Angeles Angels,0,7,543294,Kyle Hendricks,542881,Tyler Anderson,1,17
2024-07-06,745476,Pittsburgh Pirates,New York Mets,2,5,663559,Bailey Falter,656849,David Peterson,1,31
2024-07-06,744835,Washington Nationals,St. Louis Cardinals,14,6,669022,MacKenzie Gore,458681,Lance Lynn,1,3309
2024-07-06,744995,Texas Rangers,Tampa Bay Rays,4,3,571760,Andrew Heaney,671737,Taj Bradley,1,5325
2024-07-06,745642,Oakland Athletics,Baltimore Orioles,19,8,665622,Luis Medina,700249,Cade Povich,1,10
2024-07-06,746694,Cincinnati Reds,Detroit Tigers,3,5,668881,Hunter Greene,656412,Alex Faedo,1,2602
2024-07-06,746615,Cleveland Guardians,San Francisco Giants,5,4,671106,Logan Allen,690986,Kyle Harrison,1,5
2024-07-06,745235,Seattle Mariners,Toronto Blue Jays,4,5,676106,Emerson Hancock,684320,Yariel Rodríguez,1,680
2024-07-06,746044,Miami Marlins,Chicago White Sox,4,3,630023,Yonny Chirinos,676979,Garrett Crochet,1,4169
2024-07-06,747099,Atlanta Braves,Philadelphia Phillies,5,1,680885,Spencer Schwellenbach,624133,Ranger Suarez,1,4705
2024-07-06,746129,Los Angeles Dodgers,Milwaukee Brewers,5,3,572020,James Paxton,642547,Freddy Peralta,1,22
2024-07-06,746529,Colorado Rockies,Kansas City Royals,3,1,596295,Austin Gomber,607625,Seth Lugo,1,19
2024-07-06,745395,San Diego Padres,Arizona Diamondbacks,5,7,663362,Matt Waldron,694297,Brandon Pfaadt,1,2680
2024-07-07,745477,Pittsburgh Pirates,New York Mets,2,3,682847,Luis Ortiz,640455,Sean Manaea,1,31
2024-07-07,744832,Washington Nationals,St. Louis Cardinals,3,8,687792,DJ Herz,502043,Kyle Gibson,1,3309
2024-07-07,747098,Atlanta Braves,Philadelphia Phillies,6,0,625643,Reynaldo López,675650,Michael Mercado,1,4705
2024-07-07,746691,Cincinnati Reds,Detroit Tigers,1,5,668933,Graham Ashcraft,669373,Tarik Skubal,1,2602
2024-07-07,746616,Cleveland Guardians,San Francisco Giants,5,4,471911,Carlos Carrasco,806185,Hayden Birdsong,1,5
2024-07-07,746039,Miami Marlins,Chicago White Sox,7,4,665795,Edward Cabrera,686563,Jonathan Cannon,1,4169
2024-07-07,745883,Minnesota Twins,Houston Astros,3,2,680573,Simeon Woods Richardson,681293,Spencer Arrighetti,1,3312
2024-07-07,746855,Chicago Cubs,Los Angeles Angels,5,0,669713,Hayden Wesneski,667755,José Soriano,1,17
2024-07-07,744993,Texas Rangers,Tampa Bay Rays,13,2,543135,Nathan Eovaldi,641793,Zack Littell,1,5325
2024-07-07,746530,Colorado Rockies,Kansas City Royals,1,10,685299,Tanner Gordon,663903,Brady Singer,1,19
2024-07-07,745637,Oakland Athletics,Baltimore Orioles,3,6,687765,Mitch Spence,680570,Grayson Rodriguez,1,10
2024-07-07,745391,San Diego Padres,Arizona Diamondbacks,1,9,656302,Dylan Cease,669194,Ryne Nelson,1,2680
2024-07-07,745233,Seattle Mariners,Toronto Blue Jays,4,5,669923,George Kirby,621244,José Berríos,1,680
2024-07-07,746122,Los Angeles Dodgers,Milwaukee Brewers,2,9,680736,Justin Wrobleski,572971,Dallas Keuchel,1,22
2024-07-07,745723,New York Yankees,Boston Red Sox,0,3,661563,Luis Gil,676710,Kutter Crawford,1,3313
2024-07-08,745480,Pittsburgh Pirates,New York Mets,8,2,656605,Mitch Keller,681035,Christian Scott,1,31
2024-07-08,744833,Washington Nationals,St. Louis Cardinals,0,6,680730,Mitchell Parker,571945,Miles Mikolas,1,3309
2024-07-08,746455,Detroit Tigers,Cleveland Guardians,1,0,672456,Keider Montero,668909,Gavin Williams,1,2394
2024-07-08,746692,Cincinnati Reds,Colorado Rockies,6,0,671096,Andrew Abbott,663372,Ryan Feltner,1,2602
2024-07-08,746771,Chicago White Sox,Minnesota Twins,6,8,623167,Chris Flexen,663978,Chris Paddack,1,4
2024-07-08,746208,Los Angeles Angels,Texas Rangers,4,9,669721,Davis Daniel,592351,Jon Gray,1,1
2024-07-08,747181,Arizona Diamondbacks,Atlanta Braves,4,5,700270,Yilber Díaz,693821,Bryce Elder,1,15
2024-07-09,747014,Baltimore Orioles,Chicago Cubs,2,9,665152,Dean Kremer,592791,Jameson Taillon,1,2
2024-07-09,746451,Detroit Tigers,Cleveland Guardians,8,9,628317,Kenta Maeda,594902,Ben Lively,1,2394
2024-07-09,745557,Philadelphia Phillies,Los Angeles Dodgers,10,1,554430,Zack Wheeler,676272,Bobby Miller,1,2681
2024-07-09,745074,Tampa Bay Rays,New York Yankees,5,3,686752,Ryan Pepiot,607074,Carlos Rodón,1,12
2024-07-09,746690,Cincinnati Reds,Colorado Rockies,12,6,666157,Nick Lodolo,615698,Cal Quantrill,1,2602
2024-07-09,745803,New York Mets,Washington Nationals,7,5,500779,Jose Quintana,663623,Jake Irvin,1,3289
2024-07-09,746937,Boston Red Sox,Oakland Athletics,12,9,678394,Brayan Bello,683155,Joey Estes,1,3
2024-07-09,746368,Houston Astros,Miami Marlins,4,3,669854,Ronel Blanco,669432,Trevor Rogers,1,2392
2024-07-09,745968,Milwaukee Brewers,Pittsburgh Pirates,2,12,607067,Colin Rea,676596,Josh Fleming,1,32
2024-07-09,746206,Los Angeles Angels,Texas Rangers,4,5,672710,Roansy Contreras,453286,Max Scherzer,1,1
2024-07-09,745393,San Diego Padres,Seattle Mariners,3,8,800049,Adam Mazur,669302,Logan Gilbert,1,2680
2024-07-09,747180,Arizona Diamondbacks,Atlanta Braves,2,6,668678,Zac Gallen,519242,Chris Sale,1,15
2024-07-09,745316,San Francisco Giants,Toronto Blue Jays,4,3,605483,Blake Snell,579328,Yusei Kikuchi,1,2395
2024-07-10,745155,St. Louis Cardinals,Kansas City Royals,4,6,669467,Andre Pallante,679525,Alec Marsh,1,2889
2024-07-10,745156,St. Louis Cardinals,Kansas City Royals,5,8,700669,Gordon Graceffo,608379,Michael Wacha,2,2889
2024-07-10,746772,Chicago White Sox,Minnesota Twins,3,1,607200,Erick Fedde,641927,Bailey Ober,1,4
2024-07-10,746773,Chicago White Sox,Minnesota Twins,2,3,689672,Drew Thorpe,641154,Pablo López,2,4
2024-07-10,747015,Baltimore Orioles,Chicago Cubs,0,4,669203,Corbin Burnes,684007,Shota Imanaga,1,2
2024-07-10,746453,Detroit Tigers,Cleveland Guardians,5,4,681857,Reese Olson,676440,Tanner Bibee,1,2394
2024-07-10,745394,San Diego Padres,Seattle Mariners,0,2,650633,Michael King,682243,Bryce Miller,1,2680
2024-07-10,745069,Tampa Bay Rays,New York Yankees,1,2,621107,Zach Eflin,573186,Marcus Stroman,1,12
2024-07-10,745556,Philadelphia Phillies,Los Angeles Dodgers,4,3,650911,Cristopher Sánchez,694813,Gavin Stone,1,2681
2024-07-10,746689,Cincinnati Reds,Colorado Rockies,5,6,593423,Frankie Montas,607536,Kyle Freeland,1,2602
2024-07-10,745796,New York Mets,Washington Nationals,6,2,622663,Luis Severino,571578,Patrick Corbin,1,3289
2024-07-10,746934,Boston Red Sox,Oakland Athletics,2,5,601713,Nick Pivetta,676664,JP Sears,1,3
2024-07-10,746366,Houston Astros,Miami Marlins,9,1,664285,Framber Valdez,663773,Bryan Hoeing,1,2392
2024-07-10,745969,Milwaukee Brewers,Pittsburgh Pirates,9,0,668964,Tobias Myers,527048,Martín Pérez,1,32
2024-07-10,746205,Los Angeles Angels,Texas Rangers,7,2,656288,Griffin Canning,547179,Michael Lorenzen,1,1
2024-07-10,747179,Arizona Diamondbacks,Atlanta Braves,7,5,677944,Slade Cecconi,450203,Charlie Morton,1,15
2024-07-10,745318,San Francisco Giants,Toronto Blue Jays,6,10,657277,Logan Webb,605135,Chris Bassitt,1,2395
2024-07-11,746688,Cincinnati Reds,Colorado Rockies,8,1,668881,Hunter Greene,596295,Austin Gomber,1,2602
2024-07-11,746452,Detroit Tigers,Cleveland Guardians,10,1,656427,Jack Flaherty,675921,Spencer Howard,1,2394
2024-07-11,745799,New York Mets,Washington Nationals,7,0,656849,David Peterson,669022,MacKenzie Gore,1,3289
2024-07-11,745967,Milwaukee Brewers,Pittsburgh Pirates,0,1,650644,Aaron Civale,694973,Paul Skenes,1,32
2024-07-11,745313,San Francisco Giants,Toronto Blue Jays,3,5,663855,Jordan Hicks,592332,Kevin Gausman,1,2395
2024-07-11,745558,Philadelphia Phillies,Los Angeles Dodgers,5,1,605400,Aaron Nola,607455,Anthony Banda,1,2681
2024-07-11,747011,Baltimore Orioles,Chicago Cubs,0,8,544150,Albert Suárez,657006,Justin Steele,1,2
2024-07-11,745065,Tampa Bay Rays,New York Yankees,5,4,669358,Shane Baz,641482,Nestor Cortes,1,12
2024-07-11,746935,Boston Red Sox,Oakland Athletics,7,0,656557,Tanner Houck,665622,Luis Medina,1,3
2024-07-11,746367,Houston Astros,Miami Marlins,6,3,,,682610,Roddery Muñoz,1,2392
2024-07-11,746204,Los Angeles Angels,Seattle Mariners,0,11,686799,Jack Kochanowicz,622491,Luis Castillo,1,1
2024-07-11,747178,Arizona Diamondbacks,Atlanta Braves,1,0,694297,Brandon Pfaadt,608331,Max Fried,1,15
2024-07-12,746450,Detroit Tigers,Los Angeles Dodgers,3,4,669373,Tarik Skubal,572020,James Paxton,1,2394
2024-07-12,745552,Philadelphia Phillies,Oakland Athletics,2,6,624133,Ranger Suarez,663687,Hogan Harris,1,2681
2024-07-12,745064,Tampa Bay Rays,Cleveland Guardians,2,0,671737,Taj Bradley,471911,Carlos Carrasco,1,12
2024-07-12,747012,Baltimore Orioles,New York Yankees,1,4,700249,Cade Povich,543037,Gerrit Cole,1,2
2024-07-12,746936,Boston Red Sox,Kansas City Royals,1,6,681867,Cooper Criswell,666142,Cole Ragans,1,3
2024-07-12,745800,New York Mets,Colorado Rockies,7,6,640455,Sean Manaea,685299,Tanner Gordon,1,3289
2024-07-12,746685,Cincinnati Reds,Miami Marlins,7,4,686730,Carson Spiers,630023,Yonny Chirinos,1,2602
2024-07-12,746371,Houston Astros,Texas Rangers,6,3,686613,Hunter Brown,571760,Andrew Heaney,1,2392
2024-07-12,746774,Chicago White Sox,Pittsburgh Pirates,1,4,676979,Garrett Crochet,594835,Marco Gonzales,1,4
2024-07-12,745965,Milwaukee Brewers,Washington Nationals,2,5,642547,Freddy Peralta,671131,Jackson Rutledge,1,32
2024-07-12,745153,St. Louis Cardinals,Chicago Cubs,1,5,543243,Sonny Gray,543294,Kyle Hendricks,1,2889
2024-07-12,746207,Los Angeles Angels,Seattle Mariners,6,5,542881,Tyler Anderson,693433,Bryan Woo,1,1
2024-07-12,747175,Arizona Diamondbacks,Toronto Blue Jays,5,4,669194,Ryne Nelson,684320,Yariel Rodríguez,1,15
2024-07-12,745390,San Diego Padres,Atlanta Braves,1,6,663362,Matt Waldron,680885,Spencer Schwellenbach,1,2680
2024-07-12,745312,San Francisco Giants,Minnesota Twins,7,1,690986,Kyle Harrison,657746,Joe Ryan,1,2395
2024-07-13,746447,Detroit Tigers,Los Angeles Dodgers,11,9,672456,Keider Montero,680736,Justin Wrobleski,1,2394
2024-07-13,746766,Chicago White Sox,Pittsburgh Pirates,2,6,623167,Chris Flexen,682847,Luis Ortiz,1,4
2024-07-13,745152,St. Louis Cardinals,Chicago Cubs,11,3,458681,Lance Lynn,669713,Hayden Wesneski,1,2889
2024-07-13,745175,St. Louis Cardinals,Chicago Cubs,5,4,502043,Kyle Gibson,665871,Javier Assad,2,2889
2024-07-13,745549,Philadelphia Phillies,Oakland Athletics,11,5,663969,Tyler Phillips,687765,Mitch Spence,1,2681
2024-07-13,747013,Baltimore Orioles,New York Yankees,1,6,680570,Grayson Rodriguez,661563,Luis Gil,1,2
2024-07-13,746930,Boston Red Sox,Kansas City Royals,5,0,676710,Kutter Crawford,607625,Seth Lugo,1,3
2024-07-13,745798,New York Mets,Colorado Rockies,7,3,681035,Christian Scott,663372,Ryan Feltner,1,3289
2024-07-13,745067,Tampa Bay Rays,Cleveland Guardians,2,4,641793,Zack Littell,668909,Gavin Williams,1,12
2024-07-13,746369,Houston Astros,Texas Rangers,1,2,681293,Spencer Arrighetti,543135,Nathan Eovaldi,1,2392
