date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2022-11-27,401468451,New York Knicks,Memphis Grizzlies,123,127,,,,,,,,,,,,,
2022-11-27,401468452,Orlando Magic,Philadelphia 76ers,103,133,,,,,,,,,,,,,
2022-11-28,401468453,Milwaukee Bucks,Dallas Mavericks,124,115,,,,,,,,,,,,,
2022-11-29,401468454,Philadelphia 76ers,Atlanta Hawks,104,101,,,,,,,,,,,,,
2022-11-29,401468455,Washington Wizards,Minnesota Timberwolves,142,127,,,,,,,,,,,,,
2022-11-29,401468456,Boston Celtics,Charlotte Hornets,140,105,,,,,,,,,,,,,
2022-11-29,401468457,Brooklyn Nets,Orlando Magic,109,102,,,,,,,,,,,,,
2022-11-29,401468458,Toronto Raptors,Cleveland Cavaliers,100,88,,,,,,,,,,,,,
2022-11-29,401468459,New Orleans Pelicans,Oklahoma City Thunder,105,101,,,,,,,,,,,,,
2022-11-29,401468460,Denver Nuggets,Houston Rockets,129,113,,,,,,,,,,,,,
2022-11-29,401468461,Utah Jazz,Chicago Bulls,107,114,,,,,,,,,,,,,
2022-11-29,401468462,Sacramento Kings,Phoenix Suns,117,122,,,,,,,,,,,,,
2022-11-29,401468463,Los Angeles Lakers,Indiana Pacers,115,116,,,,,,,,,,,,,
2022-11-30,401468464,Detroit Pistons,New York Knicks,110,140,,,,,,,,,,,,,
2022-11-30,401468465,Dallas Mavericks,Golden State Warriors,116,113,,,,,,,,,,,,,
2022-11-30,401468466,Portland Trail Blazers,LA Clippers,112,118,,,,,,,,,,,,,
2022-12-01,401468467,Cleveland Cavaliers,Philadelphia 76ers,113,85,,,,,,,,,,,,,
2022-12-01,401468468,Orlando Magic,Atlanta Hawks,108,125,,,,,,,,,,,,,
2022-12-01,401468469,Boston Celtics,Miami Heat,134,121,,,,,,,,,,,,,
2022-12-01,401468470,Brooklyn Nets,Washington Wizards,113,107,,,,,,,,,,,,,
2022-12-01,401468471,New York Knicks,Milwaukee Bucks,103,109,,,,,,,,,,,,,
2022-12-01,401468472,Minnesota Timberwolves,Memphis Grizzlies,109,101,,,,,,,,,,,,,
2022-12-01,401468473,New Orleans Pelicans,Toronto Raptors,126,108,,,,,,,,,,,,,
2022-12-01,401468474,Oklahoma City Thunder,San Antonio Spurs,119,111,,,,,,,,,,,,,
2022-12-01,401468475,Denver Nuggets,Houston Rockets,120,100,,,,,,,,,,,,,
2022-12-01,401468476,Phoenix Suns,Chicago Bulls,132,113,,,,,,,,,,,,,
2022-12-01,401468477,Utah Jazz,LA Clippers,125,112,,,,,,,,,,,,,
2022-12-01,401468478,Sacramento Kings,Indiana Pacers,137,114,,,,,,,,,,,,,
2022-12-01,401468479,Los Angeles Lakers,Portland Trail Blazers,128,109,,,,,,,,,,,,,
2022-12-02,401468480,Detroit Pistons,Dallas Mavericks,131,125,,,,,,,,,,,,,
2022-12-03,401468481,Charlotte Hornets,Washington Wizards,117,116,,,,,,,,,,,,,
2022-12-03,401468482,Atlanta Hawks,Denver Nuggets,117,109,,,,,,,,,,,,,
2022-12-03,401468483,Boston Celtics,Miami Heat,116,120,,,,,,,,,,,,,
2022-12-03,401468484,Brooklyn Nets,Toronto Raptors,114,105,,,,,,,,,,,,,
2022-12-03,401468485,Cleveland Cavaliers,Orlando Magic,107,96,,,,,,,,,,,,,
2022-12-03,401468486,Milwaukee Bucks,Los Angeles Lakers,129,133,,,,,,,,,,,,,
2022-12-03,401468487,Memphis Grizzlies,Philadelphia 76ers,117,109,,,,,,,,,,,,,
2022-12-03,401468488,San Antonio Spurs,New Orleans Pelicans,99,117,,,,,,,,,,,,,
2022-12-03,401468489,Phoenix Suns,Houston Rockets,121,122,,,,,,,,,,,,,
2022-12-03,401468490,Utah Jazz,Indiana Pacers,139,119,,,,,,,,,,,,,
2022-12-03,401468491,Golden State Warriors,Chicago Bulls,119,111,,,,,,,,,,,,,
2022-12-03,401468492,New York Knicks,Dallas Mavericks,100,121,,,,,,,,,,,,,
2022-12-03,401468493,LA Clippers,Sacramento Kings,96,123,,,,,,,,,,,,,
2022-12-03,401468494,Charlotte Hornets,Milwaukee Bucks,96,105,,,,,,,,,,,,,
2022-12-04,401468495,Toronto Raptors,Orlando Magic,121,108,,,,,,,,,,,,,
2022-12-04,401468496,Minnesota Timberwolves,Oklahoma City Thunder,128,135,,,,,,,,,,,,,
2022-12-04,401468497,Golden State Warriors,Houston Rockets,120,101,,,,,,,,,,,,,
2022-12-04,401468498,Utah Jazz,Portland Trail Blazers,111,116,,,,,,,,,,,,,
2022-12-04,401468499,New Orleans Pelicans,Denver Nuggets,121,106,,,,,,,,,,,,,
2022-12-04,401468500,San Antonio Spurs,Phoenix Suns,95,133,,,,,,,,,,,,,
2022-12-04,401468501,Brooklyn Nets,Boston Celtics,92,103,,,,,,,,,,,,,
2022-12-04,401468502,Detroit Pistons,Memphis Grizzlies,112,122,,,,,,,,,,,,,
2022-12-04,401468503,New York Knicks,Cleveland Cavaliers,92,81,,,,,,,,,,,,,
2022-12-04,401468504,Washington Wizards,Los Angeles Lakers,119,130,,,,,,,,,,,,,
2022-12-04,401468505,Sacramento Kings,Chicago Bulls,110,101,,,,,,,,,,,,,
2022-12-05,401468506,Portland Trail Blazers,Indiana Pacers,116,100,,,,,,,,,,,,,
2022-12-06,401468507,Charlotte Hornets,LA Clippers,117,119,,,,,,,,,,,,,
2022-12-06,401468508,Orlando Magic,Milwaukee Bucks,102,109,,,,,,,,,,,,,
2022-12-06,401468509,Atlanta Hawks,Oklahoma City Thunder,114,121,,,,,,,,,,,,,
2022-12-06,401468510,Toronto Raptors,Boston Celtics,110,116,,,,,,,,,,,,,
2022-12-06,401468511,Houston Rockets,Philadelphia 76ers,132,123,,,,,,,,,,,,,
2022-12-06,401468512,Memphis Grizzlies,Miami Heat,101,93,,,,,,,,,,,,,
2022-12-06,401468513,Dallas Mavericks,Phoenix Suns,130,111,,,,,,,,,,,,,
2022-12-06,401468514,Golden State Warriors,Indiana Pacers,104,112,,,,,,,,,,,,,
2022-12-07,401468515,Cleveland Cavaliers,Los Angeles Lakers,116,102,,,,,,,,,,,,,
2022-12-07,401468516,Miami Heat,Detroit Pistons,96,116,,,,,,,,,,,,,
2022-12-07,401468517,Denver Nuggets,Dallas Mavericks,115,116,,,,,,,,,,,,,
2022-12-08,401468518,Orlando Magic,LA Clippers,116,111,,,,,,,,,,,,,
2022-12-08,401468519,Brooklyn Nets,Charlotte Hornets,122,116,,,,,,,,,,,,,
2022-12-08,401468520,New York Knicks,Atlanta Hawks,113,89,,,,,,,,,,,,,
2022-12-08,401468521,Toronto Raptors,Los Angeles Lakers,126,113,,,,,,,,,,,,,
2022-12-08,401468522,Chicago Bulls,Washington Wizards,115,111,,,,,,,,,,,,,
2022-12-08,401468523,Memphis Grizzlies,Oklahoma City Thunder,123,102,,,,,,,,,,,,,
2022-12-08,401468524,Milwaukee Bucks,Sacramento Kings,126,113,,,,,,,,,,,,,
2022-12-08,401468525,Minnesota Timberwolves,Indiana Pacers,121,115,,,,,,,,,,,,,
2022-12-08,401468526,New Orleans Pelicans,Detroit Pistons,104,98,,,,,,,,,,,,,
2022-12-08,401468527,Utah Jazz,Golden State Warriors,124,123,,,,,,,,,,,,,
2022-12-08,401468528,Phoenix Suns,Boston Celtics,98,125,,,,,,,,,,,,,
2022-12-09,401468529,Miami Heat,LA Clippers,115,110,,,,,,,,,,,,,
2022-12-09,401468530,San Antonio Spurs,Houston Rockets,118,109,,,,,,,,,,,,,
2022-12-09,401468531,Portland Trail Blazers,Denver Nuggets,120,121,,,,,,,,,,,,,
2022-12-10,401468532,Charlotte Hornets,New York Knicks,102,121,,,,,,,,,,,,,
2022-12-10,401468533,Indiana Pacers,Washington Wizards,121,111,,,,,,,,,,,,,
2022-12-10,401468534,Orlando Magic,Toronto Raptors,113,109,,,,,,,,,,,,,
2022-12-10,401468535,Brooklyn Nets,Atlanta Hawks,120,116,,,,,,,,,,,,,
2022-12-10,401468536,Cleveland Cavaliers,Sacramento Kings,95,106,,,,,,,,,,,,,
2022-12-10,401468537,Philadelphia 76ers,Los Angeles Lakers,133,122,,,,,,,,,,,,,
2022-12-10,401468538,Memphis Grizzlies,Detroit Pistons,114,103,,,,,,,,,,,,,
2022-12-10,401468539,New Orleans Pelicans,Phoenix Suns,128,117,,,,,,,,,,,,,
2022-12-10,401468540,Utah Jazz,Minnesota Timberwolves,108,118,,,,,,,,,,,,,
2022-12-10,401468541,Dallas Mavericks,Milwaukee Bucks,105,106,,,,,,,,,,,,,
2022-12-10,401468542,Miami Heat,San Antonio Spurs,111,115,,,,,,,,,,,,,
2022-12-11,401468543,Indiana Pacers,Brooklyn Nets,133,136,,,,,,,,,,,,,
2022-12-11,401468544,Washington Wizards,LA Clippers,107,114,,,,,,,,,,,,,
2022-12-11,401468545,Cleveland Cavaliers,Oklahoma City Thunder,110,102,,,,,,,,,,,,,
2022-12-11,401468546,Chicago Bulls,Dallas Mavericks,144,115,,,,,,,,,,,,,
2022-12-11,401468547,Golden State Warriors,Boston Celtics,123,107,,,,,,,,,,,,,
2022-12-11,401468548,Denver Nuggets,Utah Jazz,115,110,,,,,,,,,,,,,
2022-12-11,401468549,Portland Trail Blazers,Minnesota Timberwolves,124,118,,,,,,,,,,,,,
2022-12-11,401468550,New Orleans Pelicans,Phoenix Suns,129,124,,,,,,,,,,,,,
2022-12-11,401468551,Detroit Pistons,Los Angeles Lakers,117,124,,,,,,,,,,,,,
2022-12-11,401468552,New York Knicks,Sacramento Kings,112,99,,,,,,,,,,,,,
2022-12-11,401468553,Orlando Magic,Toronto Raptors,111,99,,,,,,,,,,,,,
2022-12-11,401468554,Philadelphia 76ers,Charlotte Hornets,131,113,,,,,,,,,,,,,
2022-12-11,401468555,Atlanta Hawks,Chicago Bulls,123,122,,,,,,,,,,,,,
2022-12-12,401468556,Houston Rockets,Milwaukee Bucks,97,92,,,,,,,,,,,,,
2022-12-13,401468557,Indiana Pacers,Miami Heat,82,87,,,,,,,,,,,,,
2022-12-13,401468558,Washington Wizards,Brooklyn Nets,100,112,,,,,,,,,,,,,
2022-12-13,401468559,Memphis Grizzlies,Atlanta Hawks,128,103,,,,,,,,,,,,,
2022-12-13,401468560,Dallas Mavericks,Oklahoma City Thunder,121,114,,,,,,,,,,,,,
2022-12-13,401468561,San Antonio Spurs,Cleveland Cavaliers,112,111,,,,,,,,,,,,,
2022-12-13,401468562,Portland Trail Blazers,Minnesota Timberwolves,133,112,,,,,,,,,,,,,
2022-12-13,401468563,LA Clippers,Boston Celtics,113,93,,,,,,,,,,,,,
2022-12-14,401468564,Philadelphia 76ers,Sacramento Kings,123,103,,,,,,,,,,,,,
2022-12-14,401468565,Milwaukee Bucks,Golden State Warriors,128,111,,,,,,,,,,,,,
2022-12-14,401468566,Houston Rockets,Phoenix Suns,111,97,,,,,,,,,,,,,
2022-12-14,401468567,Utah Jazz,New Orleans Pelicans,121,100,,,,,,,,,,,,,
2022-12-14,401468568,Los Angeles Lakers,Boston Celtics,118,122,,,,,,,,,,,,,
2022-12-15,401468569,Charlotte Hornets,Detroit Pistons,134,141,,,,,,,,,,,,,
2022-12-15,401468570,Indiana Pacers,Golden State Warriors,125,119,,,,,,,,,,,,,
2022-12-15,401468571,Orlando Magic,Atlanta Hawks,135,124,,,,,,,,,,,,,
2022-12-15,401468572,Toronto Raptors,Sacramento Kings,123,124,,,,,,,,,,,,,
2022-12-15,401468573,Chicago Bulls,New York Knicks,120,128,,,,,,,,,,,,,
2022-12-15,401468574,Oklahoma City Thunder,Miami Heat,108,110,,,,,,,,,,,,,
2022-12-15,401468575,San Antonio Spurs,Portland Trail Blazers,112,128,,,,,,,,,,,,,
2022-12-15,401468576,Dallas Mavericks,Cleveland Cavaliers,90,105,,,,,,,,,,,,,
2022-12-15,401468577,Denver Nuggets,Washington Wizards,141,128,,,,,,,,,,,,,
2022-12-15,401468578,LA Clippers,Minnesota Timberwolves,99,88,,,,,,,,,,,,,
2022-12-16,401468579,Houston Rockets,Miami Heat,108,111,,,,,,,,,,,,,
2022-12-16,401468580,Memphis Grizzlies,Milwaukee Bucks,142,101,,,,,,,,,,,,,
2022-12-16,401468581,Utah Jazz,New Orleans Pelicans,132,129,,,,,,,,,,,,,
2022-12-16,401468582,LA Clippers,Phoenix Suns,95,111,,,,,,,,,,,,,
2022-12-17,401468583,Charlotte Hornets,Atlanta Hawks,106,125,,,,,,,,,,,,,
2022-12-17,401468584,Detroit Pistons,Sacramento Kings,113,122,,,,,,,,,,,,,
2022-12-17,401468585,Boston Celtics,Orlando Magic,109,117,,,,,,,,,,,,,
2022-12-17,401468586,Cleveland Cavaliers,Indiana Pacers,118,112,,,,,,,,,,,,,
2022-12-17,401468587,Philadelphia 76ers,Golden State Warriors,118,106,,,,,,,,,,,,,
2022-12-17,401468588,Toronto Raptors,Brooklyn Nets,116,119,,,,,,,,,,,,,
2022-12-17,401468589,Chicago Bulls,New York Knicks,91,114,,,,,,,,,,,,,
2022-12-17,401468590,Oklahoma City Thunder,Minnesota Timberwolves,110,112,,,,,,,,,,,,,
2022-12-17,401468591,Dallas Mavericks,Portland Trail Blazers,130,110,,,,,,,,,,,,,
2022-12-17,401468592,Los Angeles Lakers,Denver Nuggets,126,108,,,,,,,,,,,,,
2022-12-17,401468593,LA Clippers,Washington Wizards,102,93,,,,,,,,,,,,,
2022-12-17,401468594,San Antonio Spurs,Miami Heat,101,111,,,,,,,,,,,,,
2022-12-18,401468595,Cleveland Cavaliers,Dallas Mavericks,100,99,,,,,,,,,,,,,
2022-12-18,401468596,Houston Rockets,Portland Trail Blazers,95,107,,,,,,,,,,,,,
2022-12-18,401468597,Milwaukee Bucks,Utah Jazz,123,97,,,,,,,,,,,,,
2022-12-18,401468598,Oklahoma City Thunder,Memphis Grizzlies,115,109,,,,,,,,,,,,,
2022-12-18,401468599,Phoenix Suns,New Orleans Pelicans,118,114,,,,,,,,,,,,,
2022-12-18,401468600,Boston Celtics,Orlando Magic,92,95,,,,,,,,,,,,,
2022-12-18,401468601,Indiana Pacers,New York Knicks,106,109,,,,,,,,,,,,,
2022-12-18,401468602,Detroit Pistons,Brooklyn Nets,121,124,,,,,,,,,,,,,
2022-12-18,401468603,Toronto Raptors,Golden State Warriors,110,126,,,,,,,,,,,,,
2022-12-19,401468604,Minnesota Timberwolves,Chicago Bulls,150,126,,,,,,,,,,,,,
2022-12-19,401468605,Denver Nuggets,Charlotte Hornets,119,115,,,,,,,,,,,,,
2022-12-19,401468606,Los Angeles Lakers,Washington Wizards,119,117,,,,,,,,,,,,,
2022-12-20,401468607,Cleveland Cavaliers,Utah Jazz,122,99,,,,,,,,,,,,,
2022-12-20,401468608,Philadelphia 76ers,Toronto Raptors,104,101,,,,,,,,,,,,,
2022-12-20,401468609,Atlanta Hawks,Orlando Magic,126,125,,,,,,,,,,,,,
2022-12-20,401468610,Houston Rockets,San Antonio Spurs,105,124,,,,,,,,,,,,,
2022-12-20,401468611,Minnesota Timberwolves,Dallas Mavericks,116,106,,,,,,,,,,,,,
2022-12-20,401468612,New Orleans Pelicans,Milwaukee Bucks,119,128,,,,,,,,,,,,,
2022-12-20,401468613,Oklahoma City Thunder,Portland Trail Blazers,123,121,,,,,,,,,,,,,
2022-12-20,401468614,Phoenix Suns,Los Angeles Lakers,130,104,,,,,,,,,,,,,
2022-12-20,401468615,Sacramento Kings,Charlotte Hornets,119,125,,,,,,,,,,,,,
2022-12-21,401468616,Detroit Pistons,Utah Jazz,111,126,,,,,,,,,,,,,
2022-12-21,401468617,Miami Heat,Chicago Bulls,103,113,,,,,,,,,,,,,
2022-12-21,401468618,New York Knicks,Golden State Warriors,132,94,,,,,,,,,,,,,
2022-12-21,401468619,Phoenix Suns,Washington Wizards,110,113,,,,,,,,,,,,,
2022-12-21,401468620,Denver Nuggets,Memphis Grizzlies,105,91,,,,,,,,,,,,,
2022-12-22,401468621,Cleveland Cavaliers,Milwaukee Bucks,114,106,,,,,,,,,,,,,
2022-12-22,401468622,Philadelphia 76ers,Detroit Pistons,113,93,,,,,,,,,,,,,
2022-12-22,401468623,Atlanta Hawks,Chicago Bulls,108,110,,,,,,,,,,,,,
2022-12-22,401468624,Boston Celtics,Indiana Pacers,112,117,,,,,,,,,,,,,
2022-12-22,401468625,Brooklyn Nets,Golden State Warriors,143,113,,,,,,,,,,,,,
2022-12-22,401468626,New York Knicks,Toronto Raptors,106,113,,,,,,,,,,,,,
2022-12-22,401468627,Houston Rockets,Orlando Magic,110,116,,,,,,,,,,,,,
2022-12-22,401468628,Minnesota Timberwolves,Dallas Mavericks,99,104,,,,,,,,,,,,,
2022-12-22,401468629,Oklahoma City Thunder,Portland Trail Blazers,101,98,,,,,,,,,,,,,
2022-12-22,401468630,Sacramento Kings,Los Angeles Lakers,134,120,,,,,,,,,,,,,
2022-12-22,401468631,LA Clippers,Charlotte Hornets,126,105,,,,,,,,,,,,,
2022-12-23,401468632,New Orleans Pelicans,San Antonio Spurs,126,117,,,,,,,,,,,,,
2022-12-23,401468633,Utah Jazz,Washington Wizards,120,112,,,,,,,,,,,,,
2022-12-24,401468634,Orlando Magic,San Antonio Spurs,133,113,,,,,,,,,,,,,
2022-12-24,401468635,Philadelphia 76ers,LA Clippers,119,114,,,,,,,,,,,,,
2022-12-24,401468636,Atlanta Hawks,Detroit Pistons,130,105,,,,,,,,,,,,,
2022-12-24,401468637,Boston Celtics,Minnesota Timberwolves,121,109,,,,,,,,,,,,,
2022-12-24,401468638,Brooklyn Nets,Milwaukee Bucks,118,100,,,,,,,,,,,,,
2022-12-24,401468639,Cleveland Cavaliers,Toronto Raptors,107,118,,,,,,,,,,,,,
2022-12-24,401468640,New York Knicks,Chicago Bulls,117,118,,,,,,,,,,,,,
2022-12-24,401468641,Miami Heat,Indiana Pacers,108,111,,,,,,,,,,,,,
2022-12-24,401468642,Houston Rockets,Dallas Mavericks,106,112,,,,,,,,,,,,,
2022-12-24,401468643,Oklahoma City Thunder,New Orleans Pelicans,125,128,,,,,,,,,,,,,
2022-12-24,401468644,Denver Nuggets,Portland Trail Blazers,120,107,,,,,,,,,,,,,
2022-12-24,401468645,Phoenix Suns,Memphis Grizzlies,100,125,,,,,,,,,,,,,
2022-12-24,401468646,Sacramento Kings,Washington Wizards,111,125,,,,,,,,,,,,,
2022-12-24,401468647,Los Angeles Lakers,Charlotte Hornets,130,134,,,,,,,,,,,,,
2022-12-25,401468648,New York Knicks,Philadelphia 76ers,112,119,,,,,,,,,,,,,
2022-12-25,401468649,Dallas Mavericks,Los Angeles Lakers,124,115,,,,,,,,,,,,,
2022-12-25,401468650,Boston Celtics,Milwaukee Bucks,139,118,,,,,,,,,,,,,
2022-12-26,401468651,Golden State Warriors,Memphis Grizzlies,123,109,,,,,,,,,,,,,
2022-12-26,401468652,Denver Nuggets,Phoenix Suns,128,125,,,,,,,,,,,,,
2022-12-27,401468653,Cleveland Cavaliers,Brooklyn Nets,117,125,,,,,,,,,,,,,
2022-12-27,401468654,Detroit Pistons,LA Clippers,131,142,,,,,,,,,,,,,
2022-12-27,401468655,Miami Heat,Minnesota Timberwolves,113,110,,,,,,,,,,,,,
2022-12-27,401468656,Chicago Bulls,Houston Rockets,118,133,,,,,,,,,,,,,
2022-12-27,401468657,New Orleans Pelicans,Indiana Pacers,113,93,,,,,,,,,,,,,
2022-12-27,401468658,San Antonio Spurs,Utah Jazz,126,122,,,,,,,,,,,,,
2022-12-27,401468659,Portland Trail Blazers,Charlotte Hornets,124,113,,,,,,,,,,,,,
2022-12-28,401468660,Orlando Magic,Los Angeles Lakers,110,129,,,,,,,,,,,,,
2022-12-28,401468661,Washington Wizards,Philadelphia 76ers,116,111,,,,,,,,,,,,,
2022-12-28,401468662,Boston Celtics,Houston Rockets,126,102,,,,,,,,,,,,,
2022-12-28,401468663,Indiana Pacers,Atlanta Hawks,129,114,,,,,,,,,,,,,
2022-12-28,401468664,Toronto Raptors,LA Clippers,113,124,,,,,,,,,,,,,
2022-12-28,401468665,Memphis Grizzlies,Phoenix Suns,108,125,,,,,,,,,,,,,
2022-12-28,401468666,Oklahoma City Thunder,San Antonio Spurs,130,114,,,,,,,,,,,,,
2022-12-28,401468667,Dallas Mavericks,New York Knicks,126,121,,,,,,,,,,,,,
2022-12-28,401468668,Golden State Warriors,Charlotte Hornets,110,105,,,,,,,,,,,,,
2022-12-28,401468669,Sacramento Kings,Denver Nuggets,106,113,,,,,,,,,,,,,
2022-12-29,401468670,Detroit Pistons,Orlando Magic,121,101,,,,,,,,,,,,,
2022-12-29,401468671,Washington Wizards,Phoenix Suns,127,102,,,,,,,,,,,,,
2022-12-29,401468672,Atlanta Hawks,Brooklyn Nets,107,108,,,,,,,,,,,,,
2022-12-29,401468673,Miami Heat,Los Angeles Lakers,112,98,,,,,,,,,,,,,
2022-12-29,401468674,Chicago Bulls,Milwaukee Bucks,119,113,,,,,,,,,,,,,
2022-12-29,401468675,New Orleans Pelicans,Minnesota Timberwolves,119,118,,,,,,,,,,,,,
2022-12-29,401468676,Golden State Warriors,Utah Jazz,112,107,,,,,,,,,,,,,
2022-12-29,401468677,Sacramento Kings,Denver Nuggets,127,126,,,,,,,,,,,,,
2022-12-30,401468678,Charlotte Hornets,Oklahoma City Thunder,121,113,,,,,,,,,,,,,
2022-12-30,401468679,Indiana Pacers,Cleveland Cavaliers,135,126,,,,,,,,,,,,,
2022-12-30,401468680,Boston Celtics,LA Clippers,116,110,,,,,,,,,,,,,
2022-12-30,401468681,Toronto Raptors,Memphis Grizzlies,106,119,,,,,,,,,,,,,
2022-12-30,401468682,San Antonio Spurs,New York Knicks,122,115,,,,,,,,,,,,,
2022-12-30,401468683,Dallas Mavericks,Houston Rockets,129,114,,,,,,,,,,,,,
2022-12-31,401468684,Orlando Magic,Washington Wizards,100,119,,,,,,,,,,,,,
2022-12-31,401468685,Atlanta Hawks,Los Angeles Lakers,121,130,,,,,,,,,,,,,
2022-12-31,401468686,Toronto Raptors,Phoenix Suns,113,104,,,,,,,,,,,,,
2022-12-31,401468687,Chicago Bulls,Detroit Pistons,132,118,,,,,,,,,,,,,
2022-12-31,401468688,Milwaukee Bucks,Minnesota Timberwolves,123,114,,,,,,,,,,,,,
2022-12-31,401468689,New Orleans Pelicans,Philadelphia 76ers,127,116,,,,,,,,,,,,,
2022-12-31,401468690,Denver Nuggets,Miami Heat,124,119,,,,,,,,,,,,,
2022-12-31,401468691,Golden State Warriors,Portland Trail Blazers,118,112,,,,,,,,,,,,,
2022-12-31,401468692,Sacramento Kings,Utah Jazz,126,125,,,,,,,,,,,,,
2022-12-31,401468693,Indiana Pacers,LA Clippers,131,130,,,,,,,,,,,,,
2023-01-01,401468694,Charlotte Hornets,Brooklyn Nets,106,123,,,,,,,,,,,,,
2023-01-01,401468695,Chicago Bulls,Cleveland Cavaliers,102,103,,,,,,,,,,,,,
2023-01-01,401468696,Houston Rockets,New York Knicks,88,108,,,,,,,,,,,,,
2023-01-01,401468697,San Antonio Spurs,Dallas Mavericks,125,126,,,,,,,,,,,,,
2023-01-01,401468698,Memphis Grizzlies,New Orleans Pelicans,116,101,,,,,,,,,,,,,
2023-01-01,401468699,Minnesota Timberwolves,Detroit Pistons,104,116,,,,,,,,,,,,,
2023-01-01,401468700,Oklahoma City Thunder,Philadelphia 76ers,96,115,,,,,,,,,,,,,
2023-01-01,401468701,Utah Jazz,Miami Heat,123,126,,,,,,,,,,,,,
2023-01-02,401468702,Memphis Grizzlies,Sacramento Kings,118,108,,,,,,,,,,,,,
2023-01-02,401468703,Milwaukee Bucks,Washington Wizards,95,118,,,,,,,,,,,,,
2023-01-02,401468704,Denver Nuggets,Boston Celtics,123,111,,,,,,,,,,,,,
2023-01-02,401468705,New York Knicks,Phoenix Suns,102,83,,,,,,,,,,,,,
2023-01-03,401468706,Charlotte Hornets,Los Angeles Lakers,115,121,,,,,,,,,,,,,
2023-01-03,401468707,Cleveland Cavaliers,Chicago Bulls,145,134,,,,,,,,,,,,,
2023-01-03,401468708,Indiana Pacers,Toronto Raptors,122,114,,,,,,,,,,,,,
2023-01-03,401468709,Philadelphia 76ers,New Orleans Pelicans,120,111,,,,,,,,,,,,,
2023-01-03,401468710,Brooklyn Nets,San Antonio Spurs,139,103,,,,,,,,,,,,,
2023-01-03,401468711,Houston Rockets,Dallas Mavericks,106,111,,,,,,,,,,,,,
2023-01-03,401468712,Minnesota Timberwolves,Denver Nuggets,124,111,,,,,,,,,,,,,
2023-01-03,401468713,Golden State Warriors,Atlanta Hawks,143,141,,,,,,,,,,,,,
2023-01-03,401468714,Portland Trail Blazers,Detroit Pistons,135,106,,,,,,,,,,,,,
2023-01-03,401468715,LA Clippers,Miami Heat,100,110,,,,,,,,,,,,,
2023-01-04,401468716,Milwaukee Bucks,Washington Wizards,123,113,,,,,,,,,,,,,
2023-01-04,401468717,Oklahoma City Thunder,Boston Celtics,150,117,,,,,,,,,,,,,
2023-01-04,401468718,Utah Jazz,Sacramento Kings,115,117,,,,,,,,,,,,,
2023-01-05,401468719,Charlotte Hornets,Memphis Grizzlies,107,131,,,,,,,,,,,,,
2023-01-05,401468720,Cleveland Cavaliers,Phoenix Suns,90,88,,,,,,,,,,,,,
2023-01-05,401468721,Orlando Magic,Oklahoma City Thunder,126,115,,,,,,,,,,,,,
2023-01-05,401468722,Philadelphia 76ers,Indiana Pacers,129,126,,,,,,,,,,,,,
2023-01-05,401468723,New York Knicks,San Antonio Spurs,117,114,,,,,,,,,,,,,
2023-01-05,401468724,Toronto Raptors,Milwaukee Bucks,101,104,,,,,,,,,,,,,
2023-01-05,401468725,Chicago Bulls,Brooklyn Nets,121,112,,,,,,,,,,,,,
2023-01-05,401468726,Minnesota Timberwolves,Portland Trail Blazers,113,106,,,,,,,,,,,,,
2023-01-05,401468727,New Orleans Pelicans,Houston Rockets,119,108,,,,,,,,,,,,,
2023-01-05,401468728,Golden State Warriors,Detroit Pistons,119,122,,,,,,,,,,,,,
2023-01-05,401468729,Los Angeles Lakers,Miami Heat,112,109,,,,,,,,,,,,,
2023-01-05,401468730,Sacramento Kings,Atlanta Hawks,117,120,,,,,,,,,,,,,
2023-01-06,401468731,Orlando Magic,Memphis Grizzlies,115,123,,,,,,,,,,,,,
2023-01-06,401468732,Dallas Mavericks,Boston Celtics,95,124,,,,,,,,,,,,,
2023-01-06,401468733,Houston Rockets,Utah Jazz,114,131,,,,,,,,,,,,,
2023-01-06,401468734,Denver Nuggets,LA Clippers,122,91,,,,,,,,,,,,,
2023-01-07,401468735,Indiana Pacers,Portland Trail Blazers,108,99,,,,,,,,,,,,,
2023-01-07,401468736,Philadelphia 76ers,Chicago Bulls,112,126,,,,,,,,,,,,,
2023-01-07,401468737,Toronto Raptors,New York Knicks,108,112,,,,,,,,,,,,,
2023-01-07,401468738,Milwaukee Bucks,Charlotte Hornets,109,138,,,,,,,,,,,,,
2023-01-07,401468739,Oklahoma City Thunder,Washington Wizards,127,110,,,,,,,,,,,,,
2023-01-07,401468740,San Antonio Spurs,Detroit Pistons,121,109,,,,,,,,,,,,,
2023-01-07,401468741,New Orleans Pelicans,Brooklyn Nets,102,108,,,,,,,,,,,,,
2023-01-07,401468742,Minnesota Timberwolves,LA Clippers,128,115,,,,,,,,,,,,,
2023-01-07,401468743,Denver Nuggets,Cleveland Cavaliers,121,108,,,,,,,,,,,,,
2023-01-07,401468744,Phoenix Suns,Miami Heat,96,104,,,,,,,,,,,,,
2023-01-07,401468745,Los Angeles Lakers,Atlanta Hawks,130,114,,,,,,,,,,,,,
2023-01-07,401468746,San Antonio Spurs,Boston Celtics,116,121,,,,,,,,,,,,,
