date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2024-01-04,2023020593,Dallas Stars,Colorado Avalanche,4,5,1,32.0,34.0,,
2024-01-04,2023020594,Minnesota Wild,Tampa Bay Lightning,1,4,0,23.0,30.0,,
2024-01-04,2023020595,Nashville Predators,Calgary Flames,3,6,0,32.0,39.0,,
2024-01-04,2023020596,St. Louis Blues,Vancouver Canucks,2,1,0,32.0,26.0,,
2024-01-04,2023020597,Arizona Coyotes,New York Islanders,1,5,0,,31.0,,
2024-01-04,2023020598,Seattle Kraken,Ottawa Senators,4,1,0,28.0,33.0,,
2024-01-04,2023020599,Vegas Golden Knights,Florida Panthers,1,4,0,27.0,36.0,,
2024-01-04,2023020600,Los Angeles Kings,Detroit Red Wings,3,4,1,43.0,27.0,,
2024-01-04,2023020601,San Jose Sharks,Winnipeg Jets,1,2,0,28.0,30.0,,
2024-01-05,2023020602,New Jersey Devils,Chicago Blackhawks,4,2,0,32.0,25.0,,
2024-01-05,2023020603,Washington Capitals,Carolina Hurricanes,2,6,0,17.0,34.0,,
2024-01-05,2023020604,Anaheim Ducks,Winnipeg Jets,1,3,0,,27.0,,
2024-01-06,2023020605,Philadelphia Flyers,Calgary Flames,3,2,0,42.0,24.0,,
2024-01-06,2023020606,Colorado Avalanche,Florida Panthers,4,8,0,26.0,29.0,,
2024-01-06,2023020607,Boston Bruins,Tampa Bay Lightning,7,3,0,26.0,26.0,,
2024-01-06,2023020608,Carolina Hurricanes,St. Louis Blues,1,2,1,30.0,22.0,,
2024-01-06,2023020609,Columbus Blue Jackets,Minnesota Wild,3,4,1,29.0,36.0,,
2024-01-06,2023020610,Montréal Canadiens,New York Rangers,4,3,1,30.0,48.0,,
2024-01-06,2023020611,New Jersey Devils,Vancouver Canucks,4,6,0,25.0,43.0,,
2024-01-06,2023020612,Pittsburgh Penguins,Buffalo Sabres,1,3,0,41.0,32.0,,
2024-01-06,2023020613,San Jose Sharks,Toronto Maple Leafs,1,4,0,24.0,32.0,,
2024-01-06,2023020614,Dallas Stars,Nashville Predators,3,4,0,29.0,22.0,,
2024-01-06,2023020615,Edmonton Oilers,Ottawa Senators,3,1,0,46.0,30.0,,
2024-01-06,2023020616,Vegas Golden Knights,New York Islanders,5,2,0,30.0,29.0,,
2024-01-07,2023020617,Chicago Blackhawks,Calgary Flames,4,3,0,20.0,30.0,,
2024-01-07,2023020618,Washington Capitals,Los Angeles Kings,4,3,0,34.0,41.0,,
2024-01-07,2023020619,Arizona Coyotes,Winnipeg Jets,2,6,0,17.0,36.0,,
2024-01-07,2023020620,Anaheim Ducks,Detroit Red Wings,2,3,0,31.0,28.0,,
2024-01-08,2023020621,New York Rangers,Vancouver Canucks,3,6,0,42.0,26.0,,
2024-01-08,2023020622,Philadelphia Flyers,Pittsburgh Penguins,1,4,0,37.0,39.0,,
2024-01-08,2023020623,Minnesota Wild,Dallas Stars,0,4,0,23.0,20.0,,
2024-01-08,2023020624,Colorado Avalanche,Boston Bruins,4,3,1,36.0,26.0,,
2024-01-09,2023020625,Buffalo Sabres,Seattle Kraken,2,5,0,38.0,26.0,,
2024-01-09,2023020626,Tampa Bay Lightning,Los Angeles Kings,3,2,1,29.0,22.0,,
2024-01-09,2023020627,Toronto Maple Leafs,San Jose Sharks,7,1,0,46.0,23.0,,
2024-01-09,2023020628,New York Islanders,Vancouver Canucks,2,5,0,20.0,34.0,,
2024-01-09,2023020629,Nashville Predators,Anaheim Ducks,3,5,0,42.0,33.0,,
2024-01-09,2023020630,St. Louis Blues,Florida Panthers,1,5,0,30.0,31.0,,
2024-01-09,2023020631,Winnipeg Jets,Columbus Blue Jackets,5,0,0,23.0,29.0,,
2024-01-09,2023020632,Chicago Blackhawks,Edmonton Oilers,1,2,0,26.0,15.0,,
2024-01-09,2023020633,Arizona Coyotes,Boston Bruins,4,3,1,36.0,33.0,,
2024-01-09,2023020634,Calgary Flames,Ottawa Senators,6,3,0,36.0,,,
2024-01-10,2023020635,Philadelphia Flyers,Montréal Canadiens,3,2,1,39.0,19.0,,
2024-01-10,2023020636,Dallas Stars,Minnesota Wild,7,2,0,34.0,23.0,,
2024-01-10,2023020637,Colorado Avalanche,Vegas Golden Knights,3,0,0,35.0,25.0,,
2024-01-11,2023020638,Buffalo Sabres,Ottawa Senators,5,3,0,32.0,28.0,,
2024-01-11,2023020639,Carolina Hurricanes,Anaheim Ducks,6,3,0,34.0,16.0,,
2024-01-11,2023020640,Detroit Red Wings,Edmonton Oilers,2,3,1,18.0,47.0,,
2024-01-11,2023020641,Florida Panthers,Los Angeles Kings,3,2,1,41.0,33.0,,
2024-01-11,2023020642,Montréal Canadiens,San Jose Sharks,2,3,0,35.0,35.0,,
2024-01-11,2023020643,Pittsburgh Penguins,Vancouver Canucks,3,4,1,35.0,29.0,,
2024-01-11,2023020644,Tampa Bay Lightning,New Jersey Devils,4,3,1,20.0,,,
2024-01-11,2023020645,Washington Capitals,Seattle Kraken,1,4,0,,23.0,,
2024-01-11,2023020646,New York Islanders,Toronto Maple Leafs,4,3,1,30.0,35.0,,
2024-01-11,2023020647,St. Louis Blues,New York Rangers,5,2,0,20.0,43.0,,
2024-01-11,2023020648,Winnipeg Jets,Chicago Blackhawks,2,1,0,28.0,21.0,,
2024-01-11,2023020649,Arizona Coyotes,Calgary Flames,2,6,0,34.0,30.0,,
2024-01-11,2023020650,Vegas Golden Knights,Boston Bruins,2,1,1,25.0,33.0,,
2024-01-12,2023020651,Dallas Stars,Nashville Predators,3,6,0,22.0,38.0,,
2024-01-12,2023020652,Minnesota Wild,Philadelphia Flyers,3,4,1,29.0,35.0,,
2024-01-13,2023020653,Washington Capitals,New York Rangers,3,2,0,21.0,27.0,,
2024-01-13,2023020654,Buffalo Sabres,Vancouver Canucks,0,1,0,26.0,23.0,,
2024-01-13,2023020655,Ottawa Senators,San Jose Sharks,5,4,0,41.0,18.0,,
2024-01-13,2023020656,Florida Panthers,New Jersey Devils,1,4,0,36.0,22.0,,
2024-01-13,2023020657,Carolina Hurricanes,Pittsburgh Penguins,3,2,1,35.0,40.0,,
2024-01-13,2023020658,Columbus Blue Jackets,Seattle Kraken,4,7,0,34.0,36.0,,
2024-01-13,2023020659,Detroit Red Wings,Los Angeles Kings,5,3,0,30.0,36.0,,
2024-01-13,2023020660,Montréal Canadiens,Edmonton Oilers,1,2,1,24.0,41.0,,
2024-01-13,2023020661,Tampa Bay Lightning,Anaheim Ducks,5,1,0,41.0,20.0,,
2024-01-13,2023020662,Toronto Maple Leafs,Colorado Avalanche,3,5,0,29.0,33.0,,
2024-01-13,2023020663,Winnipeg Jets,Philadelphia Flyers,0,2,0,35.0,36.0,,
2024-01-13,2023020664,Chicago Blackhawks,Dallas Stars,1,3,0,35.0,30.0,,
2024-01-13,2023020665,Minnesota Wild,Arizona Coyotes,0,6,0,38.0,33.0,,
2024-01-13,2023020666,Nashville Predators,New York Islanders,3,1,0,28.0,25.0,,
2024-01-13,2023020667,St. Louis Blues,Boston Bruins,3,4,1,23.0,35.0,,
2024-01-13,2023020668,Vegas Golden Knights,Calgary Flames,1,3,0,32.0,26.0,,
2024-01-14,2023020669,New York Rangers,Washington Capitals,2,1,0,31.0,,,
2024-01-14,2023020670,Toronto Maple Leafs,Detroit Red Wings,2,4,0,30.0,24.0,,
2024-01-15,2023020671,Boston Bruins,New Jersey Devils,3,0,0,36.0,31.0,,
2024-01-15,2023020672,Buffalo Sabres,San Jose Sharks,3,0,0,35.0,28.0,,
2024-01-15,2023020673,Columbus Blue Jackets,Vancouver Canucks,4,3,1,43.0,30.0,,
2024-01-15,2023020674,Florida Panthers,Anaheim Ducks,4,5,1,33.0,26.0,,
2024-01-15,2023020675,Carolina Hurricanes,Los Angeles Kings,2,5,0,32.0,26.0,,
2024-01-15,2023020676,Minnesota Wild,New York Islanders,5,0,0,,21.0,,
2024-01-15,2023020677,Pittsburgh Penguins,Seattle Kraken,3,0,0,33.0,22.0,,
2024-01-15,2023020678,Montréal Canadiens,Colorado Avalanche,4,3,0,34.0,35.0,,
2024-01-15,2023020679,St. Louis Blues,Philadelphia Flyers,2,4,0,30.0,42.0,,
2024-01-15,2023020680,Vegas Golden Knights,Nashville Predators,4,1,0,29.0,35.0,,
2024-01-16,2023020681,New York Rangers,Seattle Kraken,5,2,0,23.0,31.0,,
2024-01-16,2023020682,Ottawa Senators,Colorado Avalanche,4,7,0,40.0,34.0,,
2024-01-16,2023020683,Washington Capitals,Anaheim Ducks,2,0,0,,24.0,,
2024-01-16,2023020684,Dallas Stars,Los Angeles Kings,5,1,0,28.0,32.0,,
2024-01-16,2023020685,Winnipeg Jets,New York Islanders,4,2,0,44.0,37.0,,
2024-01-16,2023020686,Chicago Blackhawks,San Jose Sharks,2,1,1,25.0,38.0,,
2024-01-16,2023020687,Calgary Flames,Arizona Coyotes,3,2,1,30.0,25.0,,
2024-01-16,2023020688,Edmonton Oilers,Toronto Maple Leafs,4,2,0,32.0,27.0,,
2024-01-17,2023020689,Florida Panthers,Detroit Red Wings,2,3,1,34.0,29.0,,
2024-01-17,2023020690,New Jersey Devils,Montréal Canadiens,2,3,0,30.0,25.0,,
2024-01-18,2023020691,Buffalo Sabres,Chicago Blackhawks,3,0,0,31.0,19.0,,
2024-01-18,2023020692,Boston Bruins,Colorado Avalanche,5,2,0,31.0,,,
2024-01-18,2023020693,Ottawa Senators,Montréal Canadiens,6,2,0,37.0,23.0,,
2024-01-18,2023020694,Philadelphia Flyers,Dallas Stars,5,1,0,,15.0,,
2024-01-18,2023020695,Tampa Bay Lightning,Minnesota Wild,7,3,0,38.0,33.0,,
2024-01-18,2023020696,Washington Capitals,St. Louis Blues,5,2,0,26.0,20.0,,
2024-01-18,2023020697,Calgary Flames,Toronto Maple Leafs,3,4,0,26.0,32.0,,
2024-01-18,2023020698,Edmonton Oilers,Seattle Kraken,4,2,0,36.0,27.0,,
2024-01-18,2023020699,Los Angeles Kings,Nashville Predators,1,2,0,34.0,33.0,,
2024-01-18,2023020700,Vancouver Canucks,Arizona Coyotes,2,1,0,26.0,21.0,,
2024-01-18,2023020701,Vegas Golden Knights,New York Rangers,5,1,0,26.0,30.0,,
2024-01-19,2023020702,Carolina Hurricanes,Detroit Red Wings,4,2,0,30.0,12.0,,
2024-01-19,2023020703,Columbus Blue Jackets,New Jersey Devils,1,4,0,30.0,33.0,,
2024-01-19,2023020704,Florida Panthers,Minnesota Wild,4,6,0,35.0,,,
2024-01-19,2023020705,Chicago Blackhawks,New York Islanders,4,3,1,24.0,30.0,,
2024-01-20,2023020706,Buffalo Sabres,Tampa Bay Lightning,1,3,0,27.0,16.0,,
2024-01-20,2023020707,Philadelphia Flyers,Colorado Avalanche,4,7,0,40.0,,,
2024-01-20,2023020708,Arizona Coyotes,Nashville Predators,3,2,0,24.0,32.0,,
2024-01-20,2023020709,Ottawa Senators,Winnipeg Jets,1,2,1,35.0,29.0,,
2024-01-20,2023020710,Boston Bruins,Montréal Canadiens,9,4,0,36.0,,,
2024-01-20,2023020711,New Jersey Devils,Dallas Stars,2,6,0,,36.0,,
2024-01-20,2023020712,Vancouver Canucks,Toronto Maple Leafs,6,4,0,21.0,46.0,,
2024-01-20,2023020713,St. Louis Blues,Washington Capitals,3,0,0,29.0,18.0,,
2024-01-20,2023020714,Calgary Flames,Edmonton Oilers,1,3,0,27.0,32.0,,
2024-01-20,2023020715,San Jose Sharks,Anaheim Ducks,5,3,0,19.0,34.0,,
2024-01-20,2023020716,Vegas Golden Knights,Pittsburgh Penguins,3,2,0,29.0,25.0,,
2024-01-20,2023020717,Los Angeles Kings,New York Rangers,2,1,0,26.0,23.0,,
2024-01-21,2023020718,Philadelphia Flyers,Ottawa Senators,3,5,0,25.0,34.0,,
2024-01-21,2023020719,Carolina Hurricanes,Minnesota Wild,2,5,0,42.0,19.0,,
2024-01-21,2023020720,Detroit Red Wings,Tampa Bay Lightning,2,1,0,35.0,28.0,,
2024-01-21,2023020721,New York Islanders,Dallas Stars,3,2,1,28.0,43.0,,
2024-01-21,2023020722,Anaheim Ducks,New York Rangers,2,5,0,18.0,33.0,,
2024-01-21,2023020723,Seattle Kraken,Toronto Maple Leafs,1,3,0,17.0,26.0,,
2024-01-22,2023020724,Boston Bruins,Winnipeg Jets,4,1,0,21.0,21.0,,
2024-01-22,2023020725,New Jersey Devils,Vegas Golden Knights,6,5,1,38.0,32.0,,
2024-01-22,2023020726,Nashville Predators,Florida Panthers,1,4,0,27.0,38.0,,
2024-01-22,2023020727,Arizona Coyotes,Pittsburgh Penguins,5,2,0,26.0,27.0,,
2024-01-22,2023020728,Vancouver Canucks,Chicago Blackhawks,2,0,0,29.0,31.0,,
2024-01-22,2023020729,Los Angeles Kings,San Jose Sharks,3,4,1,47.0,27.0,,
2024-01-23,2023020730,Detroit Red Wings,Dallas Stars,4,5,0,34.0,38.0,,
2024-01-23,2023020731,Montréal Canadiens,Ottawa Senators,1,4,0,25.0,,,
2024-01-23,2023020732,Philadelphia Flyers,Tampa Bay Lightning,3,6,0,32.0,,,
2024-01-23,2023020733,New York Islanders,Vegas Golden Knights,2,3,0,42.0,,,
2024-01-23,2023020734,Minnesota Wild,Washington Capitals,5,3,0,30.0,33.0,,
2024-01-23,2023020735,Calgary Flames,St. Louis Blues,3,4,0,35.0,26.0,,
2024-01-23,2023020736,Edmonton Oilers,Columbus Blue Jackets,4,1,0,24.0,,,
2024-01-23,2023020737,Anaheim Ducks,Buffalo Sabres,4,2,0,36.0,30.0,,
2024-01-23,2023020738,San Jose Sharks,New York Rangers,3,2,1,22.0,31.0,,
2024-01-24,2023020739,Florida Panthers,Arizona Coyotes,6,2,0,42.0,33.0,,
2024-01-24,2023020740,Toronto Maple Leafs,Winnipeg Jets,1,0,1,30.0,32.0,,
2024-01-24,2023020741,Boston Bruins,Carolina Hurricanes,2,3,0,28.0,33.0,,
2024-01-24,2023020742,Colorado Avalanche,Washington Capitals,6,2,0,31.0,25.0,,
2024-01-24,2023020743,Seattle Kraken,Chicago Blackhawks,6,2,0,28.0,34.0,,
2024-01-24,2023020744,Vancouver Canucks,St. Louis Blues,3,4,1,32.0,18.0,,
2024-01-24,2023020745,Los Angeles Kings,Buffalo Sabres,3,5,0,40.0,37.0,,
2024-01-25,2023020746,Carolina Hurricanes,New Jersey Devils,3,2,0,23.0,25.0,,
2024-01-25,2023020747,Detroit Red Wings,Philadelphia Flyers,3,0,0,17.0,30.0,,
2024-01-25,2023020748,Montréal Canadiens,New York Islanders,4,3,0,26.0,46.0,,
2024-01-25,2023020749,Ottawa Senators,Boston Bruins,2,3,1,37.0,23.0,,
2024-01-25,2023020750,Tampa Bay Lightning,Arizona Coyotes,6,3,0,37.0,20.0,,
2024-01-25,2023020751,Dallas Stars,Anaheim Ducks,4,3,1,44.0,21.0,,
2024-01-25,2023020752,Minnesota Wild,Nashville Predators,2,3,0,24.0,29.0,,
2024-01-25,2023020753,Calgary Flames,Columbus Blue Jackets,2,5,0,30.0,32.0,,
2024-01-25,2023020754,Edmonton Oilers,Chicago Blackhawks,3,0,0,34.0,27.0,,
2024-01-26,2023020755,New York Rangers,Vegas Golden Knights,2,5,0,38.0,20.0,,
2024-01-26,2023020756,Pittsburgh Penguins,Florida Panthers,2,3,1,37.0,31.0,,
2024-01-26,2023020757,Colorado Avalanche,Los Angeles Kings,5,1,0,31.0,27.0,,
2024-01-26,2023020758,Seattle Kraken,St. Louis Blues,3,4,1,36.0,18.0,,
2024-01-27,2023020759,Philadelphia Flyers,Boston Bruins,2,6,0,37.0,28.0,,
2024-01-27,2023020760,Dallas Stars,Washington Capitals,5,4,1,35.0,28.0,,
2024-01-27,2023020761,Edmonton Oilers,Nashville Predators,4,1,0,21.0,29.0,,
2024-01-27,2023020762,San Jose Sharks,Buffalo Sabres,2,5,0,26.0,36.0,,
2024-01-27,2023020763,Carolina Hurricanes,Arizona Coyotes,3,1,0,39.0,11.0,,
2024-01-27,2023020764,Detroit Red Wings,Vegas Golden Knights,5,2,0,29.0,30.0,,
2024-01-27,2023020765,Ottawa Senators,New York Rangers,2,7,0,31.0,29.0,,
2024-01-27,2023020766,Pittsburgh Penguins,Montréal Canadiens,3,2,1,33.0,27.0,,
2024-01-27,2023020767,Tampa Bay Lightning,New Jersey Devils,6,3,0,42.0,24.0,,
2024-01-27,2023020768,Winnipeg Jets,Toronto Maple Leafs,2,4,0,26.0,30.0,,
2024-01-27,2023020769,New York Islanders,Florida Panthers,2,3,1,23.0,37.0,,
2024-01-27,2023020770,Minnesota Wild,Anaheim Ducks,2,3,0,37.0,25.0,,
2024-01-27,2023020771,Calgary Flames,Chicago Blackhawks,1,0,0,31.0,32.0,,
2024-01-27,2023020772,Vancouver Canucks,Columbus Blue Jackets,5,4,1,34.0,29.0,,
2024-01-28,2023020773,St. Louis Blues,Los Angeles Kings,4,3,1,32.0,33.0,,
2024-01-28,2023020774,Seattle Kraken,Columbus Blue Jackets,4,2,0,26.0,32.0,,
2024-01-29,2023020775,Ottawa Senators,Nashville Predators,4,3,1,35.0,28.0,,
2024-01-30,2023020776,St. Louis Blues,Columbus Blue Jackets,0,1,0,21.0,22.0,,
2024-01-30,2023020777,San Jose Sharks,Seattle Kraken,2,0,0,22.0,32.0,,
2024-01-31,2023020778,Detroit Red Wings,Ottawa Senators,2,3,1,25.0,25.0,,
2024-01-31,2023020779,Nashville Predators,Los Angeles Kings,2,4,0,42.0,24.0,,
2024-01-31,2023020780,Anaheim Ducks,San Jose Sharks,3,2,1,34.0,28.0,,
2024-02-05,2023020781,New York Rangers,Colorado Avalanche,2,1,1,29.0,33.0,,
2024-02-05,2023020782,Toronto Maple Leafs,New York Islanders,2,3,0,36.0,29.0,,
2024-02-06,2023020783,Boston Bruins,Calgary Flames,1,4,0,22.0,29.0,,
2024-02-06,2023020784,Buffalo Sabres,Dallas Stars,1,2,0,48.0,30.0,,
2024-02-06,2023020785,Carolina Hurricanes,Vancouver Canucks,2,3,0,24.0,19.0,,
2024-02-06,2023020786,Florida Panthers,Philadelphia Flyers,1,2,0,21.0,25.0,,
2024-02-06,2023020787,New Jersey Devils,Colorado Avalanche,5,3,0,,38.0,,
2024-02-06,2023020788,Pittsburgh Penguins,Winnipeg Jets,3,0,0,27.0,23.0,,
2024-02-06,2023020789,Washington Capitals,Montréal Canadiens,2,5,0,39.0,26.0,,
2024-02-06,2023020790,Vegas Golden Knights,Edmonton Oilers,3,1,0,26.0,31.0,,
2024-02-07,2023020791,New York Rangers,Tampa Bay Lightning,3,1,0,24.0,18.0,,
2024-02-07,2023020792,Toronto Maple Leafs,Dallas Stars,5,4,0,31.0,31.0,,
2024-02-07,2023020793,Chicago Blackhawks,Minnesota Wild,1,2,0,21.0,25.0,,
2024-02-08,2023020794,Boston Bruins,Vancouver Canucks,4,0,0,24.0,17.0,,
2024-02-08,2023020795,Florida Panthers,Washington Capitals,4,2,0,41.0,23.0,,
2024-02-08,2023020796,New Jersey Devils,Calgary Flames,3,5,0,40.0,30.0,,
2024-02-08,2023020797,Philadelphia Flyers,Winnipeg Jets,4,1,0,21.0,29.0,,
2024-02-08,2023020798,New York Islanders,Tampa Bay Lightning,6,2,0,,20.0,,
2024-02-08,2023020799,Carolina Hurricanes,Colorado Avalanche,5,2,0,27.0,27.0,,
2024-02-08,2023020800,Arizona Coyotes,Vegas Golden Knights,2,3,0,22.0,34.0,,
2024-02-09,2023020801,Minnesota Wild,Pittsburgh Penguins,3,2,0,,36.0,,
2024-02-09,2023020802,Chicago Blackhawks,New York Rangers,3,4,1,31.0,35.0,,
2024-02-09,2023020803,Anaheim Ducks,Edmonton Oilers,3,5,0,27.0,32.0,,
2024-02-10,2023020804,Buffalo Sabres,St. Louis Blues,1,3,0,34.0,,,
2024-02-10,2023020805,Detroit Red Wings,Vancouver Canucks,4,3,1,28.0,31.0,,
2024-02-10,2023020806,Montréal Canadiens,Dallas Stars,2,3,0,20.0,38.0,,
2024-02-10,2023020807,New York Islanders,Calgary Flames,2,5,0,36.0,24.0,,
2024-02-10,2023020808,Boston Bruins,Washington Capitals,0,3,0,18.0,29.0,,
2024-02-10,2023020809,Florida Panthers,Colorado Avalanche,4,0,0,41.0,34.0,,
2024-02-10,2023020810,Carolina Hurricanes,New Jersey Devils,1,0,1,32.0,34.0,,
2024-02-10,2023020811,Columbus Blue Jackets,Tampa Bay Lightning,2,4,0,35.0,37.0,,
2024-02-10,2023020812,Ottawa Senators,Toronto Maple Leafs,5,3,0,32.0,35.0,,
2024-02-10,2023020813,Philadelphia Flyers,Seattle Kraken,3,2,0,38.0,19.0,,
2024-02-10,2023020814,Winnipeg Jets,Pittsburgh Penguins,2,1,0,31.0,36.0,,
2024-02-10,2023020815,Nashville Predators,Arizona Coyotes,5,4,1,,31.0,,
2024-02-10,2023020816,Los Angeles Kings,Edmonton Oilers,4,0,0,26.0,26.0,,
2024-02-11,2023020817,Montréal Canadiens,St. Louis Blues,2,7,0,32.0,36.0,,
2024-02-11,2023020818,Washington Capitals,Vancouver Canucks,2,3,1,33.0,29.0,,
2024-02-12,2023020819,New Jersey Devils,Seattle Kraken,3,1,0,37.0,28.0,,
2024-02-12,2023020820,New York Rangers,Calgary Flames,2,0,0,31.0,29.0,,
2024-02-12,2023020821,Philadelphia Flyers,Arizona Coyotes,5,3,0,34.0,23.0,,
2024-02-12,2023020822,Vegas Golden Knights,Minnesota Wild,3,5,0,30.0,29.0,,
2024-02-13,2023020823,Boston Bruins,Tampa Bay Lightning,2,3,1,38.0,25.0,,
2024-02-13,2023020824,Buffalo Sabres,Los Angeles Kings,7,0,0,24.0,33.0,,
2024-02-13,2023020825,Montréal Canadiens,Anaheim Ducks,5,0,0,,13.0,,
2024-02-13,2023020826,Ottawa Senators,Columbus Blue Jackets,6,3,0,30.0,40.0,,
2024-02-13,2023020827,Toronto Maple Leafs,St. Louis Blues,4,1,0,32.0,15.0,,
2024-02-13,2023020828,Washington Capitals,Colorado Avalanche,3,6,0,27.0,37.0,,
2024-02-13,2023020829,New York Islanders,Seattle Kraken,1,2,1,27.0,30.0,,
2024-02-13,2023020830,Dallas Stars,Carolina Hurricanes,4,2,0,23.0,34.0,,
2024-02-13,2023020831,Nashville Predators,New Jersey Devils,2,4,0,32.0,47.0,,
2024-02-13,2023020832,Chicago Blackhawks,Vancouver Canucks,2,4,0,24.0,38.0,,
2024-02-13,2023020833,Edmonton Oilers,Detroit Red Wings,8,4,0,36.0,38.0,,
2024-02-14,2023020834,Pittsburgh Penguins,Florida Panthers,2,5,0,27.0,23.0,,
2024-02-14,2023020835,Winnipeg Jets,San Jose Sharks,1,0,0,39.0,17.0,,
2024-02-14,2023020836,Arizona Coyotes,Minnesota Wild,1,3,0,26.0,43.0,,
2024-02-15,2023020837,Boston Bruins,Seattle Kraken,1,4,0,37.0,26.0,,
2024-02-15,2023020838,Buffalo Sabres,Florida Panthers,0,4,0,45.0,30.0,,
2024-02-15,2023020839,New Jersey Devils,Los Angeles Kings,1,2,0,27.0,29.0,,
2024-02-15,2023020840,New York Rangers,Montréal Canadiens,7,4,0,31.0,36.0,,
2024-02-15,2023020841,Ottawa Senators,Anaheim Ducks,1,5,0,34.0,20.0,,
2024-02-15,2023020842,Tampa Bay Lightning,Colorado Avalanche,6,3,0,39.0,31.0,,
2024-02-15,2023020843,Toronto Maple Leafs,Philadelphia Flyers,4,3,1,28.0,32.0,,
2024-02-15,2023020844,St. Louis Blues,Edmonton Oilers,6,3,0,30.0,38.0,,
2024-02-15,2023020845,Chicago Blackhawks,Pittsburgh Penguins,1,4,0,28.0,27.0,,
2024-02-15,2023020846,Calgary Flames,San Jose Sharks,3,6,0,34.0,31.0,,
2024-02-15,2023020847,Nashville Predators,Dallas Stars,2,9,0,29.0,41.0,,
2024-02-15,2023020848,Vancouver Canucks,Detroit Red Wings,4,1,0,21.0,28.0,,
2024-02-16,2023020849,Arizona Coyotes,Carolina Hurricanes,1,5,0,31.0,30.0,,
2024-02-17,2023020850,Dallas Stars,Edmonton Oilers,3,4,1,27.0,24.0,,
2024-02-17,2023020851,Chicago Blackhawks,Ottawa Senators,3,2,0,22.0,42.0,,
2024-02-17,2023020852,Calgary Flames,Detroit Red Wings,0,5,0,38.0,21.0,,
2024-02-17,2023020853,Boston Bruins,Los Angeles Kings,4,5,1,32.0,35.0,,
2024-02-17,2023020854,Minnesota Wild,Buffalo Sabres,2,3,1,32.0,28.0,,
2024-02-17,2023020855,St. Louis Blues,Nashville Predators,2,5,0,37.0,33.0,,
2024-02-17,2023020856,Tampa Bay Lightning,Florida Panthers,2,9,0,30.0,30.0,,
2024-02-17,2023020857,Montréal Canadiens,Washington Capitals,3,4,0,31.0,34.0,,
2024-02-17,2023020858,Toronto Maple Leafs,Anaheim Ducks,9,2,0,32.0,21.0,,
2024-02-17,2023020859,New Jersey Devils,Philadelphia Flyers,6,3,0,40.0,48.0,,
2024-02-17,2023020860,Vancouver Canucks,Winnipeg Jets,2,4,0,37.0,28.0,,
2024-02-17,2023020861,San Jose Sharks,Columbus Blue Jackets,3,4,0,31.0,41.0,,
2024-02-17,2023020862,Vegas Golden Knights,Carolina Hurricanes,1,3,0,30.0,28.0,,
2024-02-18,2023020863,New York Islanders,New York Rangers,5,6,1,41.0,38.0,,
2024-02-18,2023020864,Colorado Avalanche,Arizona Coyotes,4,3,0,37.0,30.0,,
2024-02-18,2023020865,Pittsburgh Penguins,Los Angeles Kings,1,2,0,30.0,34.0,,
2024-02-19,2023020866,Buffalo Sabres,Anaheim Ducks,3,4,0,37.0,14.0,,
2024-02-19,2023020867,Boston Bruins,Dallas Stars,4,3,1,30.0,46.0,,
2024-02-19,2023020868,St. Louis Blues,Toronto Maple Leafs,2,4,0,21.0,29.0,,
2024-02-19,2023020869,Minnesota Wild,Vancouver Canucks,10,7,0,27.0,24.0,,
2024-02-19,2023020870,Seattle Kraken,Detroit Red Wings,3,4,1,41.0,32.0,,
2024-02-19,2023020871,Arizona Coyotes,Edmonton Oilers,3,6,0,25.0,26.0,,
2024-02-19,2023020872,Calgary Flames,Winnipeg Jets,6,3,0,34.0,31.0,,
2024-02-19,2023020873,San Jose Sharks,Vegas Golden Knights,0,4,0,29.0,26.0,,
2024-02-19,2023020874,Carolina Hurricanes,Chicago Blackhawks,6,3,0,42.0,17.0,,
2024-02-19,2023020875,Tampa Bay Lightning,Ottawa Senators,2,4,0,25.0,28.0,,
2024-02-20,2023020876,Florida Panthers,Ottawa Senators,3,2,1,34.0,30.0,,
2024-02-20,2023020877,New York Rangers,Dallas Stars,3,1,0,26.0,42.0,,
2024-02-20,2023020878,Pittsburgh Penguins,New York Islanders,4,5,1,41.0,33.0,,
2024-02-20,2023020879,Washington Capitals,New Jersey Devils,6,2,0,26.0,39.0,,
2024-02-20,2023020880,Winnipeg Jets,Minnesota Wild,6,3,0,30.0,39.0,,
2024-02-20,2023020881,Colorado Avalanche,Vancouver Canucks,3,1,0,27.0,25.0,,
2024-02-20,2023020882,Vegas Golden Knights,Nashville Predators,3,5,0,26.0,40.0,,
2024-02-20,2023020883,Los Angeles Kings,Columbus Blue Jackets,5,1,0,35.0,33.0,,
2024-02-21,2023020884,Montréal Canadiens,Buffalo Sabres,2,3,0,31.0,23.0,,
2024-02-21,2023020885,Chicago Blackhawks,Philadelphia Flyers,1,3,0,22.0,33.0,,
2024-02-21,2023020886,Anaheim Ducks,Columbus Blue Jackets,4,7,0,31.0,27.0,,
2024-02-21,2023020887,Arizona Coyotes,Toronto Maple Leafs,3,6,0,26.0,36.0,,
2024-02-21,2023020888,Edmonton Oilers,Boston Bruins,5,6,1,,36.0,,
2024-02-22,2023020889,Carolina Hurricanes,Florida Panthers,1,0,0,,45.0,,
