date,id,home,away,hs,as,hsp,hsp_name,asp,asp_name,dh,venue
2023-07-06,717475,New York Yankees,Baltimore Orioles,1,14,622663,Luis Severino,680694,Kyle Bradish,1,3313
2023-07-06,717469,Cleveland Guardians,Kansas City Royals,6,1,676440,Tanner Bibee,543475,Jordan Lyles,1,5
2023-07-06,717471,Boston Red Sox,Texas Rangers,10,6,676710,Kutter Crawford,543135,Nathan Eovaldi,1,3
2023-07-06,717467,Houston Astros,Seattle Mariners,1,5,669854,Ronel Blanco,669923,George Kirby,1,2392
2023-07-06,717470,Arizona Diamondbacks,New York Mets,0,9,669194,Ryne Nelson,471911,Carlos Carrasco,1,15
2023-07-06,717462,Los Angeles Dodgers,Pittsburgh Pirates,5,2,628711,Julio Urías,670912,Johan Oviedo,1,22
2023-07-07,717457,Detroit Tigers,Toronto Blue Jays,2,12,656412,Alex Faedo,666201,Alek Manoah,1,2394
2023-07-07,717460,Tampa Bay Rays,Atlanta Braves,1,2,607192,Tyler Glasnow,450203,Charlie Morton,1,12
2023-07-07,717466,Miami Marlins,Philadelphia Phillies,3,4,645261,Sandy Alcantara,554430,Zack Wheeler,1,4169
2023-07-07,717465,Washington Nationals,Texas Rangers,2,7,592866,Trevor Williams,674003,Cody Bradford,1,3309
2023-07-07,717464,New York Yankees,Chicago Cubs,0,3,607074,Carlos Rodón,592791,Jameson Taillon,1,3313
2023-07-07,717463,Cleveland Guardians,Kansas City Royals,3,0,650644,Aaron Civale,663738,Daniel Lynch IV,1,5
2023-07-07,717461,Boston Red Sox,Oakland Athletics,7,3,657514,Brennan Bernardino,669674,Sam Long,1,3
2023-07-07,717453,Houston Astros,Seattle Mariners,1,10,686613,Hunter Brown,622491,Luis Castillo,1,2392
2023-07-07,717458,Minnesota Twins,Baltimore Orioles,1,3,641927,Bailey Ober,608344,Cole Irvin,1,3312
2023-07-07,717455,Chicago White Sox,St. Louis Cardinals,8,7,656302,Dylan Cease,656756,Jordan Montgomery,1,4
2023-07-07,717459,Milwaukee Brewers,Cincinnati Reds,7,3,669203,Corbin Burnes,671096,Andrew Abbott,1,32
2023-07-07,717452,Arizona Diamondbacks,Pittsburgh Pirates,7,3,668678,Zac Gallen,448179,Rich Hill,1,15
2023-07-07,717454,San Diego Padres,New York Mets,5,7,506433,Yu Darvish,434378,Justin Verlander,1,2680
2023-07-07,717456,Los Angeles Dodgers,Los Angeles Angels,11,4,664062,Tony Gonsolin,656288,Griffin Canning,1,22
2023-07-07,717448,San Francisco Giants,Colorado Rockies,2,5,548389,Ross Stripling,596295,Austin Gomber,1,2395
2023-07-08,717447,New York Yankees,Chicago Cubs,6,3,543037,Gerrit Cole,592767,Drew Smyly,1,3313
2023-07-08,717442,Detroit Tigers,Toronto Blue Jays,2,0,666159,Matt Manning,592332,Kevin Gausman,1,2394
2023-07-08,717446,Minnesota Twins,Baltimore Orioles,2,6,543243,Sonny Gray,669330,Tyler Wells,1,3312
2023-07-08,717445,Chicago White Sox,St. Louis Cardinals,0,3,657053,Touki Toussaint,571945,Miles Mikolas,1,4
2023-07-08,717451,San Francisco Giants,Colorado Rockies,5,3,676254,Ryan Walker,657756,Connor Seabold,1,2395
2023-07-08,717450,Washington Nationals,Texas Rangers,8,3,663623,Jake Irvin,571760,Andrew Heaney,1,3309
2023-07-08,717443,Cleveland Guardians,Kansas City Royals,10,6,668909,Gavin Williams,663903,Brady Singer,1,5
2023-07-08,717449,Boston Red Sox,Oakland Athletics,10,3,572020,James Paxton,643493,Austin Pruitt,1,3
2023-07-08,717439,Arizona Diamondbacks,Pittsburgh Pirates,3,2,669459,Kyle Nelson,656605,Mitch Keller,1,15
2023-07-08,717438,Miami Marlins,Philadelphia Phillies,5,3,666129,Braxton Garrett,624133,Ranger Suarez,1,4169
2023-07-08,717444,Milwaukee Brewers,Cincinnati Reds,5,8,607067,Colin Rea,596133,Luke Weaver,1,32
2023-07-08,717440,Houston Astros,Seattle Mariners,3,2,664285,Framber Valdez,693433,Bryan Woo,1,2392
2023-07-08,717441,Tampa Bay Rays,Atlanta Braves,1,6,671737,Taj Bradley,675911,Spencer Strider,1,12
2023-07-08,717437,Los Angeles Dodgers,Los Angeles Angels,10,5,681911,Alex Vesia,672282,Reid Detmers,1,22
2023-07-08,717436,San Diego Padres,New York Mets,3,1,605483,Blake Snell,656849,David Peterson,1,2680
2023-07-09,717432,Washington Nationals,Texas Rangers,7,2,571578,Patrick Corbin,641540,Dane Dunning,1,3309
2023-07-09,717435,Boston Red Sox,Oakland Athletics,4,3,605463,Tayler Scott,676664,JP Sears,1,3
2023-07-09,717433,New York Yankees,Chicago Cubs,4,7,593334,Domingo Germán,543294,Kyle Hendricks,1,3313
2023-07-09,717434,Cleveland Guardians,Kansas City Royals,1,4,669456,Shane Bieber,642232,Ryan Yarbrough,1,5
2023-07-09,717431,Detroit Tigers,Toronto Blue Jays,3,4,669373,Tarik Skubal,605135,Chris Bassitt,1,2394
2023-07-09,717429,Tampa Bay Rays,Atlanta Braves,10,4,621107,Zach Eflin,693821,Bryce Elder,1,12
2023-07-09,717426,Miami Marlins,Philadelphia Phillies,7,3,666200,Jesús Luzardo,605400,Aaron Nola,1,4169
2023-07-09,717430,Houston Astros,Seattle Mariners,1,3,656232,Brandon Bielak,669302,Logan Gilbert,1,2392
2023-07-09,717428,Minnesota Twins,Baltimore Orioles,2,15,657746,Joe Ryan,502043,Kyle Gibson,1,3312
2023-07-09,717424,Chicago White Sox,St. Louis Cardinals,3,4,608337,Lucas Giolito,571927,Steven Matz,1,4
2023-07-09,717427,Milwaukee Brewers,Cincinnati Reds,1,0,489119,Wade Miley,,,1,32
2023-07-09,717422,San Francisco Giants,Colorado Rockies,1,0,657277,Logan Webb,607536,Kyle Freeland,1,2395
2023-07-09,717425,Arizona Diamondbacks,Pittsburgh Pirates,2,4,605200,Zach Davies,669387,Carmen Mlodzinski,1,15
2023-07-09,717423,San Diego Padres,New York Mets,6,2,605397,Joe Musgrove,453286,Max Scherzer,1,2680
2023-07-14,717418,Philadelphia Phillies,San Diego Padres,3,8,650911,Cristopher Sánchez,506433,Yu Darvish,1,2681
2023-07-14,717416,Pittsburgh Pirates,San Francisco Giants,4,6,448179,Rich Hill,548389,Ross Stripling,1,31
2023-07-14,717407,St. Louis Cardinals,Washington Nationals,5,7,571945,Miles Mikolas,592866,Trevor Williams,1,2889
2023-07-14,717417,Baltimore Orioles,Miami Marlins,5,2,665152,Dean Kremer,645261,Sandy Alcantara,1,2
2023-07-14,717420,Toronto Blue Jays,Arizona Diamondbacks,7,2,621244,José Berríos,669194,Ryne Nelson,1,14
2023-07-14,717413,New York Mets,Los Angeles Dodgers,0,6,434378,Justin Verlander,628711,Julio Urías,1,3289
2023-07-14,717412,Cincinnati Reds,Milwaukee Brewers,0,1,668933,Graham Ashcraft,669203,Corbin Burnes,1,2602
2023-07-14,717414,Atlanta Braves,Chicago White Sox,9,0,450203,Charlie Morton,656629,Michael Kopech,1,4705
2023-07-14,717419,Chicago Cubs,Boston Red Sox,3,8,543294,Kyle Hendricks,678394,Brayan Bello,1,17
2023-07-14,717415,Texas Rangers,Cleveland Guardians,12,4,592351,Jon Gray,650644,Aaron Civale,1,5325
2023-07-14,717410,Colorado Rockies,New York Yankees,7,2,596295,Austin Gomber,607074,Carlos Rodón,1,19
2023-07-14,717405,Los Angeles Angels,Houston Astros,5,7,660271,Shohei Ohtani,641585,J.P. France,1,1
2023-07-14,717409,Oakland Athletics,Minnesota Twins,4,5,686610,Ken Waldichuk,628317,Kenta Maeda,1,10
2023-07-14,717406,Seattle Mariners,Detroit Tigers,4,5,622491,Luis Castillo,593958,Eduardo Rodriguez,1,680
2023-07-15,717408,Philadelphia Phillies,San Diego Padres,6,4,624133,Ranger Suarez,605483,Blake Snell,1,2681
2023-07-15,717397,Philadelphia Phillies,San Diego Padres,9,4,592836,Taijuan Walker,677960,Ryan Weathers,2,2681
2023-07-15,717411,Kansas City Royals,Tampa Bay Rays,1,6,679525,Alec Marsh,607192,Tyler Glasnow,1,7
2023-07-15,717393,Kansas City Royals,Tampa Bay Rays,2,4,666142,Cole Ragans,542888,Shawn Armstrong,2,7
2023-07-14,717407,St. Louis Cardinals,Washington Nationals,5,7,571945,Miles Mikolas,592866,Trevor Williams,1,2889
2023-07-15,717403,Chicago Cubs,Boston Red Sox,10,4,573186,Marcus Stroman,572020,James Paxton,1,17
2023-07-15,717404,Toronto Blue Jays,Arizona Diamondbacks,5,2,605135,Chris Bassitt,668678,Zac Gallen,1,14
2023-07-15,717402,Texas Rangers,Cleveland Guardians,2,0,571760,Andrew Heaney,668909,Gavin Williams,1,5325
2023-07-15,717398,Pittsburgh Pirates,San Francisco Giants,1,3,670912,Johan Oviedo,502171,Alex Cobb,1,31
2023-07-15,717401,Baltimore Orioles,Miami Marlins,6,5,502043,Kyle Gibson,666129,Braxton Garrett,1,2
2023-07-15,717399,Oakland Athletics,Minnesota Twins,7,10,643493,Austin Pruitt,641154,Pablo López,1,10
2023-07-15,717392,Cincinnati Reds,Milwaukee Brewers,0,3,671096,Andrew Abbott,642547,Freddy Peralta,1,2602
2023-07-15,717400,New York Mets,Los Angeles Dodgers,1,5,673540,Kodai Senga,664062,Tony Gonsolin,1,3289
2023-07-15,717396,St. Louis Cardinals,Washington Nationals,9,6,571927,Steven Matz,663623,Jake Irvin,1,2889
2023-07-15,717395,Atlanta Braves,Chicago White Sox,5,6,675911,Spencer Strider,458681,Lance Lynn,1,4705
2023-07-15,717394,Colorado Rockies,New York Yankees,3,6,657756,Connor Seabold,657376,Clarke Schmidt,1,19
2023-07-15,717389,Los Angeles Angels,Houston Astros,13,12,672282,Reid Detmers,664285,Framber Valdez,1,1
2023-07-15,717390,Seattle Mariners,Detroit Tigers,0,6,669923,George Kirby,547179,Michael Lorenzen,1,680
2023-07-16,717388,Pittsburgh Pirates,San Francisco Giants,4,8,674370,Osvaldo Bido,622072,Alex Wood,1,31
2023-07-16,717387,Philadelphia Phillies,San Diego Padres,7,6,554430,Zack Wheeler,607625,Seth Lugo,1,2681
2023-07-16,717391,Atlanta Braves,Chicago White Sox,1,8,663465,Kolby Allard,656302,Dylan Cease,1,4705
2023-07-16,717384,Baltimore Orioles,Miami Marlins,5,4,680694,Kyle Bradish,595345,Steven Okert,1,2
2023-07-16,717386,Toronto Blue Jays,Arizona Diamondbacks,7,5,579328,Yusei Kikuchi,674072,Tommy Henry,1,14
2023-07-16,717383,Cincinnati Reds,Milwaukee Brewers,3,4,594902,Ben Lively,605288,Adrian Houser,1,2602
2023-07-16,717382,Kansas City Royals,Tampa Bay Rays,8,4,663903,Brady Singer,621107,Zach Eflin,1,7
2023-07-16,717380,St. Louis Cardinals,Washington Nationals,8,4,656427,Jack Flaherty,680686,Josiah Gray,1,2889
2023-07-16,717376,Chicago Cubs,Boston Red Sox,5,11,657006,Justin Steele,676710,Kutter Crawford,1,17
2023-07-16,717377,Texas Rangers,Cleveland Guardians,6,5,527048,Martín Pérez,676440,Tanner Bibee,1,5325
2023-07-16,717378,Colorado Rockies,New York Yankees,8,7,502624,Chase Anderson,543037,Gerrit Cole,1,19
2023-07-16,717379,Oakland Athletics,Minnesota Twins,4,5,676664,JP Sears,657746,Joe Ryan,1,10
2023-07-16,717373,Seattle Mariners,Detroit Tigers,2,0,682243,Bryce Miller,681857,Reese Olson,1,680
2023-07-16,717385,New York Mets,Los Angeles Dodgers,2,1,453286,Max Scherzer,676272,Bobby Miller,1,3289
2023-07-16,717381,Los Angeles Angels,Houston Astros,8,9,542881,Tyler Anderson,664299,Cristian Javier,1,1
2023-07-17,717372,Baltimore Orioles,Los Angeles Dodgers,4,6,680570,Grayson Rodriguez,686218,Emmet Sheehan,1,2
2023-07-17,717371,Pittsburgh Pirates,Cleveland Guardians,0,11,682990,Quinn Priester,675540,Xzavion Curry,1,31
2023-07-17,717375,Cincinnati Reds,San Francisco Giants,2,4,682227,Brandon Williamson,657277,Logan Webb,1,2602
2023-07-17,717374,St. Louis Cardinals,Miami Marlins,6,4,571945,Miles Mikolas,666200,Jesús Luzardo,1,2889
2023-07-17,717370,Chicago Cubs,Washington Nationals,5,7,592767,Drew Smyly,669022,MacKenzie Gore,1,17
2023-07-17,717367,Texas Rangers,Tampa Bay Rays,3,2,641540,Dane Dunning,663556,Shane McClanahan,1,5325
2023-07-17,717368,Kansas City Royals,Detroit Tigers,2,3,543475,Jordan Lyles,666159,Matt Manning,1,7
2023-07-17,717369,Los Angeles Angels,New York Yankees,4,3,656288,Griffin Canning,622663,Luis Severino,1,1
2023-07-17,717366,Oakland Athletics,Boston Red Sox,0,7,621112,Paul Blackburn,657514,Brennan Bernardino,1,10
2023-07-17,717365,Seattle Mariners,Minnesota Twins,7,6,669302,Logan Gilbert,543243,Sonny Gray,1,680
2023-07-17,717375,Cincinnati Reds,San Francisco Giants,2,4,682227,Brandon Williamson,657277,Logan Webb,1,2602
2023-07-18,717363,Philadelphia Phillies,Milwaukee Brewers,4,3,605400,Aaron Nola,527054,Julio Teheran,1,2681
2023-07-18,717361,Baltimore Orioles,Los Angeles Dodgers,3,10,669330,Tyler Wells,675627,Michael Grove,1,2
2023-07-18,717364,Pittsburgh Pirates,Cleveland Guardians,1,10,656605,Mitch Keller,671106,Logan Allen,1,31
2023-07-18,717362,Toronto Blue Jays,San Diego Padres,1,9,666201,Alek Manoah,605397,Joe Musgrove,1,14
2023-07-18,717359,New York Mets,Chicago White Sox,11,10,471911,Carlos Carrasco,608337,Lucas Giolito,1,3289
2023-07-18,717358,Atlanta Braves,Arizona Diamondbacks,13,16,693821,Bryce Elder,605200,Zach Davies,1,4705
2023-07-18,717357,St. Louis Cardinals,Miami Marlins,5,2,656756,Jordan Montgomery,665795,Edward Cabrera,1,2889
2023-07-18,717353,Chicago Cubs,Washington Nationals,17,3,592791,Jameson Taillon,571578,Patrick Corbin,1,17
2023-07-18,717354,Texas Rangers,Tampa Bay Rays,5,3,543135,Nathan Eovaldi,671737,Taj Bradley,1,5325
2023-07-18,717356,Kansas City Royals,Detroit Tigers,11,10,663738,Daniel Lynch IV,669373,Tarik Skubal,1,7
2023-07-18,717355,Colorado Rockies,Houston Astros,4,3,656234,Jake Bird,686613,Hunter Brown,1,19
2023-07-18,717352,Los Angeles Angels,New York Yankees,5,1,663776,Patrick Sandoval,593334,Domingo Germán,1,1
2023-07-18,717349,Oakland Athletics,Boston Red Sox,3,0,665622,Luis Medina,682175,Joe Jacques,1,10
2023-07-18,717350,Seattle Mariners,Minnesota Twins,3,10,693433,Bryan Woo,641927,Bailey Ober,1,680
2023-07-18,717360,Cincinnati Reds,San Francisco Giants,10,11,596133,Luke Weaver,543101,Anthony DeSclafani,1,2602
2023-07-19,717348,Pittsburgh Pirates,Cleveland Guardians,7,5,448179,Rich Hill,650644,Aaron Civale,1,31
2023-07-19,717343,Baltimore Orioles,Los Angeles Dodgers,8,5,665152,Dean Kremer,628711,Julio Urías,1,2
2023-07-19,717346,Texas Rangers,Tampa Bay Rays,5,1,592351,Jon Gray,641793,Zack Littell,1,5325
2023-07-19,717351,St. Louis Cardinals,Miami Marlins,6,4,641712,Dakota Hudson,645261,Sandy Alcantara,1,2889
2023-07-19,717345,Colorado Rockies,Houston Astros,1,4,596295,Austin Gomber,656232,Brandon Bielak,1,19
2023-07-19,717344,Oakland Athletics,Boston Red Sox,6,5,686610,Ken Waldichuk,678394,Brayan Bello,1,10
2023-07-19,717347,Philadelphia Phillies,Milwaukee Brewers,3,5,650911,Cristopher Sánchez,607067,Colin Rea,1,2681
2023-07-19,717338,Toronto Blue Jays,San Diego Padres,0,2,621244,José Berríos,506433,Yu Darvish,1,14
2023-07-19,717339,Los Angeles Angels,New York Yankees,7,3,681217,Chase Silseth,607074,Carlos Rodón,1,1
2023-07-19,717342,Cincinnati Reds,San Francisco Giants,3,2,668933,Graham Ashcraft,548389,Ross Stripling,1,2602
2023-07-19,717341,New York Mets,Chicago White Sox,5,1,434378,Justin Verlander,657053,Touki Toussaint,1,3289
2023-07-19,717340,Atlanta Braves,Arizona Diamondbacks,3,5,450203,Charlie Morton,669194,Ryne Nelson,1,4705
2023-07-19,717336,Chicago Cubs,Washington Nationals,8,3,543294,Kyle Hendricks,592866,Trevor Williams,1,17
2023-07-19,717333,Kansas City Royals,Detroit Tigers,2,3,642232,Ryan Yarbrough,593958,Eduardo Rodriguez,1,7
2023-07-19,717335,Seattle Mariners,Minnesota Twins,3,6,622491,Luis Castillo,628317,Kenta Maeda,1,680
2023-07-20,717337,Atlanta Braves,Arizona Diamondbacks,7,5,675911,Spencer Strider,668678,Zac Gallen,1,4705
2023-07-20,717334,Cincinnati Reds,San Francisco Giants,5,1,671096,Andrew Abbott,502171,Alex Cobb,1,2602
2023-07-20,717329,Philadelphia Phillies,Milwaukee Brewers,0,4,592836,Taijuan Walker,669203,Corbin Burnes,1,2681
2023-07-20,717331,Toronto Blue Jays,San Diego Padres,4,0,605135,Chris Bassitt,605483,Blake Snell,1,14
2023-07-20,717330,New York Mets,Chicago White Sox,2,6,500779,Jose Quintana,656629,Michael Kopech,1,3289
2023-07-20,717332,Kansas City Royals,Detroit Tigers,0,3,425844,Zack Greinke,547179,Michael Lorenzen,1,7
2023-07-20,717327,Seattle Mariners,Minnesota Twins,5,0,669923,George Kirby,641154,Pablo López,1,680
2023-07-20,717328,Tampa Bay Rays,Baltimore Orioles,3,4,607192,Tyler Glasnow,502043,Kyle Gibson,1,12
2023-07-20,717322,Chicago Cubs,St. Louis Cardinals,2,7,573186,Marcus Stroman,571927,Steven Matz,1,17
2023-07-20,717323,Oakland Athletics,Houston Astros,1,3,663687,Hogan Harris,641585,J.P. France,1,10
2023-07-21,717325,Chicago Cubs,St. Louis Cardinals,4,3,657006,Justin Steele,656427,Jack Flaherty,1,17
2023-07-21,717317,Detroit Tigers,San Diego Padres,4,5,681857,Reese Olson,607625,Seth Lugo,1,2394
2023-07-21,717320,Tampa Bay Rays,Baltimore Orioles,3,0,621107,Zach Eflin,680694,Kyle Bradish,1,12
2023-07-21,717319,Miami Marlins,Colorado Rockies,1,6,666129,Braxton Garrett,663567,Peter Lambert,1,4169
2023-07-21,717326,Washington Nationals,San Francisco Giants,5,3,663623,Jake Irvin,622072,Alex Wood,1,3309
2023-07-21,717318,New York Yankees,Kansas City Royals,5,4,657376,Clarke Schmidt,679525,Alec Marsh,1,3313
2023-07-21,717321,Cincinnati Reds,Arizona Diamondbacks,9,6,594902,Ben Lively,674072,Tommy Henry,1,2602
2023-07-21,717324,Boston Red Sox,New York Mets,4,5,676710,Kutter Crawford,673540,Kodai Senga,1,3
2023-07-21,717315,Cleveland Guardians,Philadelphia Phillies,6,5,668909,Gavin Williams,624133,Ranger Suarez,1,5
2023-07-21,717316,Texas Rangers,Los Angeles Dodgers,5,11,571760,Andrew Heaney,664062,Tony Gonsolin,1,5325
2023-07-21,717314,Minnesota Twins,Chicago White Sox,9,4,657746,Joe Ryan,458681,Lance Lynn,1,3312
2023-07-21,717313,Milwaukee Brewers,Atlanta Braves,4,6,642547,Freddy Peralta,647336,Michael Soroka,1,32
2023-07-21,717312,Los Angeles Angels,Pittsburgh Pirates,8,5,660271,Shohei Ohtani,670912,Johan Oviedo,1,1
2023-07-21,717310,Oakland Athletics,Houston Astros,4,6,676664,JP Sears,664285,Framber Valdez,1,10
2023-07-21,717311,Seattle Mariners,Toronto Blue Jays,3,2,682243,Bryce Miller,579328,Yusei Kikuchi,1,680
2023-07-22,717304,New York Yankees,Kansas City Royals,5,2,543037,Gerrit Cole,663903,Brady Singer,1,3313
2023-07-22,717306,Miami Marlins,Colorado Rockies,3,4,456501,Johnny Cueto,502624,Chase Anderson,1,4169
2023-07-21,717324,Boston Red Sox,New York Mets,4,5,676710,Kutter Crawford,673540,Kodai Senga,1,3
2023-07-22,717308,Chicago Cubs,St. Louis Cardinals,8,6,605242,Michael Fulmer,571945,Miles Mikolas,1,17
2023-07-22,717305,Texas Rangers,Los Angeles Dodgers,3,16,641540,Dane Dunning,676272,Bobby Miller,1,5325
2023-07-22,717303,Cincinnati Reds,Arizona Diamondbacks,4,2,682227,Brandon Williamson,694297,Brandon Pfaadt,1,2602
2023-07-22,717300,Tampa Bay Rays,Baltimore Orioles,5,6,663556,Shane McClanahan,680570,Grayson Rodriguez,1,12
2023-07-22,717301,Seattle Mariners,Toronto Blue Jays,9,8,669302,Logan Gilbert,592332,Kevin Gausman,1,680
2023-07-22,717299,Detroit Tigers,San Diego Padres,3,14,666159,Matt Manning,680232,Jackson Wolf,1,2394
2023-07-22,717307,Washington Nationals,San Francisco Giants,10,1,680686,Josiah Gray,657277,Logan Webb,1,3309
2023-07-22,717309,Boston Red Sox,New York Mets,8,6,572020,James Paxton,453286,Max Scherzer,1,3
2023-07-22,717302,Cleveland Guardians,Philadelphia Phillies,1,0,676440,Tanner Bibee,554430,Zack Wheeler,1,5
2023-07-22,717293,Minnesota Twins,Chicago White Sox,3,2,543243,Sonny Gray,656302,Dylan Cease,1,3312
2023-07-22,717296,Milwaukee Brewers,Atlanta Braves,4,3,605288,Adrian Houser,642216,Allan Winans,1,32
2023-07-22,717295,Oakland Athletics,Houston Astros,4,1,621112,Paul Blackburn,664299,Cristian Javier,1,10
2023-07-22,717297,Los Angeles Angels,Pittsburgh Pirates,0,3,672282,Reid Detmers,621366,Ryan Borucki,1,1
2023-07-23,717288,Detroit Tigers,San Diego Padres,3,1,656412,Alex Faedo,605397,Joe Musgrove,1,2394
2023-07-23,717290,Washington Nationals,San Francisco Giants,6,1,669022,MacKenzie Gore,518397,Scott Alexander,1,3309
2023-07-23,717294,New York Yankees,Kansas City Royals,8,5,622663,Luis Severino,543475,Jordan Lyles,1,3313
2023-07-23,717289,Cincinnati Reds,Arizona Diamondbacks,7,3,596133,Luke Weaver,614179,José Ruiz,1,2602
2023-07-23,717291,Tampa Bay Rays,Baltimore Orioles,3,5,671737,Taj Bradley,669330,Tyler Wells,1,12
2023-07-23,717283,Cleveland Guardians,Philadelphia Phillies,5,8,675540,Xzavion Curry,605400,Aaron Nola,1,5
2023-07-23,717292,Miami Marlins,Colorado Rockies,3,2,666200,Jesús Luzardo,621389,Ty Blach,1,4169
2023-07-23,717285,Minnesota Twins,Chicago White Sox,5,4,641927,Bailey Ober,608337,Lucas Giolito,1,3312
2023-07-23,717287,Milwaukee Brewers,Atlanta Braves,2,4,527054,Julio Teheran,693821,Bryce Elder,1,32
2023-07-23,717286,Chicago Cubs,St. Louis Cardinals,7,2,592791,Jameson Taillon,656756,Jordan Montgomery,1,17
2023-07-23,717284,Texas Rangers,Los Angeles Dodgers,8,4,527048,Martín Pérez,686218,Emmet Sheehan,1,5325
2023-07-23,717279,Oakland Athletics,Houston Astros,2,3,665622,Luis Medina,686613,Hunter Brown,1,10
2023-07-23,717278,Los Angeles Angels,Pittsburgh Pirates,7,5,542881,Tyler Anderson,656605,Mitch Keller,1,1
2023-07-23,717281,Seattle Mariners,Toronto Blue Jays,3,4,693433,Bryan Woo,666201,Alek Manoah,1,680
2023-07-23,717298,Boston Red Sox,New York Mets,6,1,657514,Brennan Bernardino,471911,Carlos Carrasco,1,3
2023-07-24,718558,Detroit Tigers,San Francisco Giants,5,1,669373,Tarik Skubal,548389,Ross Stripling,1,2394
2023-07-24,717280,Philadelphia Phillies,Baltimore Orioles,2,3,650911,Cristopher Sánchez,665152,Dean Kremer,1,2681
2023-07-24,717282,Washington Nationals,Colorado Rockies,6,10,571578,Patrick Corbin,656234,Jake Bird,1,3309
2023-07-24,717277,Cleveland Guardians,Kansas City Royals,3,5,671106,Logan Allen,642232,Ryan Yarbrough,1,5
2023-07-24,717275,Minnesota Twins,Seattle Mariners,4,3,628317,Kenta Maeda,622491,Luis Castillo,1,3312
2023-07-24,717274,Houston Astros,Texas Rangers,10,9,656232,Brandon Bielak,592351,Jon Gray,1,2392
2023-07-24,717273,Milwaukee Brewers,Cincinnati Reds,3,2,607067,Colin Rea,668933,Graham Ashcraft,1,32
2023-07-24,717276,San Diego Padres,Pittsburgh Pirates,4,8,506433,Yu Darvish,682990,Quinn Priester,1,2680
2023-07-24,717268,Arizona Diamondbacks,St. Louis Cardinals,6,10,669194,Ryne Nelson,425794,Adam Wainwright,1,15
2023-07-24,717271,Los Angeles Dodgers,Toronto Blue Jays,3,6,675627,Michael Grove,621244,José Berríos,1,22
2023-07-25,717265,Detroit Tigers,Los Angeles Angels,6,7,593958,Eduardo Rodriguez,656288,Griffin Canning,1,2394
2023-07-25,717267,Philadelphia Phillies,Baltimore Orioles,4,3,592836,Taijuan Walker,502043,Kyle Gibson,1,2681
2023-07-25,717270,Tampa Bay Rays,Miami Marlins,4,1,607192,Tyler Glasnow,665795,Edward Cabrera,1,12
2023-07-25,717269,Washington Nationals,Colorado Rockies,6,5,592866,Trevor Williams,596295,Austin Gomber,1,3309
2023-07-25,717266,New York Yankees,New York Mets,3,9,593334,Domingo Germán,434378,Justin Verlander,1,3313
2023-07-25,717260,Cleveland Guardians,Kansas City Royals,5,1,650644,Aaron Civale,425844,Zack Greinke,1,5
2023-07-25,717261,Boston Red Sox,Atlanta Braves,7,1,670167,John Schreiber,450203,Charlie Morton,1,3
2023-07-25,717264,Minnesota Twins,Seattle Mariners,7,9,641154,Pablo López,669923,George Kirby,1,3312
2023-07-25,717255,Houston Astros,Texas Rangers,4,3,641585,J.P. France,666720,Yerry Rodríguez,1,2392
2023-07-25,717263,Chicago White Sox,Chicago Cubs,3,7,656629,Michael Kopech,543294,Kyle Hendricks,1,4
2023-07-25,717262,Milwaukee Brewers,Cincinnati Reds,3,4,669203,Corbin Burnes,671096,Andrew Abbott,1,32
2023-07-25,717258,San Diego Padres,Pittsburgh Pirates,5,1,605483,Blake Snell,448179,Rich Hill,1,2680
2023-07-25,717259,Arizona Diamondbacks,St. Louis Cardinals,3,1,518876,Merrill Kelly,571927,Steven Matz,1,15
2023-07-25,717272,San Francisco Giants,Oakland Athletics,2,1,502171,Alex Cobb,605463,Tayler Scott,1,2395
2023-07-25,717256,Los Angeles Dodgers,Toronto Blue Jays,8,7,628711,Julio Urías,605135,Chris Bassitt,1,22
2023-07-26,717257,Washington Nationals,Colorado Rockies,5,4,663623,Jake Irvin,663567,Peter Lambert,1,3309
2023-07-26,717252,Tampa Bay Rays,Miami Marlins,1,7,621107,Zach Eflin,645261,Sandy Alcantara,1,12
2023-07-26,717249,Cleveland Guardians,Kansas City Royals,8,3,668909,Gavin Williams,679525,Alec Marsh,1,5
2023-07-26,717250,Minnesota Twins,Seattle Mariners,7,8,657746,Joe Ryan,682243,Bryce Miller,1,3312
2023-07-26,717254,Milwaukee Brewers,Cincinnati Reds,3,0,642547,Freddy Peralta,594902,Ben Lively,1,32
2023-07-26,717244,Arizona Diamondbacks,St. Louis Cardinals,7,11,668678,Zac Gallen,656427,Jack Flaherty,1,15
2023-07-26,717246,San Diego Padres,Pittsburgh Pirates,2,3,607625,Seth Lugo,670912,Johan Oviedo,1,2680
2023-07-26,717253,Los Angeles Dodgers,Toronto Blue Jays,1,8,664062,Tony Gonsolin,579328,Yusei Kikuchi,1,22
2023-07-26,717245,Philadelphia Phillies,Baltimore Orioles,6,4,624133,Ranger Suarez,680694,Kyle Bradish,1,2681
2023-07-26,717248,New York Yankees,New York Mets,3,1,607074,Carlos Rodón,500779,Jose Quintana,1,3313
2023-07-26,717242,Boston Red Sox,Atlanta Braves,5,3,678394,Brayan Bello,675911,Spencer Strider,1,3
2023-07-26,717239,Houston Astros,Texas Rangers,5,13,664285,Framber Valdez,571760,Andrew Heaney,1,2392
2023-07-26,717240,Chicago White Sox,Chicago Cubs,7,10,458681,Lance Lynn,573186,Marcus Stroman,1,4
