date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2025-01-02,2024020613,Seattle Kraken,Vancouver Canucks,3,4,1,,22.0,,
2025-01-02,2024020614,San Jose Sharks,Tampa Bay Lightning,2,1,0,25.0,,,
2025-01-03,2024020615,Florida Panthers,Pittsburgh Penguins,3,2,1,,,,
2025-01-03,2024020616,Chicago Blackhawks,Montréal Canadiens,4,2,0,,40.0,,
2025-01-03,2024020617,St. Louis Blues,Ottawa Senators,4,0,0,25.0,20.0,,
2025-01-03,2024020618,Edmonton Oilers,Anaheim Ducks,3,2,0,26.0,29.0,,
2025-01-03,2024020619,Vancouver Canucks,Nashville Predators,0,3,0,27.0,19.0,,
2025-01-04,2024020620,Washington Capitals,New York Rangers,7,4,0,28.0,33.0,,
2025-01-04,2024020621,Winnipeg Jets,Detroit Red Wings,2,4,0,23.0,29.0,,
2025-01-04,2024020622,San Jose Sharks,New Jersey Devils,3,2,0,24.0,30.0,,
2025-01-04,2024020623,Toronto Maple Leafs,Boston Bruins,6,4,0,29.0,31.0,,
2025-01-04,2024020624,Carolina Hurricanes,Minnesota Wild,0,4,0,,,,
2025-01-04,2024020625,Columbus Blue Jackets,St. Louis Blues,6,4,0,,33.0,,
2025-01-04,2024020626,Colorado Avalanche,Montréal Canadiens,1,2,1,23.0,23.0,,
2025-01-04,2024020627,Calgary Flames,Nashville Predators,1,4,0,,,,
2025-01-04,2024020628,Dallas Stars,Utah Hockey Club,3,2,1,29.0,35.0,,
2025-01-04,2024020629,Los Angeles Kings,Tampa Bay Lightning,2,1,0,21.0,34.0,,
2025-01-04,2024020630,Vegas Golden Knights,Buffalo Sabres,3,1,0,,24.0,,
2025-01-04,2024020631,Seattle Kraken,Edmonton Oilers,2,4,0,18.0,32.0,,
2025-01-05,2024020632,Chicago Blackhawks,New York Rangers,2,6,0,27.0,34.0,,
2025-01-05,2024020633,Boston Bruins,New York Islanders,4,5,1,30.0,37.0,,
2025-01-05,2024020634,Carolina Hurricanes,Pittsburgh Penguins,4,3,1,31.0,19.0,,
2025-01-05,2024020635,Toronto Maple Leafs,Philadelphia Flyers,3,2,1,25.0,32.0,,
2025-01-05,2024020636,Anaheim Ducks,Tampa Bay Lightning,4,1,0,,37.0,,
2025-01-06,2024020637,Buffalo Sabres,Washington Capitals,4,3,1,27.0,28.0,,
2025-01-06,2024020638,Montréal Canadiens,Vancouver Canucks,5,4,1,24.0,20.0,,
2025-01-06,2024020639,Colorado Avalanche,Florida Panthers,3,1,0,34.0,27.0,,
2025-01-06,2024020640,Seattle Kraken,New Jersey Devils,2,3,0,24.0,29.0,,
2025-01-07,2024020029,Tampa Bay Lightning,Carolina Hurricanes,3,2,0,33.0,,,
2025-01-07,2024020641,Boston Bruins,Edmonton Oilers,0,4,0,,39.0,,
2025-01-07,2024020642,Detroit Red Wings,Ottawa Senators,3,2,1,,33.0,,
2025-01-07,2024020643,New York Rangers,Dallas Stars,4,5,1,26.0,39.0,,
2025-01-07,2024020644,Philadelphia Flyers,Toronto Maple Leafs,2,3,0,32.0,,,
2025-01-07,2024020645,Pittsburgh Penguins,Columbus Blue Jackets,3,4,1,23.0,29.0,,
2025-01-07,2024020646,Minnesota Wild,St. Louis Blues,6,4,0,26.0,33.0,,
2025-01-07,2024020647,Winnipeg Jets,Nashville Predators,5,2,0,,,,
2025-01-07,2024020648,Anaheim Ducks,Calgary Flames,2,3,1,28.0,,,
2025-01-07,2024020649,San Jose Sharks,Vegas Golden Knights,2,4,0,,,,
2025-01-08,2024020650,Washington Capitals,Vancouver Canucks,2,1,1,18.0,,,
2025-01-08,2024020651,Chicago Blackhawks,Colorado Avalanche,3,1,0,,,,
2025-01-08,2024020652,Utah Hockey Club,Florida Panthers,1,4,0,26.0,33.0,,
2025-01-09,2024020654,Ottawa Senators,Buffalo Sabres,0,4,0,,,,
2025-01-09,2024020655,Tampa Bay Lightning,Boston Bruins,4,1,0,,28.0,,
2025-01-09,2024020656,New York Rangers,New Jersey Devils,3,2,1,32.0,,,
2025-01-09,2024020657,Philadelphia Flyers,Dallas Stars,1,4,0,28.0,23.0,,
2025-01-09,2024020658,Pittsburgh Penguins,Edmonton Oilers,5,3,0,26.0,,,
2025-01-09,2024020659,Carolina Hurricanes,Toronto Maple Leafs,6,3,0,34.0,33.0,,
2025-01-09,2024020660,Columbus Blue Jackets,Seattle Kraken,6,2,0,24.0,31.0,,
2025-01-09,2024020661,St. Louis Blues,Anaheim Ducks,6,2,0,,,,
2025-01-09,2024020662,Minnesota Wild,Colorado Avalanche,1,6,0,25.0,,,
2025-01-09,2024020663,Vegas Golden Knights,New York Islanders,0,4,0,30.0,,,
2025-01-10,2024020664,Detroit Red Wings,Chicago Blackhawks,5,3,0,28.0,15.0,,
2025-01-10,2024020665,Washington Capitals,Montréal Canadiens,2,3,1,17.0,,,
2025-01-10,2024020666,Carolina Hurricanes,Vancouver Canucks,2,0,0,20.0,14.0,,
2025-01-10,2024020667,Winnipeg Jets,Los Angeles Kings,1,2,1,,23.0,,
2025-01-10,2024020668,Utah Hockey Club,San Jose Sharks,2,1,0,,19.0,,
2025-01-11,2024020669,Florida Panthers,Boston Bruins,3,4,1,43.0,18.0,,
2025-01-11,2024020670,Buffalo Sabres,Seattle Kraken,2,6,0,,29.0,,
2025-01-11,2024020671,Pittsburgh Penguins,Ottawa Senators,0,5,0,,22.0,,
2025-01-11,2024020672,Toronto Maple Leafs,Vancouver Canucks,0,3,0,20.0,18.0,,
2025-01-11,2024020673,Montréal Canadiens,Dallas Stars,1,2,1,31.0,36.0,,
2025-01-11,2024020674,New Jersey Devils,Tampa Bay Lightning,3,2,1,26.0,,,
2025-01-11,2024020675,Philadelphia Flyers,Anaheim Ducks,6,0,0,30.0,,,
2025-01-11,2024020676,Chicago Blackhawks,Edmonton Oilers,3,4,0,22.0,34.0,,
2025-01-11,2024020677,St. Louis Blues,Columbus Blue Jackets,1,2,0,32.0,,,
2025-01-11,2024020678,Winnipeg Jets,Colorado Avalanche,3,0,0,29.0,,,
2025-01-11,2024020679,Nashville Predators,Washington Capitals,1,4,0,,,,
2025-01-11,2024020680,Utah Hockey Club,New York Islanders,1,2,0,22.0,32.0,,
2025-01-11,2024020681,Calgary Flames,Los Angeles Kings,2,1,0,18.0,32.0,,
2025-01-11,2024020682,Vegas Golden Knights,New York Rangers,1,2,0,,26.0,,
2025-01-11,2024020683,San Jose Sharks,Minnesota Wild,1,3,0,,22.0,,
2025-01-12,2024020684,Detroit Red Wings,Seattle Kraken,6,2,0,,33.0,,
2025-01-12,2024020685,Ottawa Senators,Dallas Stars,3,2,0,27.0,,,
2025-01-12,2024020686,Pittsburgh Penguins,Tampa Bay Lightning,2,5,0,33.0,19.0,,
2025-01-12,2024020687,Carolina Hurricanes,Anaheim Ducks,2,3,1,,,,
2025-01-12,2024020688,Vegas Golden Knights,Minnesota Wild,4,1,0,,16.0,,
2025-01-13,2024020689,Philadelphia Flyers,Florida Panthers,4,3,0,,23.0,,
2025-01-13,2024020690,Chicago Blackhawks,Calgary Flames,2,5,0,25.0,36.0,,
2025-01-13,2024020691,Edmonton Oilers,Los Angeles Kings,1,0,0,30.0,30.0,,
2025-01-14,2024020692,Boston Bruins,Tampa Bay Lightning,6,2,0,24.0,,,
2025-01-14,2024020693,Toronto Maple Leafs,Dallas Stars,1,4,0,28.0,23.0,,
2025-01-14,2024020694,Detroit Red Wings,San Jose Sharks,3,6,0,28.0,24.0,,
2025-01-14,2024020695,New Jersey Devils,Florida Panthers,1,2,1,27.0,,,
2025-01-14,2024020696,Pittsburgh Penguins,Seattle Kraken,2,4,0,33.0,,,
2025-01-14,2024020697,Washington Capitals,Anaheim Ducks,3,0,0,25.0,19.0,,
2025-01-14,2024020698,Columbus Blue Jackets,Philadelphia Flyers,3,2,1,28.0,,,
2025-01-14,2024020699,New York Islanders,Ottawa Senators,0,2,0,24.0,,,
2025-01-14,2024020700,St. Louis Blues,Calgary Flames,2,1,0,,28.0,,
2025-01-14,2024020701,Nashville Predators,Vegas Golden Knights,5,3,0,23.0,,,
2025-01-14,2024020702,Winnipeg Jets,Vancouver Canucks,6,1,0,,,,
2025-01-14,2024020703,Colorado Avalanche,New York Rangers,3,2,1,26.0,29.0,,
2025-01-14,2024020704,Utah Hockey Club,Montréal Canadiens,3,5,0,25.0,27.0,,
2025-01-15,2024020705,Buffalo Sabres,Carolina Hurricanes,4,2,0,24.0,37.0,,
2025-01-15,2024020706,Minnesota Wild,Edmonton Oilers,3,5,0,34.0,,,
2025-01-16,2024020707,Toronto Maple Leafs,New Jersey Devils,4,3,1,,24.0,,
2025-01-16,2024020708,Ottawa Senators,Washington Capitals,0,1,1,24.0,26.0,,
2025-01-16,2024020709,Tampa Bay Lightning,Anaheim Ducks,4,3,1,35.0,37.0,,
2025-01-16,2024020710,Florida Panthers,Detroit Red Wings,2,5,0,43.0,20.0,,
2025-01-16,2024020711,Columbus Blue Jackets,San Jose Sharks,4,1,0,34.0,,,
2025-01-16,2024020712,New York Islanders,Philadelphia Flyers,3,5,0,29.0,24.0,,
2025-01-16,2024020713,St. Louis Blues,Calgary Flames,4,1,0,,29.0,,
2025-01-16,2024020714,Nashville Predators,Chicago Blackhawks,3,2,1,41.0,26.0,,
2025-01-16,2024020715,Dallas Stars,Montréal Canadiens,1,3,0,33.0,24.0,,
2025-01-16,2024020716,Winnipeg Jets,Seattle Kraken,2,1,0,,18.0,,
2025-01-16,2024020717,Utah Hockey Club,New York Rangers,3,5,0,31.0,25.0,,
2025-01-16,2024020718,Colorado Avalanche,Edmonton Oilers,3,4,0,25.0,28.0,,
2025-01-16,2024020719,Vancouver Canucks,Los Angeles Kings,1,5,0,,21.0,,
2025-01-17,2024020720,Buffalo Sabres,Pittsburgh Penguins,2,5,0,42.0,19.0,,
2025-01-17,2024020721,Carolina Hurricanes,Vegas Golden Knights,3,2,0,28.0,,,
2025-01-18,2024020722,New Jersey Devils,Philadelphia Flyers,1,3,0,13.0,,,
2025-01-18,2024020723,Ottawa Senators,Boston Bruins,6,5,1,44.0,,,
2025-01-18,2024020724,Colorado Avalanche,Dallas Stars,6,3,0,36.0,,,
2025-01-18,2024020725,Florida Panthers,Anaheim Ducks,3,0,0,45.0,34.0,,
2025-01-18,2024020726,Montréal Canadiens,Toronto Maple Leafs,3,7,0,35.0,34.0,,
2025-01-18,2024020727,Tampa Bay Lightning,Detroit Red Wings,5,1,0,22.0,39.0,,
2025-01-18,2024020728,New York Rangers,Columbus Blue Jackets,1,0,1,26.0,,,
2025-01-18,2024020729,Washington Capitals,Pittsburgh Penguins,4,1,0,32.0,19.0,,
2025-01-18,2024020730,Winnipeg Jets,Calgary Flames,1,3,0,,22.0,,
2025-01-18,2024020731,New York Islanders,San Jose Sharks,4,1,0,31.0,19.0,,
2025-01-18,2024020732,Chicago Blackhawks,Vegas Golden Knights,5,3,0,,,,
2025-01-18,2024020733,Nashville Predators,Minnesota Wild,6,2,0,,29.0,,
2025-01-18,2024020734,Utah Hockey Club,St. Louis Blues,4,2,0,,24.0,,
2025-01-18,2024020735,Vancouver Canucks,Edmonton Oilers,3,2,0,27.0,15.0,,
2025-01-18,2024020736,Seattle Kraken,Los Angeles Kings,4,2,0,22.0,,,
2025-01-19,2024020737,New Jersey Devils,Ottawa Senators,1,2,0,26.0,,,
2025-01-19,2024020738,Montréal Canadiens,New York Rangers,5,4,1,37.0,28.0,,
2025-01-19,2024020739,Dallas Stars,Detroit Red Wings,4,1,0,,34.0,,
2025-01-20,2024020740,Boston Bruins,San Jose Sharks,6,3,0,33.0,28.0,,
2025-01-20,2024020741,Colorado Avalanche,Minnesota Wild,1,3,0,27.0,,,
2025-01-20,2024020742,Seattle Kraken,Buffalo Sabres,6,4,0,34.0,29.0,,
2025-01-20,2024020743,Vegas Golden Knights,St. Louis Blues,4,5,1,32.0,28.0,,
2025-01-20,2024020744,Toronto Maple Leafs,Tampa Bay Lightning,5,3,0,28.0,30.0,,
2025-01-20,2024020745,New York Islanders,Columbus Blue Jackets,3,1,0,,26.0,,
2025-01-20,2024020746,Chicago Blackhawks,Carolina Hurricanes,3,4,1,,48.0,,
2025-01-20,2024020747,Utah Hockey Club,Winnipeg Jets,5,2,0,,25.0,,
2025-01-20,2024020748,Los Angeles Kings,Pittsburgh Penguins,1,5,0,,32.0,,
2025-01-21,2024020749,Montréal Canadiens,Tampa Bay Lightning,3,2,0,,35.0,,
2025-01-21,2024020750,New York Rangers,Ottawa Senators,5,0,0,29.0,20.0,,
2025-01-21,2024020751,Philadelphia Flyers,Detroit Red Wings,2,1,1,,28.0,,
2025-01-21,2024020752,Nashville Predators,San Jose Sharks,7,5,0,41.0,24.0,,
2025-01-21,2024020753,Dallas Stars,Carolina Hurricanes,1,2,0,23.0,,,
2025-01-21,2024020754,Edmonton Oilers,Washington Capitals,2,3,0,32.0,14.0,,
2025-01-21,2024020755,Vancouver Canucks,Buffalo Sabres,2,3,0,34.0,,,
2025-01-21,2024020756,Anaheim Ducks,Florida Panthers,2,5,0,,,,
2025-01-22,2024020757,Toronto Maple Leafs,Columbus Blue Jackets,1,5,0,29.0,19.0,,
2025-01-22,2024020758,New Jersey Devils,Boston Bruins,5,1,0,34.0,23.0,,
2025-01-22,2024020759,Colorado Avalanche,Winnipeg Jets,2,3,1,27.0,25.0,,
2025-01-22,2024020760,Los Angeles Kings,Florida Panthers,2,1,0,28.0,,,
2025-01-23,2024020761,Boston Bruins,Ottawa Senators,2,0,0,,,,
2025-01-23,2024020762,Detroit Red Wings,Montréal Canadiens,4,2,0,45.0,,,
2025-01-23,2024020763,New York Rangers,Philadelphia Flyers,6,1,0,37.0,34.0,,
2025-01-23,2024020764,Carolina Hurricanes,Columbus Blue Jackets,7,4,0,43.0,22.0,,
2025-01-23,2024020765,St. Louis Blues,Vegas Golden Knights,2,4,0,17.0,31.0,,
2025-01-23,2024020766,Minnesota Wild,Utah Hockey Club,0,4,0,26.0,,,
2025-01-23,2024020767,Calgary Flames,Buffalo Sabres,5,2,0,26.0,,,
2025-01-23,2024020768,Edmonton Oilers,Vancouver Canucks,6,2,0,34.0,26.0,,
2025-01-23,2024020769,Anaheim Ducks,Pittsburgh Penguins,5,1,0,,32.0,,
2025-01-23,2024020770,Seattle Kraken,Washington Capitals,0,3,0,22.0,32.0,,
2025-01-23,2024020771,San Jose Sharks,Nashville Predators,5,6,0,35.0,38.0,,
2025-01-24,2024020772,New York Islanders,Philadelphia Flyers,3,1,0,27.0,30.0,,
2025-01-24,2024020773,Chicago Blackhawks,Tampa Bay Lightning,3,4,1,14.0,40.0,,
2025-01-24,2024020774,Dallas Stars,Vegas Golden Knights,4,3,0,27.0,21.0,,
2025-01-24,2024020775,Winnipeg Jets,Utah Hockey Club,5,2,0,,,,
2025-01-25,2024020776,Boston Bruins,Colorado Avalanche,3,1,0,15.0,,,
2025-01-25,2024020777,Edmonton Oilers,Buffalo Sabres,3,2,0,34.0,41.0,,
2025-01-25,2024020778,Seattle Kraken,Pittsburgh Penguins,4,1,0,25.0,,,
2025-01-25,2024020779,Montréal Canadiens,New Jersey Devils,3,4,1,32.0,44.0,,
2025-01-25,2024020780,Ottawa Senators,Toronto Maple Leafs,2,1,0,23.0,29.0,,
2025-01-25,2024020781,Detroit Red Wings,Tampa Bay Lightning,2,0,0,,,,
2025-01-25,2024020782,Columbus Blue Jackets,Los Angeles Kings,3,2,1,24.0,33.0,,
2025-01-25,2024020783,St. Louis Blues,Dallas Stars,0,2,0,33.0,,,
2025-01-25,2024020784,Minnesota Wild,Calgary Flames,4,5,0,25.0,29.0,,
2025-01-25,2024020785,New York Islanders,Carolina Hurricanes,3,2,1,27.0,,,
2025-01-25,2024020786,Vancouver Canucks,Washington Capitals,2,1,0,25.0,33.0,,
2025-01-25,2024020787,Anaheim Ducks,Nashville Predators,5,2,0,35.0,43.0,,
2025-01-25,2024020788,San Jose Sharks,Florida Panthers,2,7,0,,32.0,,
2025-01-26,2024020789,New York Rangers,Colorado Avalanche,4,5,0,,22.0,,
2025-01-26,2024020790,Ottawa Senators,Utah Hockey Club,3,1,0,27.0,35.0,,
2025-01-26,2024020791,Winnipeg Jets,Calgary Flames,5,2,0,27.0,22.0,,
2025-01-26,2024020792,Chicago Blackhawks,Minnesota Wild,2,4,0,20.0,28.0,,
2025-01-26,2024020793,Vegas Golden Knights,Florida Panthers,4,1,0,26.0,34.0,,
2025-01-27,2024020794,Detroit Red Wings,Los Angeles Kings,5,2,0,,25.0,,
2025-01-27,2024020795,Philadelphia Flyers,New Jersey Devils,4,2,0,26.0,33.0,,
2025-01-27,2024020796,St. Louis Blues,Vancouver Canucks,2,5,0,,,,
2025-01-27,2024020797,Edmonton Oilers,Seattle Kraken,4,2,0,31.0,,,
2025-01-27,2024020798,San Jose Sharks,Pittsburgh Penguins,2,1,0,28.0,30.0,,
2025-01-28,2024020799,Buffalo Sabres,Boston Bruins,7,2,0,,27.0,,
2025-01-28,2024020800,Montréal Canadiens,Winnipeg Jets,1,4,0,25.0,24.0,,
2025-01-28,2024020801,Tampa Bay Lightning,Chicago Blackhawks,1,4,0,35.0,,,
2025-01-28,2024020802,New York Rangers,Carolina Hurricanes,0,4,0,22.0,,,
2025-01-28,2024020803,New York Islanders,Colorado Avalanche,5,2,0,,32.0,,
2025-01-28,2024020804,Calgary Flames,Washington Capitals,1,3,0,,,,
2025-01-28,2024020805,Vegas Golden Knights,Dallas Stars,3,4,1,28.0,,,
2025-01-28,2024020806,Seattle Kraken,Anaheim Ducks,4,6,0,30.0,23.0,,
2025-01-29,2024020807,Toronto Maple Leafs,Minnesota Wild,1,3,0,33.0,,,
2025-01-29,2024020808,Florida Panthers,Los Angeles Kings,3,0,0,39.0,29.0,,
2025-01-29,2024020809,New Jersey Devils,Philadelphia Flyers,5,0,0,26.0,24.0,,
2025-01-29,2024020810,Nashville Predators,Vancouver Canucks,1,3,0,32.0,,,
2025-01-29,2024020811,Utah Hockey Club,Pittsburgh Penguins,2,3,1,,,,
2025-01-30,2024020812,Boston Bruins,Winnipeg Jets,2,6,0,28.0,28.0,,
2025-01-30,2024020813,Montréal Canadiens,Minnesota Wild,0,4,0,19.0,,,
2025-01-30,2024020814,Ottawa Senators,Washington Capitals,5,4,1,34.0,35.0,,
2025-01-30,2024020815,Tampa Bay Lightning,Los Angeles Kings,3,0,0,33.0,28.0,,
2025-01-30,2024020816,Philadelphia Flyers,New York Islanders,0,3,0,,28.0,,
2025-01-30,2024020817,Carolina Hurricanes,Chicago Blackhawks,3,2,0,27.0,20.0,,
2025-01-30,2024020818,Calgary Flames,Anaheim Ducks,4,1,0,,31.0,,
2025-01-30,2024020819,Edmonton Oilers,Detroit Red Wings,2,3,1,,35.0,,
2025-01-30,2024020820,Vegas Golden Knights,Columbus Blue Jackets,1,2,1,26.0,24.0,,
2025-01-30,2024020821,Seattle Kraken,San Jose Sharks,6,2,0,33.0,28.0,,
2025-01-31,2024020822,Buffalo Sabres,Nashville Predators,4,3,0,27.0,,,
2025-01-31,2024020823,Dallas Stars,Vancouver Canucks,5,3,0,16.0,29.0,,
2025-01-31,2024020824,Colorado Avalanche,St. Louis Blues,5,0,0,36.0,19.0,,
2025-01-31,2024020825,Utah Hockey Club,Columbus Blue Jackets,2,3,1,,,,
2025-02-01,2024020826,Florida Panthers,Chicago Blackhawks,5,1,0,44.0,25.0,,
2025-02-01,2024020827,Boston Bruins,New York Rangers,6,3,0,25.0,25.0,,
2025-02-01,2024020828,Ottawa Senators,Minnesota Wild,6,0,0,,16.0,,
2025-02-01,2024020829,Tampa Bay Lightning,New York Islanders,2,3,1,31.0,,,
2025-02-01,2024020830,Pittsburgh Penguins,Nashville Predators,3,0,0,,25.0,,
2025-02-01,2024020831,Washington Capitals,Winnipeg Jets,4,5,1,29.0,30.0,,
2025-02-01,2024020832,Carolina Hurricanes,Los Angeles Kings,2,4,0,28.0,26.0,,
2025-02-01,2024020833,Edmonton Oilers,Toronto Maple Leafs,3,4,0,,28.0,,
2025-02-01,2024020834,Calgary Flames,Detroit Red Wings,1,3,0,34.0,,,
2025-02-02,2024020835,Buffalo Sabres,New Jersey Devils,4,3,0,34.0,24.0,,
2025-02-02,2024020836,Colorado Avalanche,Philadelphia Flyers,2,0,0,32.0,24.0,,
2025-02-02,2024020837,Anaheim Ducks,Montréal Canadiens,3,2,0,,23.0,,
2025-02-02,2024020838,Florida Panthers,New York Islanders,6,3,0,33.0,34.0,,
2025-02-02,2024020839,New York Rangers,Vegas Golden Knights,4,2,0,,36.0,,
2025-02-02,2024020840,Dallas Stars,Columbus Blue Jackets,5,3,0,39.0,30.0,,
2025-02-02,2024020841,Utah Hockey Club,St. Louis Blues,1,2,0,,29.0,,
2025-02-02,2024020842,Vancouver Canucks,Detroit Red Wings,2,3,1,27.0,18.0,,
2025-02-02,2024020843,Seattle Kraken,Calgary Flames,2,3,0,,,,
2025-02-03,2024020844,Nashville Predators,Ottawa Senators,2,5,0,27.0,39.0,,
2025-02-04,2024020845,Boston Bruins,Minnesota Wild,3,0,0,35.0,,,
2025-02-04,2024020846,Buffalo Sabres,Columbus Blue Jackets,3,2,0,,,,
2025-02-04,2024020847,Tampa Bay Lightning,Ottawa Senators,4,3,0,,28.0,,
2025-02-04,2024020848,Pittsburgh Penguins,New Jersey Devils,2,3,1,27.0,21.0,,
2025-02-04,2024020849,Washington Capitals,Florida Panthers,6,3,0,,33.0,,
2025-02-04,2024020850,New York Islanders,Vegas Golden Knights,2,1,0,14.0,,,
2025-02-04,2024020851,St. Louis Blues,Edmonton Oilers,2,3,1,22.0,39.0,,
2025-02-04,2024020852,Winnipeg Jets,Carolina Hurricanes,3,0,0,30.0,29.0,,
2025-02-04,2024020853,Calgary Flames,Toronto Maple Leafs,3,6,0,,30.0,,
2025-02-04,2024020854,Utah Hockey Club,Philadelphia Flyers,3,2,1,,20.0,,
2025-02-04,2024020855,Vancouver Canucks,Colorado Avalanche,3,0,0,31.0,25.0,,
2025-02-04,2024020856,Anaheim Ducks,Dallas Stars,2,1,0,28.0,,,
2025-02-04,2024020857,Seattle Kraken,Detroit Red Wings,4,5,1,27.0,40.0,,
2025-02-04,2024020858,San Jose Sharks,Montréal Canadiens,3,4,0,30.0,20.0,,
2025-02-05,2024020859,New York Rangers,Boston Bruins,3,2,0,22.0,17.0,,
2025-02-05,2024020860,Chicago Blackhawks,Edmonton Oilers,3,4,1,,,,
2025-02-05,2024020861,Los Angeles Kings,Montréal Canadiens,6,3,0,37.0,21.0,,
2025-02-06,2024020862,Tampa Bay Lightning,Ottawa Senators,5,1,0,,28.0,,
2025-02-06,2024020863,New Jersey Devils,Vegas Golden Knights,1,3,0,15.0,40.0,,
2025-02-06,2024020864,Philadelphia Flyers,Washington Capitals,3,4,0,22.0,18.0,,
2025-02-06,2024020865,Columbus Blue Jackets,Utah Hockey Club,2,3,1,22.0,,,
2025-02-06,2024020866,St. Louis Blues,Florida Panthers,2,3,0,,34.0,,
2025-02-06,2024020867,Minnesota Wild,Carolina Hurricanes,2,1,0,,38.0,,
2025-02-06,2024020868,Calgary Flames,Colorado Avalanche,2,4,0,29.0,34.0,,
2025-02-06,2024020869,Seattle Kraken,Toronto Maple Leafs,1,3,0,27.0,,,
2025-02-06,2024020870,San Jose Sharks,Vancouver Canucks,1,2,1,,24.0,,
2025-02-07,2024020871,New York Rangers,Pittsburgh Penguins,2,3,0,,,,
2025-02-07,2024020872,Winnipeg Jets,New York Islanders,4,3,0,27.0,35.0,,
2025-02-07,2024020873,Chicago Blackhawks,Nashville Predators,6,2,0,30.0,33.0,,
2025-02-07,2024020874,Edmonton Oilers,Colorado Avalanche,4,5,0,,31.0,,
2025-02-07,2024020875,Los Angeles Kings,Dallas Stars,5,4,1,37.0,30.0,,
2025-02-08,2024020876,Montréal Canadiens,New Jersey Devils,0,4,0,,22.0,,
2025-02-08,2024020877,Detroit Red Wings,Tampa Bay Lightning,3,6,0,,18.0,,
2025-02-08,2024020878,Carolina Hurricanes,Utah Hockey Club,7,3,0,38.0,,,
2025-02-08,2024020879,Boston Bruins,Vegas Golden Knights,3,4,0,24.0,38.0,,
2025-02-08,2024020880,Florida Panthers,Ottawa Senators,5,1,0,48.0,,,
2025-02-08,2024020881,Philadelphia Flyers,Pittsburgh Penguins,3,2,0,20.0,,,
2025-02-08,2024020882,Columbus Blue Jackets,New York Rangers,3,4,0,,40.0,,
2025-02-08,2024020883,St. Louis Blues,Chicago Blackhawks,6,5,1,40.0,21.0,,
2025-02-08,2024020884,Vancouver Canucks,Toronto Maple Leafs,2,1,0,25.0,,,
2025-02-08,2024020885,Nashville Predators,Buffalo Sabres,6,4,0,23.0,29.0,,
2025-02-08,2024020886,Minnesota Wild,New York Islanders,6,3,0,33.0,35.0,,
2025-02-08,2024020887,Calgary Flames,Seattle Kraken,2,3,1,,28.0,,
2025-02-08,2024020888,Los Angeles Kings,Anaheim Ducks,1,2,1,,26.0,,
2025-02-08,2024020889,San Jose Sharks,Dallas Stars,3,8,0,,34.0,,
2025-02-09,2024020890,Washington Capitals,Utah Hockey Club,4,5,1,42.0,27.0,,
2025-02-09,2024020891,Montréal Canadiens,Tampa Bay Lightning,3,5,0,35.0,,,
2025-02-22,2024020892,Philadelphia Flyers,Edmonton Oilers,6,3,0,32.0,18.0,,
2025-02-22,2024020893,Pittsburgh Penguins,Washington Capitals,3,8,0,32.0,30.0,,
2025-02-22,2024020894,Detroit Red Wings,Minnesota Wild,3,4,1,30.0,39.0,,
2025-02-22,2024020895,Buffalo Sabres,New York Rangers,8,2,0,33.0,28.0,,
2025-02-22,2024020896,Florida Panthers,Seattle Kraken,1,2,0,,22.0,,
2025-02-22,2024020897,New Jersey Devils,Dallas Stars,2,4,0,,,,
2025-02-22,2024020898,Nashville Predators,Colorado Avalanche,2,1,0,17.0,32.0,,
2025-02-22,2024020899,Boston Bruins,Anaheim Ducks,2,3,1,30.0,29.0,,
2025-02-22,2024020900,Toronto Maple Leafs,Carolina Hurricanes,6,3,0,,35.0,,
2025-02-22,2024020901,Ottawa Senators,Montréal Canadiens,2,5,0,27.0,25.0,,
2025-02-22,2024020902,Columbus Blue Jackets,Chicago Blackhawks,5,1,0,21.0,28.0,,
2025-02-22,2024020903,St. Louis Blues,Winnipeg Jets,3,4,1,,28.0,,
2025-02-22,2024020904,Los Angeles Kings,Utah Hockey Club,5,3,0,,,,
2025-02-22,2024020905,Vegas Golden Knights,Vancouver Canucks,3,1,0,35.0,,,
2025-02-23,2024020906,Washington Capitals,Edmonton Oilers,7,3,0,,25.0,,
2025-02-23,2024020907,Pittsburgh Penguins,New York Rangers,3,5,0,40.0,16.0,,
2025-02-23,2024020908,Detroit Red Wings,Anaheim Ducks,5,4,1,36.0,28.0,,
2025-02-23,2024020909,Tampa Bay Lightning,Seattle Kraken,4,1,0,,37.0,,
2025-02-23,2024020910,St. Louis Blues,Colorado Avalanche,3,1,0,25.0,29.0,,
2025-02-23,2024020911,Nashville Predators,New Jersey Devils,0,5,0,29.0,36.0,,
2025-02-23,2024020912,Chicago Blackhawks,Toronto Maple Leafs,2,5,0,27.0,30.0,,
2025-02-23,2024020913,New York Islanders,Dallas Stars,3,4,0,37.0,,,
2025-02-23,2024020914,Calgary Flames,San Jose Sharks,3,2,0,,,,
2025-02-23,2024020915,Utah Hockey Club,Vancouver Canucks,2,1,0,32.0,16.0,,
2025-02-24,2024020916,Winnipeg Jets,San Jose Sharks,2,1,1,35.0,18.0,,
2025-02-24,2024020917,Los Angeles Kings,Vegas Golden Knights,5,2,0,19.0,23.0,,
2025-02-25,2024020918,Boston Bruins,Toronto Maple Leafs,4,5,1,,29.0,,
2025-02-25,2024020919,Buffalo Sabres,Anaheim Ducks,3,2,0,,18.0,,
