date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2026-01-14,401810420,Houston Rockets,Chicago Bulls,119,113,,,,,,,,,,,,,
2026-01-14,401810421,Milwaukee Bucks,Minnesota Timberwolves,106,139,,,,,,,,,,,,,
2026-01-14,401810422,New Orleans Pelicans,Denver Nuggets,116,122,,,,,,,,,,,,,
2026-01-14,401810423,Oklahoma City Thunder,San Antonio Spurs,119,98,,,,,,,,,,,,,
2026-01-14,401810424,Los Angeles Lakers,Atlanta Hawks,141,116,,,,,,,,,,,,,
2026-01-14,401810425,Golden State Warriors,Portland Trail Blazers,119,97,,,,,,,,,,,,,
2026-01-15,401810426,Indiana Pacers,Toronto Raptors,101,115,,,,,,,,,,,,,
2026-01-15,401810427,Philadelphia 76ers,Cleveland Cavaliers,107,133,,,,,,,,,,,,,
2026-01-15,401810428,Chicago Bulls,Utah Jazz,128,126,,,,,,,,,,,,,
2026-01-15,401810429,New Orleans Pelicans,Brooklyn Nets,116,113,,,,,,,,,,,,,
2026-01-15,401810430,Dallas Mavericks,Denver Nuggets,109,118,,,,,,,,,,,,,
2026-01-15,401810431,Sacramento Kings,New York Knicks,112,101,,,,,,,,,,,,,
2026-01-15,401810432,LA Clippers,Washington Wizards,119,105,,,,,,,,,,,,,
2026-01-15,401810433,Orlando Magic,Memphis Grizzlies,118,111,,,,,,,,,,,,,
2026-01-16,401810434,Detroit Pistons,Phoenix Suns,108,105,,,,,,,,,,,,,
2026-01-16,401810435,Miami Heat,Boston Celtics,114,119,,,,,,,,,,,,,
2026-01-16,401810436,Houston Rockets,Oklahoma City Thunder,91,111,,,,,,,,,,,,,
2026-01-16,401810437,San Antonio Spurs,Milwaukee Bucks,119,101,,,,,,,,,,,,,
2026-01-16,401810438,Dallas Mavericks,Utah Jazz,144,122,,,,,,,,,,,,,
2026-01-16,401810439,Golden State Warriors,New York Knicks,126,113,,,,,,,,,,,,,
2026-01-16,401810440,Portland Trail Blazers,Atlanta Hawks,117,101,,,,,,,,,,,,,
2026-01-16,401810441,Los Angeles Lakers,Charlotte Hornets,117,135,,,,,,,,,,,,,
2026-01-17,401810442,Brooklyn Nets,Chicago Bulls,112,109,,,,,,,,,,,,,
2026-01-17,401810443,Indiana Pacers,New Orleans Pelicans,127,119,,,,,,,,,,,,,
2026-01-17,401810444,Philadelphia 76ers,Cleveland Cavaliers,115,117,,,,,,,,,,,,,
2026-01-17,401810445,Toronto Raptors,LA Clippers,117,121,,,,,,,,,,,,,
2026-01-17,401810446,Houston Rockets,Minnesota Timberwolves,110,105,,,,,,,,,,,,,
2026-01-17,401810447,Sacramento Kings,Washington Wizards,128,115,,,,,,,,,,,,,
2026-01-17,401810448,Dallas Mavericks,Utah Jazz,138,120,,,,,,,,,,,,,
2026-01-18,401810449,Atlanta Hawks,Boston Celtics,106,132,,,,,,,,,,,,,
2026-01-18,401810450,Detroit Pistons,Indiana Pacers,121,78,,,,,,,,,,,,,
2026-01-18,401810451,New York Knicks,Phoenix Suns,99,106,,,,,,,,,,,,,
2026-01-18,401810452,Miami Heat,Oklahoma City Thunder,122,120,,,,,,,,,,,,,
2026-01-18,401810453,San Antonio Spurs,Minnesota Timberwolves,126,123,,,,,,,,,,,,,
2026-01-18,401810454,Golden State Warriors,Charlotte Hornets,136,116,,,,,,,,,,,,,
2026-01-18,401810455,Denver Nuggets,Washington Wizards,121,115,,,,,,,,,,,,,
2026-01-18,401810456,Portland Trail Blazers,Los Angeles Lakers,132,116,,,,,,,,,,,,,
2026-01-18,401810457,Memphis Grizzlies,Orlando Magic,126,109,,,,,,,,,,,,,
2026-01-19,401809247,Atlanta Hawks,Milwaukee Bucks,110,112,,,,,,,,,,,,,
2026-01-19,401809248,Cleveland Cavaliers,Oklahoma City Thunder,104,136,,,,,,,,,,,,,
2026-01-19,401809249,New York Knicks,Dallas Mavericks,97,114,,,,,,,,,,,,,
2026-01-19,401810458,Chicago Bulls,Brooklyn Nets,124,102,,,,,,,,,,,,,
2026-01-19,401810459,Houston Rockets,New Orleans Pelicans,119,110,,,,,,,,,,,,,
2026-01-19,401810460,Denver Nuggets,Charlotte Hornets,87,110,,,,,,,,,,,,,
2026-01-19,401810461,Sacramento Kings,Portland Trail Blazers,110,117,,,,,,,,,,,,,
2026-01-19,401810462,Los Angeles Lakers,Toronto Raptors,110,93,,,,,,,,,,,,,
2026-01-19,401810463,Washington Wizards,LA Clippers,106,110,,,,,,,,,,,,,
2026-01-19,401810466,San Antonio Spurs,Utah Jazz,123,110,,,,,,,,,,,,,
2026-01-20,401809250,Detroit Pistons,Boston Celtics,104,103,,,,,,,,,,,,,
2026-01-20,401810464,Philadelphia 76ers,Indiana Pacers,113,104,,,,,,,,,,,,,
2026-01-20,401810465,Brooklyn Nets,Phoenix Suns,117,126,,,,,,,,,,,,,
2026-01-20,401810467,Golden State Warriors,Miami Heat,135,112,,,,,,,,,,,,,
2026-01-21,401810468,Philadelphia 76ers,Phoenix Suns,110,116,,,,,,,,,,,,,
2026-01-21,401810469,Chicago Bulls,LA Clippers,138,110,,,,,,,,,,,,,
2026-01-21,401810470,Houston Rockets,San Antonio Spurs,111,106,,,,,,,,,,,,,
2026-01-21,401810471,Utah Jazz,Minnesota Timberwolves,127,122,,,,,,,,,,,,,
2026-01-21,401810472,Denver Nuggets,Los Angeles Lakers,107,115,,,,,,,,,,,,,
2026-01-21,401810473,Golden State Warriors,Toronto Raptors,127,145,,,,,,,,,,,,,
2026-01-21,401810474,Sacramento Kings,Miami Heat,117,130,,,,,,,,,,,,,
2026-01-22,401810475,Charlotte Hornets,Cleveland Cavaliers,87,94,,,,,,,,,,,,,
2026-01-22,401810476,Boston Celtics,Indiana Pacers,119,104,,,,,,,,,,,,,
2026-01-22,401810477,New York Knicks,Brooklyn Nets,120,66,,,,,,,,,,,,,
2026-01-22,401810478,Memphis Grizzlies,Atlanta Hawks,122,124,,,,,,,,,,,,,
2026-01-22,401810479,New Orleans Pelicans,Detroit Pistons,104,112,,,,,,,,,,,,,
2026-01-22,401810480,Milwaukee Bucks,Oklahoma City Thunder,102,122,,,,,,,,,,,,,
2026-01-22,401810481,Sacramento Kings,Toronto Raptors,109,122,,,,,,,,,,,,,
2026-01-23,401810482,Orlando Magic,Charlotte Hornets,97,124,,,,,,,,,,,,,
2026-01-23,401810483,Philadelphia 76ers,Houston Rockets,128,122,,,,,,,,,,,,,
2026-01-23,401810484,Washington Wizards,Denver Nuggets,97,107,,,,,,,,,,,,,
2026-01-23,401810485,Dallas Mavericks,Golden State Warriors,123,115,,,,,,,,,,,,,
2026-01-23,401810486,Minnesota Timberwolves,Chicago Bulls,115,120,,,,,,,,,,,,,
2026-01-23,401810487,Utah Jazz,San Antonio Spurs,109,126,,,,,,,,,,,,,
2026-01-23,401810488,LA Clippers,Los Angeles Lakers,112,104,,,,,,,,,,,,,
2026-01-23,401810489,Portland Trail Blazers,Miami Heat,127,110,,,,,,,,,,,,,
2026-01-24,401810490,Detroit Pistons,Houston Rockets,104,111,,,,,,,,,,,,,
2026-01-24,401810491,Atlanta Hawks,Phoenix Suns,110,103,,,,,,,,,,,,,
2026-01-24,401810492,Brooklyn Nets,Boston Celtics,126,130,,,,,,,,,,,,,
2026-01-24,401810493,Cleveland Cavaliers,Sacramento Kings,123,118,,,,,,,,,,,,,
2026-01-24,401810494,Memphis Grizzlies,New Orleans Pelicans,127,133,,,,,,,,,,,,,
2026-01-24,401810495,Milwaukee Bucks,Denver Nuggets,100,102,,,,,,,,,,,,,
2026-01-24,401810496,Oklahoma City Thunder,Indiana Pacers,114,117,,,,,,,,,,,,,
2026-01-24,401810497,Portland Trail Blazers,Toronto Raptors,98,110,,,,,,,,,,,,,
2026-01-24,401810498,Philadelphia 76ers,New York Knicks,109,112,,,,,,,,,,,,,
2026-01-24,401810499,Minnesota Timberwolves,Golden State Warriors,0,0,,,,,,,,,,,,,
2026-01-24,401810500,Charlotte Hornets,Washington Wizards,119,115,,,,,,,,,,,,,
2026-01-25,401810501,Orlando Magic,Cleveland Cavaliers,105,119,,,,,,,,,,,,,
2026-01-25,401810502,Chicago Bulls,Boston Celtics,114,111,,,,,,,,,,,,,
2026-01-25,401810503,Dallas Mavericks,Los Angeles Lakers,110,116,,,,,,,,,,,,,
2026-01-25,401810504,Utah Jazz,Miami Heat,116,147,,,,,,,,,,,,,
2026-01-25,401810505,Detroit Pistons,Sacramento Kings,139,116,,,,,,,,,,,,,
2026-01-25,401810506,Memphis Grizzlies,Denver Nuggets,0,0,,,,,,,,,,,,,
2026-01-25,401857824,Minnesota Timberwolves,Golden State Warriors,85,111,,,,,,,,,,,,,
2026-01-26,401810507,Milwaukee Bucks,Dallas Mavericks,0,0,,,,,,,,,,,,,
2026-01-26,401810508,Oklahoma City Thunder,Toronto Raptors,101,103,,,,,,,,,,,,,
2026-01-26,401810509,San Antonio Spurs,New Orleans Pelicans,95,104,,,,,,,,,,,,,
2026-01-26,401810510,Phoenix Suns,Miami Heat,102,111,,,,,,,,,,,,,
2026-01-26,401810511,LA Clippers,Brooklyn Nets,126,89,,,,,,,,,,,,,
2026-01-26,401810512,Charlotte Hornets,Philadelphia 76ers,130,93,,,,,,,,,,,,,
2026-01-26,401810514,Atlanta Hawks,Indiana Pacers,132,116,,,,,,,,,,,,,
2026-01-27,401810513,Cleveland Cavaliers,Orlando Magic,114,98,,,,,,,,,,,,,
2026-01-27,401810515,Boston Celtics,Portland Trail Blazers,102,94,,,,,,,,,,,,,
2026-01-27,401810516,Chicago Bulls,Los Angeles Lakers,118,129,,,,,,,,,,,,,
2026-01-27,401810517,Houston Rockets,Memphis Grizzlies,108,99,,,,,,,,,,,,,
2026-01-27,401810518,Minnesota Timberwolves,Golden State Warriors,108,83,,,,,,,,,,,,,
2026-01-28,401810519,Washington Wizards,Portland Trail Blazers,115,111,,,,,,,,,,,,,
2026-01-28,401810520,New York Knicks,Sacramento Kings,103,87,,,,,,,,,,,,,
2026-01-28,401810521,Philadelphia 76ers,Milwaukee Bucks,139,122,,,,,,,,,,,,,
2026-01-28,401810522,Oklahoma City Thunder,New Orleans Pelicans,104,95,,,,,,,,,,,,,
2026-01-28,401810523,Denver Nuggets,Detroit Pistons,107,109,,,,,,,,,,,,,
2026-01-28,401810524,Phoenix Suns,Brooklyn Nets,106,102,,,,,,,,,,,,,
2026-01-28,401810525,Utah Jazz,LA Clippers,103,115,,,,,,,,,,,,,
2026-01-29,401810526,Cleveland Cavaliers,Los Angeles Lakers,129,99,,,,,,,,,,,,,
2026-01-29,401810527,Indiana Pacers,Chicago Bulls,113,110,,,,,,,,,,,,,
2026-01-29,401810528,Boston Celtics,Atlanta Hawks,106,117,,,,,,,,,,,,,
2026-01-29,401810529,Miami Heat,Orlando Magic,124,133,,,,,,,,,,,,,
2026-01-29,401810530,Toronto Raptors,New York Knicks,92,119,,,,,,,,,,,,,
2026-01-29,401810531,Memphis Grizzlies,Charlotte Hornets,97,112,,,,,,,,,,,,,
2026-01-29,401810532,Dallas Mavericks,Minnesota Timberwolves,105,118,,,,,,,,,,,,,
2026-01-29,401810533,Utah Jazz,Golden State Warriors,124,140,,,,,,,,,,,,,
2026-01-29,401810534,Houston Rockets,San Antonio Spurs,99,111,,,,,,,,,,,,,
2026-01-30,401810535,Philadelphia 76ers,Sacramento Kings,113,111,,,,,,,,,,,,,
2026-01-30,401810536,Washington Wizards,Milwaukee Bucks,109,99,,,,,,,,,,,,,
2026-01-30,401810537,Atlanta Hawks,Houston Rockets,86,104,,,,,,,,,,,,,
2026-01-30,401810538,Dallas Mavericks,Charlotte Hornets,121,123,,,,,,,,,,,,,
2026-01-30,401810539,Denver Nuggets,Brooklyn Nets,107,103,,,,,,,,,,,,,
2026-01-30,401810540,Phoenix Suns,Detroit Pistons,114,96,,,,,,,,,,,,,
2026-01-30,401810541,Minnesota Timberwolves,Oklahoma City Thunder,123,111,,,,,,,,,,,,,
2026-01-30,401850920,Chicago Bulls,Miami Heat,113,116,,,,,,,,,,,,,
2026-01-31,401810542,Orlando Magic,Toronto Raptors,130,120,,,,,,,,,,,,,
2026-01-31,401810543,Washington Wizards,Los Angeles Lakers,111,142,,,,,,,,,,,,,
2026-01-31,401810544,Boston Celtics,Sacramento Kings,112,93,,,,,,,,,,,,,
2026-01-31,401810545,New York Knicks,Portland Trail Blazers,127,97,,,,,,,,,,,,,
2026-01-31,401810546,New Orleans Pelicans,Memphis Grizzlies,114,106,,,,,,,,,,,,,
2026-01-31,401810548,Phoenix Suns,Cleveland Cavaliers,126,113,,,,,,,,,,,,,
2026-01-31,401810549,Utah Jazz,Brooklyn Nets,99,109,,,,,,,,,,,,,
2026-01-31,401810550,Denver Nuggets,LA Clippers,122,109,,,,,,,,,,,,,
2026-01-31,401810551,Golden State Warriors,Detroit Pistons,124,131,,,,,,,,,,,,,
2026-01-31,401810552,Charlotte Hornets,San Antonio Spurs,111,106,,,,,,,,,,,,,
2026-02-01,401810547,Miami Heat,Chicago Bulls,118,125,,,,,,,,,,,,,
2026-02-01,401810553,Indiana Pacers,Atlanta Hawks,129,124,,,,,,,,,,,,,
2026-02-01,401810554,Philadelphia 76ers,New Orleans Pelicans,124,114,,,,,,,,,,,,,
2026-02-01,401810555,Memphis Grizzlies,Minnesota Timberwolves,114,131,,,,,,,,,,,,,
2026-02-01,401810556,Houston Rockets,Dallas Mavericks,111,107,,,,,,,,,,,,,
2026-02-01,401810557,Boston Celtics,Milwaukee Bucks,107,79,,,,,,,,,,,,,
2026-02-01,401810559,Detroit Pistons,Brooklyn Nets,130,77,,,,,,,,,,,,,
2026-02-01,401810560,Miami Heat,Chicago Bulls,134,91,,,,,,,,,,,,,
2026-02-01,401810561,Toronto Raptors,Utah Jazz,107,100,,,,,,,,,,,,,
2026-02-01,401810562,Washington Wizards,Sacramento Kings,116,112,,,,,,,,,,,,,
2026-02-02,401810558,San Antonio Spurs,Orlando Magic,112,103,,,,,,,,,,,,,
2026-02-02,401810563,New York Knicks,Los Angeles Lakers,112,100,,,,,,,,,,,,,
2026-02-02,401810564,Phoenix Suns,LA Clippers,93,117,,,,,,,,,,,,,
2026-02-02,401810565,Portland Trail Blazers,Cleveland Cavaliers,111,130,,,,,,,,,,,,,
2026-02-02,401810566,Denver Nuggets,Oklahoma City Thunder,111,121,,,,,,,,,,,,,
2026-02-02,401810567,Charlotte Hornets,New Orleans Pelicans,102,95,,,,,,,,,,,,,
2026-02-03,401810568,Indiana Pacers,Houston Rockets,114,118,,,,,,,,,,,,,
2026-02-03,401810569,Memphis Grizzlies,Minnesota Timberwolves,137,128,,,,,,,,,,,,,
2026-02-03,401810570,LA Clippers,Philadelphia 76ers,113,128,,,,,,,,,,,,,
2026-02-04,401810571,Detroit Pistons,Denver Nuggets,124,121,,,,,,,,,,,,,
2026-02-04,401810572,Indiana Pacers,Utah Jazz,122,131,,,,,,,,,,,,,
2026-02-04,401810573,Washington Wizards,New York Knicks,101,132,,,,,,,,,,,,,
2026-02-04,401810574,Brooklyn Nets,Los Angeles Lakers,109,125,,,,,,,,,,,,,
2026-02-04,401810575,Miami Heat,Atlanta Hawks,115,127,,,,,,,,,,,,,
2026-02-04,401810576,Dallas Mavericks,Boston Celtics,100,110,,,,,,,,,,,,,
2026-02-04,401810577,Milwaukee Bucks,Chicago Bulls,131,115,,,,,,,,,,,,,
2026-02-04,401810578,Oklahoma City Thunder,Orlando Magic,128,92,,,,,,,,,,,,,
2026-02-04,401810579,Golden State Warriors,Philadelphia 76ers,94,113,,,,,,,,,,,,,
2026-02-04,401810580,Portland Trail Blazers,Phoenix Suns,125,130,,,,,,,,,,,,,
2026-02-05,401810581,New York Knicks,Denver Nuggets,134,127,,,,,,,,,,,,,
2026-02-05,401810582,Toronto Raptors,Minnesota Timberwolves,126,128,,,,,,,,,,,,,
2026-02-05,401810583,Houston Rockets,Boston Celtics,93,114,,,,,,,,,,,,,
2026-02-05,401810584,Milwaukee Bucks,New Orleans Pelicans,141,137,,,,,,,,,,,,,
2026-02-05,401810585,San Antonio Spurs,Oklahoma City Thunder,116,106,,,,,,,,,,,,,
2026-02-05,401810586,Sacramento Kings,Memphis Grizzlies,125,129,,,,,,,,,,,,,
2026-02-05,401810587,LA Clippers,Cleveland Cavaliers,91,124,,,,,,,,,,,,,
2026-02-06,401810588,Detroit Pistons,Washington Wizards,117,126,,,,,,,,,,,,,
2026-02-06,401810589,Orlando Magic,Brooklyn Nets,118,98,,,,,,,,,,,,,
2026-02-06,401810590,Atlanta Hawks,Utah Jazz,121,119,,,,,,,,,,,,,
2026-02-06,401810591,Toronto Raptors,Chicago Bulls,123,107,,,,,,,,,,,,,
2026-02-06,401810592,Houston Rockets,Charlotte Hornets,99,109,,,,,,,,,,,,,
2026-02-06,401810593,Dallas Mavericks,San Antonio Spurs,123,135,,,,,,,,,,,,,
2026-02-06,401810594,Phoenix Suns,Golden State Warriors,97,101,,,,,,,,,,,,,
2026-02-06,401810595,Los Angeles Lakers,Philadelphia 76ers,119,115,,,,,,,,,,,,,
2026-02-07,401810596,Boston Celtics,Miami Heat,98,96,,,,,,,,,,,,,
2026-02-07,401810597,Detroit Pistons,New York Knicks,118,80,,,,,,,,,,,,,
2026-02-07,401810598,Milwaukee Bucks,Indiana Pacers,105,99,,,,,,,,,,,,,
2026-02-07,401810599,Minnesota Timberwolves,New Orleans Pelicans,115,119,,,,,,,,,,,,,
2026-02-07,401810600,Portland Trail Blazers,Memphis Grizzlies,135,115,,,,,,,,,,,,,
2026-02-07,401810601,Sacramento Kings,LA Clippers,111,114,,,,,,,,,,,,,
2026-02-07,401810602,Brooklyn Nets,Washington Wizards,127,113,,,,,,,,,,,,,
2026-02-07,401810603,Oklahoma City Thunder,Houston Rockets,106,112,,,,,,,,,,,,,
2026-02-07,401810604,San Antonio Spurs,Dallas Mavericks,138,125,,,,,,,,,,,,,
2026-02-08,401810605,Orlando Magic,Utah Jazz,120,117,,,,,,,,,,,,,
2026-02-08,401810606,Atlanta Hawks,Charlotte Hornets,119,126,,,,,,,,,,,,,
2026-02-08,401810607,Chicago Bulls,Denver Nuggets,120,136,,,,,,,,,,,,,
2026-02-08,401810608,Los Angeles Lakers,Golden State Warriors,105,99,,,,,,,,,,,,,
2026-02-08,401810609,Phoenix Suns,Philadelphia 76ers,103,109,,,,,,,,,,,,,
2026-02-08,401810610,Portland Trail Blazers,Memphis Grizzlies,122,115,,,,,,,,,,,,,
2026-02-08,401810611,Sacramento Kings,Cleveland Cavaliers,126,132,,,,,,,,,,,,,
2026-02-08,401810612,Boston Celtics,New York Knicks,89,111,,,,,,,,,,,,,
2026-02-08,401810613,Washington Wizards,Miami Heat,101,132,,,,,,,,,,,,,
2026-02-08,401810614,Toronto Raptors,Indiana Pacers,122,104,,,,,,,,,,,,,
2026-02-08,401810615,Minnesota Timberwolves,LA Clippers,96,115,,,,,,,,,,,,,
2026-02-10,401810616,Charlotte Hornets,Detroit Pistons,104,110,,,,,,,,,,,,,
2026-02-10,401810617,Brooklyn Nets,Chicago Bulls,123,115,,,,,,,,,,,,,
2026-02-10,401810618,Miami Heat,Utah Jazz,111,115,,,,,,,,,,,,,
2026-02-10,401810619,Orlando Magic,Milwaukee Bucks,118,99,,,,,,,,,,,,,
2026-02-10,401810620,Minnesota Timberwolves,Atlanta Hawks,138,116,,,,,,,,,,,,,
2026-02-10,401810621,New Orleans Pelicans,Sacramento Kings,120,94,,,,,,,,,,,,,
2026-02-10,401810622,Denver Nuggets,Cleveland Cavaliers,117,119,,,,,,,,,,,,,
2026-02-10,401810623,Golden State Warriors,Memphis Grizzlies,114,113,,,,,,,,,,,,,
2026-02-10,401810624,Los Angeles Lakers,Oklahoma City Thunder,110,119,,,,,,,,,,,,,
2026-02-10,401810625,Portland Trail Blazers,Philadelphia 76ers,135,118,,,,,,,,,,,,,
2026-02-11,401810626,New York Knicks,Indiana Pacers,134,137,,,,,,,,,,,,,
2026-02-11,401810627,Houston Rockets,LA Clippers,102,95,,,,,,,,,,,,,
2026-02-11,401810628,Phoenix Suns,Dallas Mavericks,120,111,,,,,,,,,,,,,
2026-02-11,401810629,Los Angeles Lakers,San Antonio Spurs,108,136,,,,,,,,,,,,,
2026-02-12,401810630,Charlotte Hornets,Atlanta Hawks,110,107,,,,,,,,,,,,,
2026-02-12,401810631,Cleveland Cavaliers,Washington Wizards,138,113,,,,,,,,,,,,,
2026-02-12,401810632,Orlando Magic,Milwaukee Bucks,108,116,,,,,,,,,,,,,
2026-02-12,401810633,Boston Celtics,Chicago Bulls,124,105,,,,,,,,,,,,,
2026-02-12,401810634,Brooklyn Nets,Indiana Pacers,110,115,,,,,,,,,,,,,
2026-02-12,401810635,Philadelphia 76ers,New York Knicks,89,138,,,,,,,,,,,,,
2026-02-12,401810636,Toronto Raptors,Detroit Pistons,95,113,,,,,,,,,,,,,
2026-02-12,401810637,Houston Rockets,LA Clippers,102,105,,,,,,,,,,,,,
2026-02-12,401810638,Minnesota Timberwolves,Portland Trail Blazers,133,109,,,,,,,,,,,,,
2026-02-12,401810639,New Orleans Pelicans,Miami Heat,111,123,,,,,,,,,,,,,
2026-02-12,401810640,Phoenix Suns,Oklahoma City Thunder,109,136,,,,,,,,,,,,,
2026-02-12,401810641,Utah Jazz,Sacramento Kings,121,93,,,,,,,,,,,,,
2026-02-12,401810642,Denver Nuggets,Memphis Grizzlies,122,116,,,,,,,,,,,,,
2026-02-12,401810643,Golden State Warriors,San Antonio Spurs,113,126,,,,,,,,,,,,,
2026-02-13,401810644,Oklahoma City Thunder,Milwaukee Bucks,93,110,,,,,,,,,,,,,
2026-02-13,401810645,Utah Jazz,Portland Trail Blazers,119,135,,,,,,,,,,,,,
2026-02-13,401810646,Los Angeles Lakers,Dallas Mavericks,124,104,,,,,,,,,,,,,
2026-02-20,401810647,Charlotte Hornets,Houston Rockets,101,105,,,,,,,,,,,,,
2026-02-20,401810648,Cleveland Cavaliers,Brooklyn Nets,112,84,,,,,,,,,,,,,
2026-02-20,401810649,Philadelphia 76ers,Atlanta Hawks,107,117,,,,,,,,,,,,,
2026-02-20,401810650,Washington Wizards,Indiana Pacers,112,105,,,,,,,,,,,,,
2026-02-20,401810651,New York Knicks,Detroit Pistons,111,126,,,,,,,,,,,,,
2026-02-20,401810652,Chicago Bulls,Toronto Raptors,101,110,,,,,,,,,,,,,
2026-02-20,401810653,San Antonio Spurs,Phoenix Suns,121,94,,,,,,,,,,,,,
2026-02-20,401810654,Golden State Warriors,Boston Celtics,110,121,,,,,,,,,,,,,
2026-02-20,401810655,Sacramento Kings,Orlando Magic,94,131,,,,,,,,,,,,,
2026-02-20,401810656,LA Clippers,Denver Nuggets,115,114,,,,,,,,,,,,,
2026-02-21,401810657,Charlotte Hornets,Cleveland Cavaliers,113,118,,,,,,,,,,,,,
2026-02-21,401810658,Washington Wizards,Indiana Pacers,131,118,,,,,,,,,,,,,
2026-02-21,401810659,Memphis Grizzlies,Utah Jazz,123,114,,,,,,,,,,,,,
2026-02-21,401810660,Atlanta Hawks,Miami Heat,97,128,,,,,,,,,,,,,
2026-02-21,401810661,Minnesota Timberwolves,Dallas Mavericks,122,111,,,,,,,,,,,,,
2026-02-21,401810662,New Orleans Pelicans,Milwaukee Bucks,118,139,,,,,,,,,,,,,
2026-02-21,401810663,Oklahoma City Thunder,Brooklyn Nets,105,86,,,,,,,,,,,,,
2026-02-21,401810664,Los Angeles Lakers,LA Clippers,125,122,,,,,,,,,,,,,
2026-02-21,401810665,Portland Trail Blazers,Denver Nuggets,103,157,,,,,,,,,,,,,
2026-02-21,401810666,Phoenix Suns,Orlando Magic,113,110,,,,,,,,,,,,,
2026-02-22,401810667,New Orleans Pelicans,Philadelphia 76ers,126,111,,,,,,,,,,,,,
2026-02-22,401810668,Miami Heat,Memphis Grizzlies,136,120,,,,,,,,,,,,,
2026-02-22,401810669,Chicago Bulls,Detroit Pistons,110,126,,,,,,,,,,,,,
2026-02-22,401810670,San Antonio Spurs,Sacramento Kings,139,122,,,,,,,,,,,,,
2026-02-22,401810671,New York Knicks,Houston Rockets,108,106,,,,,,,,,,,,,
2026-02-22,401810672,Oklahoma City Thunder,Cleveland Cavaliers,121,113,,,,,,,,,,,,,
2026-02-22,401810673,Atlanta Hawks,Brooklyn Nets,115,104,,,,,,,,,,,,,
2026-02-22,401810674,Milwaukee Bucks,Toronto Raptors,94,122,,,,,,,,,,,,,
2026-02-22,401810675,Golden State Warriors,Denver Nuggets,128,117,,,,,,,,,,,,,
2026-02-22,401810676,Indiana Pacers,Dallas Mavericks,130,134,,,,,,,,,,,,,
2026-02-22,401810677,Washington Wizards,Charlotte Hornets,112,129,,,,,,,,,,,,,
2026-02-22,401810678,Los Angeles Lakers,Boston Celtics,89,111,,,,,,,,,,,,,
2026-02-23,401810679,Minnesota Timberwolves,Philadelphia 76ers,108,135,,,,,,,,,,,,,
2026-02-23,401810680,Chicago Bulls,New York Knicks,99,105,,,,,,,,,,,,,
2026-02-23,401810681,Phoenix Suns,Portland Trail Blazers,77,92,,,,,,,,,,,,,
2026-02-23,401810682,LA Clippers,Orlando Magic,109,111,,,,,,,,,,,,,
2026-02-24,401810683,Detroit Pistons,San Antonio Spurs,103,114,,,,,,,,,,,,,
2026-02-24,401810684,Memphis Grizzlies,Sacramento Kings,114,123,,,,,,,,,,,,,
2026-02-24,401810685,Houston Rockets,Utah Jazz,125,105,,,,,,,,,,,,,
2026-02-25,401810686,Indiana Pacers,Philadelphia 76ers,114,135,,,,,,,,,,,,,
2026-02-25,401810687,Atlanta Hawks,Washington Wizards,119,98,,,,,,,,,,,,,
2026-02-25,401810688,Brooklyn Nets,Dallas Mavericks,114,123,,,,,,,,,,,,,
2026-02-25,401810689,Toronto Raptors,Oklahoma City Thunder,107,116,,,,,,,,,,,,,
2026-02-25,401810690,Cleveland Cavaliers,New York Knicks,109,94,,,,,,,,,,,,,
2026-02-25,401810691,Chicago Bulls,Charlotte Hornets,99,131,,,,,,,,,,,,,
2026-02-25,401810692,Milwaukee Bucks,Miami Heat,128,117,,,,,,,,,,,,,
2026-02-25,401810693,New Orleans Pelicans,Golden State Warriors,113,109,,,,,,,,,,,,,
2026-02-25,401810694,Phoenix Suns,Boston Celtics,81,97,,,,,,,,,,,,,
2026-02-25,401810695,Los Angeles Lakers,Orlando Magic,109,110,,,,,,,,,,,,,
2026-02-25,401810696,Portland Trail Blazers,Minnesota Timberwolves,121,124,,,,,,,,,,,,,
2026-02-26,401810697,Detroit Pistons,Oklahoma City Thunder,124,116,,,,,,,,,,,,,
2026-02-26,401810698,Toronto Raptors,San Antonio Spurs,107,110,,,,,,,,,,,,,
2026-02-26,401810699,Memphis Grizzlies,Golden State Warriors,112,133,,,,,,,,,,,,,
2026-02-26,401810700,Houston Rockets,Sacramento Kings,128,97,,,,,,,,,,,,,
2026-02-26,401810701,Milwaukee Bucks,Cleveland Cavaliers,118,116,,,,,,,,,,,,,
2026-02-26,401810702,Denver Nuggets,Boston Celtics,103,84,,,,,,,,,,,,,
2026-02-27,401810703,Indiana Pacers,Charlotte Hornets,109,133,,,,,,,,,,,,,
2026-02-27,401810704,Philadelphia 76ers,Miami Heat,124,117,,,,,,,,,,,,,
2026-02-27,401810705,Atlanta Hawks,Washington Wizards,126,96,,,,,,,,,,,,,
2026-02-27,401810706,Brooklyn Nets,San Antonio Spurs,110,126,,,,,,,,,,,,,
2026-02-27,401810707,Orlando Magic,Houston Rockets,108,113,,,,,,,,,,,,,
2026-02-27,401810708,Chicago Bulls,Portland Trail Blazers,112,121,,,,,,,,,,,,,
2026-02-27,401810709,Dallas Mavericks,Sacramento Kings,121,130,,,,,,,,,,,,,
