date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2023-10-18,401591924,Miami Heat,Brooklyn Nets,104,107,,,,,,,,,,,,,
2023-10-18,401591925,New York Knicks,Washington Wizards,106,131,,,,,,,,,,,,,
2023-10-19,401591926,San Antonio Spurs,Houston Rockets,117,103,,,,,,,,,,,,,
2023-10-19,401591927,Golden State Warriors,Sacramento Kings,116,115,,,,,,,,,,,,,
2023-10-19,401591928,Charlotte Hornets,Boston Celtics,99,127,,,,,,,,,,,,,
2023-10-20,401591929,Chicago Bulls,Minnesota Timberwolves,105,114,,,,,,,,,,,,,
2023-10-20,401591930,Oklahoma City Thunder,Detroit Pistons,116,118,,,,,,,,,,,,,
2023-10-20,401591931,Los Angeles Lakers,Phoenix Suns,100,123,,,,,,,,,,,,,
2023-10-20,401591932,LA Clippers,Denver Nuggets,90,103,,,,,,,,,,,,,
2023-10-20,401591933,Sacramento Kings,Utah Jazz,116,113,,,,,,,,,,,,,
2023-10-20,401591934,Indiana Pacers,Cleveland Cavaliers,109,104,,,,,,,,,,,,,
2023-10-20,401591936,Philadelphia 76ers,Atlanta Hawks,120,106,,,,,,,,,,,,,
2023-10-20,401591937,Toronto Raptors,Washington Wizards,134,98,,,,,,,,,,,,,
2023-10-21,401591938,Dallas Mavericks,Detroit Pistons,114,104,,,,,,,,,,,,,
2023-10-21,401591939,Houston Rockets,Miami Heat,110,104,,,,,,,,,,,,,
2023-10-21,401591940,Milwaukee Bucks,Memphis Grizzlies,124,116,,,,,,,,,,,,,
2023-10-21,401591941,Golden State Warriors,San Antonio Spurs,117,122,,,,,,,,,,,,,
2023-10-24,401584689,Denver Nuggets,Los Angeles Lakers,119,107,,,,,,,,,,,,,
2023-10-25,401584690,Golden State Warriors,Phoenix Suns,104,108,,,,,,,,,,,,,
2023-10-25,401584691,Charlotte Hornets,Atlanta Hawks,116,110,,,,,,,,,,,,,
2023-10-25,401584692,Indiana Pacers,Washington Wizards,143,120,,,,,,,,,,,,,
2023-10-25,401584693,New York Knicks,Boston Celtics,104,108,,,,,,,,,,,,,
2023-10-25,401584694,Orlando Magic,Houston Rockets,116,86,,,,,,,,,,,,,
2023-10-25,401584695,Brooklyn Nets,Cleveland Cavaliers,113,114,,,,,,,,,,,,,
2023-10-25,401584696,Miami Heat,Detroit Pistons,103,102,,,,,,,,,,,,,
2023-10-25,401584697,Toronto Raptors,Minnesota Timberwolves,97,94,,,,,,,,,,,,,
2023-10-26,401584698,Chicago Bulls,Oklahoma City Thunder,104,124,,,,,,,,,,,,,
2023-10-26,401584699,Memphis Grizzlies,New Orleans Pelicans,104,111,,,,,,,,,,,,,
2023-10-26,401584700,Utah Jazz,Sacramento Kings,114,130,,,,,,,,,,,,,
2023-10-26,401584701,San Antonio Spurs,Dallas Mavericks,119,126,,,,,,,,,,,,,
2023-10-26,401584702,LA Clippers,Portland Trail Blazers,123,111,,,,,,,,,,,,,
2023-10-26,401584703,Milwaukee Bucks,Philadelphia 76ers,118,117,,,,,,,,,,,,,
2023-10-27,401584704,Los Angeles Lakers,Phoenix Suns,100,95,,,,,,,,,,,,,
2023-10-27,401584705,Charlotte Hornets,Detroit Pistons,99,111,,,,,,,,,,,,,
2023-10-27,401584706,Memphis Grizzlies,Denver Nuggets,104,108,,,,,,,,,,,,,
2023-10-27,401584707,Atlanta Hawks,New York Knicks,120,126,,,,,,,,,,,,,
2023-10-27,401584708,Boston Celtics,Miami Heat,119,111,,,,,,,,,,,,,
2023-10-27,401584709,Cleveland Cavaliers,Oklahoma City Thunder,105,108,,,,,,,,,,,,,
2023-10-28,401584710,Chicago Bulls,Toronto Raptors,104,103,,,,,,,,,,,,,
2023-10-28,401584711,San Antonio Spurs,Houston Rockets,126,122,,,,,,,,,,,,,
2023-10-28,401584712,Dallas Mavericks,Brooklyn Nets,125,120,,,,,,,,,,,,,
2023-10-28,401584713,Utah Jazz,LA Clippers,120,118,,,,,,,,,,,,,
2023-10-28,401584714,Portland Trail Blazers,Orlando Magic,97,102,,,,,,,,,,,,,
2023-10-28,401584715,Sacramento Kings,Golden State Warriors,114,122,,,,,,,,,,,,,
2023-10-28,401584716,Detroit Pistons,Chicago Bulls,118,102,,,,,,,,,,,,,
2023-10-28,401584717,Washington Wizards,Memphis Grizzlies,113,106,,,,,,,,,,,,,
2023-10-28,401584718,New Orleans Pelicans,New York Knicks,96,87,,,,,,,,,,,,,
2023-10-28,401584719,Cleveland Cavaliers,Indiana Pacers,113,125,,,,,,,,,,,,,
2023-10-28,401584720,Toronto Raptors,Philadelphia 76ers,107,114,,,,,,,,,,,,,
2023-10-29,401584721,Minnesota Timberwolves,Miami Heat,106,90,,,,,,,,,,,,,
2023-10-29,401584722,Phoenix Suns,Utah Jazz,126,104,,,,,,,,,,,,,
2023-10-29,401584723,Oklahoma City Thunder,Denver Nuggets,95,128,,,,,,,,,,,,,
2023-10-29,401584724,Houston Rockets,Golden State Warriors,95,106,,,,,,,,,,,,,
2023-10-29,401584725,Milwaukee Bucks,Atlanta Hawks,110,127,,,,,,,,,,,,,
2023-10-29,401584726,Philadelphia 76ers,Portland Trail Blazers,126,98,,,,,,,,,,,,,
2023-10-30,401584727,LA Clippers,San Antonio Spurs,123,83,,,,,,,,,,,,,
2023-10-30,401584728,Sacramento Kings,Los Angeles Lakers,132,127,,,,,,,,,,,,,
2023-10-30,401584729,Charlotte Hornets,Brooklyn Nets,121,133,,,,,,,,,,,,,
2023-10-30,401584730,Indiana Pacers,Chicago Bulls,105,112,,,,,,,,,,,,,
2023-10-30,401584731,Washington Wizards,Boston Celtics,107,126,,,,,,,,,,,,,
2023-10-30,401584732,Atlanta Hawks,Minnesota Timberwolves,127,113,,,,,,,,,,,,,
2023-10-30,401584733,Toronto Raptors,Portland Trail Blazers,91,99,,,,,,,,,,,,,
2023-10-31,401584734,Memphis Grizzlies,Dallas Mavericks,110,125,,,,,,,,,,,,,
2023-10-31,401584735,Milwaukee Bucks,Miami Heat,122,114,,,,,,,,,,,,,
2023-10-31,401584736,New Orleans Pelicans,Golden State Warriors,102,130,,,,,,,,,,,,,
2023-10-31,401584737,Oklahoma City Thunder,Detroit Pistons,124,112,,,,,,,,,,,,,
2023-10-31,401584738,Denver Nuggets,Utah Jazz,110,102,,,,,,,,,,,,,
2023-10-31,401584739,Los Angeles Lakers,Orlando Magic,106,103,,,,,,,,,,,,,
2023-10-31,401584740,Cleveland Cavaliers,New York Knicks,91,109,,,,,,,,,,,,,
2023-11-01,401584741,Phoenix Suns,San Antonio Spurs,114,115,,,,,,,,,,,,,
2023-11-01,401584742,LA Clippers,Orlando Magic,118,102,,,,,,,,,,,,,
2023-11-01,401584743,Detroit Pistons,Portland Trail Blazers,101,110,,,,,,,,,,,,,
2023-11-01,401584744,Toronto Raptors,Milwaukee Bucks,130,111,,,,,,,,,,,,,
2023-11-01,401584745,Atlanta Hawks,Washington Wizards,130,121,,,,,,,,,,,,,
2023-11-01,401584746,Boston Celtics,Indiana Pacers,155,104,,,,,,,,,,,,,
2023-11-01,401584747,Miami Heat,Brooklyn Nets,105,109,,,,,,,,,,,,,
2023-11-01,401584748,New York Knicks,Cleveland Cavaliers,89,95,,,,,,,,,,,,,
2023-11-01,401584749,Oklahoma City Thunder,New Orleans Pelicans,106,110,,,,,,,,,,,,,
2023-11-02,401584750,Houston Rockets,Charlotte Hornets,128,119,,,,,,,,,,,,,
2023-11-02,401584751,Minnesota Timberwolves,Denver Nuggets,110,89,,,,,,,,,,,,,
2023-11-02,401584752,Dallas Mavericks,Chicago Bulls,114,105,,,,,,,,,,,,,
2023-11-02,401584753,Utah Jazz,Memphis Grizzlies,133,109,,,,,,,,,,,,,
2023-11-02,401584754,Golden State Warriors,Sacramento Kings,102,101,,,,,,,,,,,,,
2023-11-02,401584755,Los Angeles Lakers,LA Clippers,130,125,,,,,,,,,,,,,
2023-11-02,401584756,Philadelphia 76ers,Toronto Raptors,114,99,,,,,,,,,,,,,
2023-11-03,401584089,Indiana Pacers,Cleveland Cavaliers,121,116,,,,,,,,,,,,,
2023-11-03,401584090,Milwaukee Bucks,New York Knicks,110,105,,,,,,,,,,,,,
2023-11-03,401584757,New Orleans Pelicans,Detroit Pistons,125,116,,,,,,,,,,,,,
2023-11-03,401584758,Utah Jazz,Orlando Magic,113,115,,,,,,,,,,,,,
2023-11-03,401584759,Phoenix Suns,San Antonio Spurs,121,132,,,,,,,,,,,,,
2023-11-04,401584091,Miami Heat,Washington Wizards,121,114,,,,,,,,,,,,,
2023-11-04,401584092,Chicago Bulls,Brooklyn Nets,107,109,,,,,,,,,,,,,
2023-11-04,401584093,Oklahoma City Thunder,Golden State Warriors,139,141,,,,,,,,,,,,,
2023-11-04,401584094,Denver Nuggets,Dallas Mavericks,125,114,,,,,,,,,,,,,
2023-11-04,401584095,Portland Trail Blazers,Memphis Grizzlies,115,113,,,,,,,,,,,,,
2023-11-04,401584760,Philadelphia 76ers,Phoenix Suns,112,100,,,,,,,,,,,,,
2023-11-04,401584761,Indiana Pacers,Charlotte Hornets,124,125,,,,,,,,,,,,,
2023-11-04,401584762,Orlando Magic,Los Angeles Lakers,120,101,,,,,,,,,,,,,
2023-11-04,401584763,New Orleans Pelicans,Atlanta Hawks,105,123,,,,,,,,,,,,,
2023-11-05,401584764,Brooklyn Nets,Boston Celtics,114,124,,,,,,,,,,,,,
2023-11-05,401584765,Houston Rockets,Sacramento Kings,107,89,,,,,,,,,,,,,
2023-11-05,401584766,Minnesota Timberwolves,Utah Jazz,123,95,,,,,,,,,,,,,
2023-11-05,401584767,Denver Nuggets,Chicago Bulls,123,101,,,,,,,,,,,,,
2023-11-05,401584768,Detroit Pistons,Phoenix Suns,106,120,,,,,,,,,,,,,
2023-11-05,401584769,San Antonio Spurs,Toronto Raptors,116,123,,,,,,,,,,,,,
2023-11-05,401584770,Cleveland Cavaliers,Golden State Warriors,115,104,,,,,,,,,,,,,
2023-11-06,401584771,Dallas Mavericks,Charlotte Hornets,124,118,,,,,,,,,,,,,
2023-11-06,401584772,Portland Trail Blazers,Memphis Grizzlies,100,112,,,,,,,,,,,,,
2023-11-07,401584773,Detroit Pistons,Golden State Warriors,109,120,,,,,,,,,,,,,
2023-11-07,401584774,Indiana Pacers,San Antonio Spurs,152,111,,,,,,,,,,,,,
2023-11-07,401584775,Orlando Magic,Dallas Mavericks,102,117,,,,,,,,,,,,,
2023-11-07,401584776,Philadelphia 76ers,Washington Wizards,146,128,,,,,,,,,,,,,
2023-11-07,401584777,Brooklyn Nets,Milwaukee Bucks,125,129,,,,,,,,,,,,,
2023-11-07,401584778,Miami Heat,Los Angeles Lakers,108,107,,,,,,,,,,,,,
2023-11-07,401584779,New York Knicks,LA Clippers,111,97,,,,,,,,,,,,,
2023-11-07,401584780,Chicago Bulls,Utah Jazz,130,113,,,,,,,,,,,,,
2023-11-07,401584781,Houston Rockets,Sacramento Kings,122,97,,,,,,,,,,,,,
2023-11-07,401584782,Minnesota Timberwolves,Boston Celtics,114,109,,,,,,,,,,,,,
2023-11-07,401584783,Oklahoma City Thunder,Atlanta Hawks,126,117,,,,,,,,,,,,,
2023-11-07,401584784,Denver Nuggets,New Orleans Pelicans,134,116,,,,,,,,,,,,,
2023-11-09,401584785,Charlotte Hornets,Washington Wizards,116,132,,,,,,,,,,,,,
2023-11-09,401584786,Indiana Pacers,Utah Jazz,134,118,,,,,,,,,,,,,
2023-11-09,401584787,Philadelphia 76ers,Boston Celtics,106,103,,,,,,,,,,,,,
2023-11-09,401584788,Brooklyn Nets,LA Clippers,100,93,,,,,,,,,,,,,
2023-11-09,401584789,New York Knicks,San Antonio Spurs,126,105,,,,,,,,,,,,,
2023-11-09,401584790,Chicago Bulls,Phoenix Suns,115,116,,,,,,,,,,,,,
2023-11-09,401584791,Houston Rockets,Los Angeles Lakers,128,94,,,,,,,,,,,,,
2023-11-09,401584792,Memphis Grizzlies,Miami Heat,102,108,,,,,,,,,,,,,
2023-11-09,401584793,Milwaukee Bucks,Detroit Pistons,120,118,,,,,,,,,,,,,
2023-11-09,401584794,Minnesota Timberwolves,New Orleans Pelicans,122,101,,,,,,,,,,,,,
2023-11-09,401584795,Oklahoma City Thunder,Cleveland Cavaliers,128,120,,,,,,,,,,,,,
2023-11-09,401584796,Dallas Mavericks,Toronto Raptors,116,127,,,,,,,,,,,,,
2023-11-09,401584797,Denver Nuggets,Golden State Warriors,108,105,,,,,,,,,,,,,
2023-11-09,401584798,Sacramento Kings,Portland Trail Blazers,121,118,,,,,,,,,,,,,
2023-11-10,401584799,Indiana Pacers,Milwaukee Bucks,126,124,,,,,,,,,,,,,
2023-11-10,401584800,Orlando Magic,Atlanta Hawks,119,120,,,,,,,,,,,,,
2023-11-11,401584096,Detroit Pistons,Philadelphia 76ers,106,114,,,,,,,,,,,,,
2023-11-11,401584097,Washington Wizards,Charlotte Hornets,117,124,,,,,,,,,,,,,
2023-11-11,401584098,Boston Celtics,Brooklyn Nets,121,107,,,,,,,,,,,,,
2023-11-11,401584099,Houston Rockets,New Orleans Pelicans,104,101,,,,,,,,,,,,,
2023-11-11,401584100,Memphis Grizzlies,Utah Jazz,121,127,,,,,,,,,,,,,
2023-11-11,401584101,San Antonio Spurs,Minnesota Timberwolves,110,117,,,,,,,,,,,,,
2023-11-11,401584102,Dallas Mavericks,LA Clippers,144,126,,,,,,,,,,,,,
2023-11-11,401584103,Phoenix Suns,Los Angeles Lakers,119,122,,,,,,,,,,,,,
2023-11-11,401584104,Sacramento Kings,Oklahoma City Thunder,105,98,,,,,,,,,,,,,
2023-11-11,401584801,Orlando Magic,Milwaukee Bucks,112,97,,,,,,,,,,,,,
2023-11-12,401584802,Boston Celtics,Toronto Raptors,117,94,,,,,,,,,,,,,
2023-11-12,401584803,Atlanta Hawks,Miami Heat,109,117,,,,,,,,,,,,,
2023-11-12,401584804,Golden State Warriors,Cleveland Cavaliers,110,118,,,,,,,,,,,,,
2023-11-12,401584805,New York Knicks,Charlotte Hornets,129,107,,,,,,,,,,,,,
2023-11-12,401584806,Brooklyn Nets,Washington Wizards,102,94,,,,,,,,,,,,,
2023-11-12,401584807,LA Clippers,Memphis Grizzlies,101,105,,,,,,,,,,,,,
2023-11-12,401584808,Philadelphia 76ers,Indiana Pacers,137,126,,,,,,,,,,,,,
2023-11-13,401584809,Chicago Bulls,Detroit Pistons,119,108,,,,,,,,,,,,,
2023-11-13,401584810,Houston Rockets,Denver Nuggets,107,104,,,,,,,,,,,,,
2023-11-13,401584811,New Orleans Pelicans,Dallas Mavericks,124,136,,,,,,,,,,,,,
2023-11-13,401584812,San Antonio Spurs,Miami Heat,113,118,,,,,,,,,,,,,
2023-11-13,401584813,Phoenix Suns,Oklahoma City Thunder,99,111,,,,,,,,,,,,,
2023-11-13,401584814,Golden State Warriors,Minnesota Timberwolves,110,116,,,,,,,,,,,,,
2023-11-13,401584815,Los Angeles Lakers,Portland Trail Blazers,116,110,,,,,,,,,,,,,
2023-11-14,401584816,Boston Celtics,New York Knicks,114,98,,,,,,,,,,,,,
2023-11-14,401584817,Toronto Raptors,Washington Wizards,111,107,,,,,,,,,,,,,
2023-11-14,401584818,Milwaukee Bucks,Chicago Bulls,118,109,,,,,,,,,,,,,
2023-11-14,401584819,Sacramento Kings,Cleveland Cavaliers,132,120,,,,,,,,,,,,,
2023-11-15,401584105,Charlotte Hornets,Miami Heat,105,111,,,,,,,,,,,,,
2023-11-15,401584106,Detroit Pistons,Atlanta Hawks,120,126,,,,,,,,,,,,,
2023-11-15,401584107,Philadelphia 76ers,Indiana Pacers,126,132,,,,,,,,,,,,,
2023-11-15,401584108,Brooklyn Nets,Orlando Magic,124,104,,,,,,,,,,,,,
2023-11-15,401584109,Oklahoma City Thunder,San Antonio Spurs,123,87,,,,,,,,,,,,,
2023-11-15,401584110,New Orleans Pelicans,Dallas Mavericks,131,110,,,,,,,,,,,,,
2023-11-15,401584111,Utah Jazz,Portland Trail Blazers,115,99,,,,,,,,,,,,,
2023-11-15,401584112,Denver Nuggets,LA Clippers,111,108,,,,,,,,,,,,,
2023-11-15,401584113,Golden State Warriors,Minnesota Timberwolves,101,104,,,,,,,,,,,,,
2023-11-15,401584114,Los Angeles Lakers,Memphis Grizzlies,134,107,,,,,,,,,,,,,
2023-11-16,401584820,Washington Wizards,Dallas Mavericks,117,130,,,,,,,,,,,,,
2023-11-16,401584821,Atlanta Hawks,New York Knicks,114,116,,,,,,,,,,,,,
2023-11-16,401584822,Philadelphia 76ers,Boston Celtics,107,117,,,,,,,,,,,,,
2023-11-16,401584823,Toronto Raptors,Milwaukee Bucks,112,128,,,,,,,,,,,,,
2023-11-16,401584824,Chicago Bulls,Orlando Magic,94,96,,,,,,,,,,,,,
2023-11-16,401584825,Phoenix Suns,Minnesota Timberwolves,133,115,,,,,,,,,,,,,
2023-11-16,401584826,Los Angeles Lakers,Sacramento Kings,110,125,,,,,,,,,,,,,
2023-11-16,401584827,Portland Trail Blazers,Cleveland Cavaliers,95,109,,,,,,,,,,,,,
2023-11-17,401584828,Miami Heat,Brooklyn Nets,122,115,,,,,,,,,,,,,
2023-11-17,401584829,Golden State Warriors,Oklahoma City Thunder,109,128,,,,,,,,,,,,,
2023-11-18,401584115,Charlotte Hornets,Milwaukee Bucks,99,130,,,,,,,,,,,,,
2023-11-18,401584116,Washington Wizards,New York Knicks,99,120,,,,,,,,,,,,,
2023-11-18,401584117,Atlanta Hawks,Philadelphia 76ers,116,126,,,,,,,,,,,,,
2023-11-18,401584118,Cleveland Cavaliers,Detroit Pistons,108,100,,,,,,,,,,,,,
2023-11-18,401584119,Toronto Raptors,Boston Celtics,105,108,,,,,,,,,,,,,
2023-11-18,401584120,San Antonio Spurs,Sacramento Kings,120,129,,,,,,,,,,,,,
2023-11-18,401584121,Chicago Bulls,Orlando Magic,97,103,,,,,,,,,,,,,
2023-11-18,401584122,New Orleans Pelicans,Denver Nuggets,115,110,,,,,,,,,,,,,
2023-11-18,401584123,Utah Jazz,Phoenix Suns,128,131,,,,,,,,,,,,,
2023-11-18,401584124,Portland Trail Blazers,Los Angeles Lakers,95,107,,,,,,,,,,,,,
2023-11-18,401584125,LA Clippers,Houston Rockets,106,100,,,,,,,,,,,,,
2023-11-18,401584830,Charlotte Hornets,New York Knicks,108,122,,,,,,,,,,,,,
2023-11-19,401584831,New Orleans Pelicans,Minnesota Timberwolves,120,121,,,,,,,,,,,,,
2023-11-19,401584832,Chicago Bulls,Miami Heat,102,97,,,,,,,,,,,,,
2023-11-19,401584833,Milwaukee Bucks,Dallas Mavericks,132,125,,,,,,,,,,,,,
2023-11-19,401584834,San Antonio Spurs,Memphis Grizzlies,108,120,,,,,,,,,,,,,
2023-11-19,401584835,Golden State Warriors,Oklahoma City Thunder,123,130,,,,,,,,,,,,,
2023-11-19,401584836,Brooklyn Nets,Philadelphia 76ers,99,121,,,,,,,,,,,,,
2023-11-19,401584837,Indiana Pacers,Orlando Magic,116,128,,,,,,,,,,,,,
2023-11-19,401584838,Cleveland Cavaliers,Denver Nuggets,121,109,,,,,,,,,,,,,
2023-11-19,401584839,Toronto Raptors,Detroit Pistons,142,113,,,,,,,,,,,,,
2023-11-20,401584840,Dallas Mavericks,Sacramento Kings,113,129,,,,,,,,,,,,,
2023-11-20,401584841,Memphis Grizzlies,Boston Celtics,100,102,,,,,,,,,,,,,
2023-11-20,401584842,Utah Jazz,Phoenix Suns,137,140,,,,,,,,,,,,,
2023-11-20,401584843,Portland Trail Blazers,Oklahoma City Thunder,91,134,,,,,,,,,,,,,
2023-11-20,401584844,Los Angeles Lakers,Houston Rockets,105,104,,,,,,,,,,,,,
2023-11-21,401584845,Charlotte Hornets,Boston Celtics,121,118,,,,,,,,,,,,,
2023-11-21,401584846,Detroit Pistons,Denver Nuggets,103,107,,,,,,,,,,,,,
2023-11-21,401584847,Washington Wizards,Milwaukee Bucks,129,142,,,,,,,,,,,,,
2023-11-21,401584848,Chicago Bulls,Miami Heat,100,118,,,,,,,,,,,,,
2023-11-21,401584849,Minnesota Timberwolves,New York Knicks,117,100,,,,,,,,,,,,,
2023-11-21,401584850,New Orleans Pelicans,Sacramento Kings,129,93,,,,,,,,,,,,,
2023-11-21,401584851,San Antonio Spurs,LA Clippers,99,124,,,,,,,,,,,,,
2023-11-21,401584852,Golden State Warriors,Houston Rockets,121,116,,,,,,,,,,,,,
2023-11-22,401584126,Orlando Magic,Toronto Raptors,126,107,,,,,,,,,,,,,
2023-11-22,401584127,Atlanta Hawks,Indiana Pacers,152,157,,,,,,,,,,,,,
2023-11-22,401584128,Philadelphia 76ers,Cleveland Cavaliers,119,122,,,,,,,,,,,,,
2023-11-22,401584129,Phoenix Suns,Portland Trail Blazers,120,107,,,,,,,,,,,,,
2023-11-22,401584130,Los Angeles Lakers,Utah Jazz,131,99,,,,,,,,,,,,,
2023-11-23,401584853,Charlotte Hornets,Washington Wizards,117,114,,,,,,,,,,,,,
2023-11-23,401584854,Orlando Magic,Denver Nuggets,124,119,,,,,,,,,,,,,
2023-11-23,401584855,Atlanta Hawks,Brooklyn Nets,147,145,,,,,,,,,,,,,
2023-11-23,401584856,Boston Celtics,Milwaukee Bucks,119,116,,,,,,,,,,,,,
2023-11-23,401584857,Cleveland Cavaliers,Miami Heat,96,129,,,,,,,,,,,,,
2023-11-23,401584858,Indiana Pacers,Toronto Raptors,131,132,,,,,,,,,,,,,
2023-11-23,401584859,Houston Rockets,Memphis Grizzlies,111,91,,,,,,,,,,,,,
2023-11-23,401584860,Minnesota Timberwolves,Philadelphia 76ers,112,99,,,,,,,,,,,,,
2023-11-23,401584861,New Orleans Pelicans,Sacramento Kings,117,112,,,,,,,,,,,,,
2023-11-23,401584862,Oklahoma City Thunder,Chicago Bulls,116,102,,,,,,,,,,,,,
2023-11-23,401584863,San Antonio Spurs,LA Clippers,102,109,,,,,,,,,,,,,
2023-11-23,401584864,Phoenix Suns,Golden State Warriors,123,115,,,,,,,,,,,,,
2023-11-23,401584865,Portland Trail Blazers,Utah Jazz,121,105,,,,,,,,,,,,,
2023-11-23,401584866,Los Angeles Lakers,Dallas Mavericks,101,104,,,,,,,,,,,,,
2023-11-24,401584131,Orlando Magic,Boston Celtics,113,96,,,,,,,,,,,,,
2023-11-24,401584132,Memphis Grizzlies,Phoenix Suns,89,110,,,,,,,,,,,,,
2023-11-25,401584133,New York Knicks,Miami Heat,100,98,,,,,,,,,,,,,
2023-11-25,401584134,Toronto Raptors,Chicago Bulls,121,108,,,,,,,,,,,,,
2023-11-25,401584135,Indiana Pacers,Detroit Pistons,136,113,,,,,,,,,,,,,
2023-11-25,401584136,Houston Rockets,Denver Nuggets,105,86,,,,,,,,,,,,,
2023-11-25,401584137,Milwaukee Bucks,Washington Wizards,131,128,,,,,,,,,,,,,
2023-11-25,401584138,Minnesota Timberwolves,Sacramento Kings,111,124,,,,,,,,,,,,,
2023-11-25,401584139,Golden State Warriors,San Antonio Spurs,118,112,,,,,,,,,,,,,
2023-11-25,401584140,LA Clippers,New Orleans Pelicans,106,116,,,,,,,,,,,,,
2023-11-25,401584867,Oklahoma City Thunder,Philadelphia 76ers,123,127,,,,,,,,,,,,,
2023-11-25,401584868,Brooklyn Nets,Miami Heat,112,97,,,,,,,,,,,,,
2023-11-26,401584869,Washington Wizards,Atlanta Hawks,108,136,,,,,,,,,,,,,
2023-11-26,401584870,Cleveland Cavaliers,Los Angeles Lakers,115,121,,,,,,,,,,,,,
2023-11-26,401584871,Utah Jazz,New Orleans Pelicans,105,100,,,,,,,,,,,,,
2023-11-26,401584872,LA Clippers,Dallas Mavericks,107,88,,,,,,,,,,,,,
2023-11-26,401584873,Milwaukee Bucks,Portland Trail Blazers,108,102,,,,,,,,,,,,,
2023-11-26,401584874,Boston Celtics,Atlanta Hawks,113,103,,,,,,,,,,,,,
2023-11-26,401584875,New York Knicks,Phoenix Suns,113,116,,,,,,,,,,,,,
2023-11-26,401584876,Orlando Magic,Charlotte Hornets,130,117,,,,,,,,,,,,,
2023-11-26,401584877,Memphis Grizzlies,Minnesota Timberwolves,97,119,,,,,,,,,,,,,
2023-11-27,401584878,Brooklyn Nets,Chicago Bulls,118,109,,,,,,,,,,,,,
2023-11-27,401584879,Cleveland Cavaliers,Toronto Raptors,105,102,,,,,,,,,,,,,
2023-11-27,401584880,Denver Nuggets,San Antonio Spurs,132,120,,,,,,,,,,,,,
2023-11-28,401584881,Detroit Pistons,Washington Wizards,107,126,,,,,,,,,,,,,
2023-11-28,401584882,Indiana Pacers,Portland Trail Blazers,110,114,,,,,,,,,,,,,
2023-11-28,401584883,Philadelphia 76ers,Los Angeles Lakers,138,94,,,,,,,,,,,,,
2023-11-28,401584884,Utah Jazz,New Orleans Pelicans,114,112,,,,,,,,,,,,,
2023-11-28,401584885,LA Clippers,Denver Nuggets,104,113,,,,,,,,,,,,,
2023-11-29,401584141,Boston Celtics,Chicago Bulls,124,97,,,,,,,,,,,,,
2023-11-29,401584142,Brooklyn Nets,Toronto Raptors,115,103,,,,,,,,,,,,,
2023-11-29,401584143,Cleveland Cavaliers,Atlanta Hawks,128,105,,,,,,,,,,,,,
2023-11-29,401584144,Miami Heat,Milwaukee Bucks,124,131,,,,,,,,,,,,,
2023-11-29,401584145,New York Knicks,Charlotte Hornets,115,91,,,,,,,,,,,,,
2023-11-29,401584146,Minnesota Timberwolves,Oklahoma City Thunder,106,103,,,,,,,,,,,,,
2023-11-29,401584147,Dallas Mavericks,Houston Rockets,121,115,,,,,,,,,,,,,
2023-11-29,401584148,Sacramento Kings,Golden State Warriors,124,123,,,,,,,,,,,,,
2023-11-30,401584886,Detroit Pistons,Los Angeles Lakers,107,133,,,,,,,,,,,,,
2023-11-30,401584887,Orlando Magic,Washington Wizards,139,120,,,,,,,,,,,,,
2023-11-30,401584888,Toronto Raptors,Phoenix Suns,112,105,,,,,,,,,,,,,
2023-11-30,401584889,Memphis Grizzlies,Utah Jazz,105,91,,,,,,,,,,,,,
2023-11-30,401584890,New Orleans Pelicans,Philadelphia 76ers,124,114,,,,,,,,,,,,,
2023-11-30,401584891,Denver Nuggets,Houston Rockets,134,124,,,,,,,,,,,,,
2023-11-30,401584892,Sacramento Kings,LA Clippers,117,131,,,,,,,,,,,,,
2023-12-01,401584893,Cleveland Cavaliers,Portland Trail Blazers,95,103,,,,,,,,,,,,,
2023-12-01,401584894,Brooklyn Nets,Charlotte Hornets,128,129,,,,,,,,,,,,,
2023-12-01,401584895,Miami Heat,Indiana Pacers,142,132,,,,,,,,,,,,,
2023-12-01,401584896,New York Knicks,Detroit Pistons,118,112,,,,,,,,,,,,,
2023-12-01,401584897,Chicago Bulls,Milwaukee Bucks,120,113,,,,,,,,,,,,,
2023-12-01,401584898,Minnesota Timberwolves,Utah Jazz,101,90,,,,,,,,,,,,,
2023-12-01,401584899,Oklahoma City Thunder,Los Angeles Lakers,133,110,,,,,,,,,,,,,
2023-12-01,401584900,San Antonio Spurs,Atlanta Hawks,135,137,,,,,,,,,,,,,
2023-12-01,401584901,Golden State Warriors,LA Clippers,120,114,,,,,,,,,,,,,
2023-12-02,401584902,Orlando Magic,Washington Wizards,130,125,,,,,,,,,,,,,
2023-12-02,401584903,Boston Celtics,Philadelphia 76ers,125,119,,,,,,,,,,,,,
2023-12-02,401584904,Toronto Raptors,New York Knicks,106,119,,,,,,,,,,,,,
2023-12-02,401584905,Dallas Mavericks,Memphis Grizzlies,94,108,,,,,,,,,,,,,
2023-12-02,401584906,New Orleans Pelicans,San Antonio Spurs,121,106,,,,,,,,,,,,,
2023-12-02,401584907,Phoenix Suns,Denver Nuggets,111,119,,,,,,,,,,,,,
2023-12-02,401584908,LA Clippers,Golden State Warriors,113,112,,,,,,,,,,,,,
