date,id,home,away,hs,as,hsp,hsp_name,asp,asp_name,dh,venue
2025-05-04,778061,Miami Marlins,Athletics,2,3,665795,Edward Cabrera,676664,JP Sears,1,4169
2025-05-04,778059,Philadelphia Phillies,Arizona Diamondbacks,9,11,624133,Ranger Suarez,593958,Eduardo Rodriguez,1,2681
2025-05-04,778055,Chicago White Sox,Houston Astros,5,4,669060,Bryse Wilson,621121,Lance McCullers Jr.,1,4
2025-05-04,778054,Milwaukee Brewers,Chicago Cubs,4,0,642547,Freddy Peralta,684007,Shota Imanaga,1,32
2025-05-04,778052,Texas Rangers,Seattle Mariners,8,1,594798,Jacob deGrom,688138,Logan Evans,1,5325
2025-05-04,778048,San Francisco Giants,Colorado Rockies,9,3,657277,Logan Webb,608566,Germán Márquez,1,2395
2025-05-04,778050,Los Angeles Angels,Detroit Tigers,1,13,686799,Jack Kochanowicz,681857,Reese Olson,1,1
2025-05-04,778058,Cincinnati Reds,Washington Nationals,1,4,607259,Nick Martinez,669022,MacKenzie Gore,1,2602
2025-05-04,778060,Atlanta Braves,Los Angeles Dodgers,4,3,693821,Bryce Elder,669160,Dustin May,1,4705
2025-05-05,778047,Miami Marlins,Los Angeles Dodgers,4,7,645261,Sandy Alcantara,676263,Jack Dreyer,1,4169
2025-05-05,778045,New York Yankees,San Diego Padres,3,4,607074,Carlos Rodón,601713,Nick Pivetta,1,3313
2025-05-05,778049,Atlanta Braves,Cincinnati Reds,4,0,700363,AJ Smith-Shawver,663903,Brady Singer,1,4705
2025-05-05,778044,Chicago Cubs,San Francisco Giants,9,2,571510,Matthew Boyd,694738,Landen Roupp,1,17
2025-05-05,778043,Kansas City Royals,Chicago White Sox,3,0,666142,Cole Ragans,681343,Shane Smith,1,7
2025-05-05,778042,Milwaukee Brewers,Houston Astros,5,1,668964,Tobias Myers,669854,Ronel Blanco,1,32
2025-05-05,778036,St. Louis Cardinals,Pittsburgh Pirates,6,3,571945,Miles Mikolas,669387,Carmen Mlodzinski,1,2889
2025-05-05,778039,Arizona Diamondbacks,New York Mets,4,5,669194,Ryne Nelson,656288,Griffin Canning,1,15
2025-05-05,778038,Athletics,Seattle Mariners,7,6,622663,Luis Severino,682243,Bryce Miller,1,2529
2025-05-06,778026,Washington Nationals,Cleveland Guardians,10,9,663623,Jake Irvin,682847,Luis Ortiz,1,3309
2025-05-06,778046,Washington Nationals,Cleveland Guardians,1,9,695418,Brad Lord,594902,Ben Lively,2,3309
2025-05-06,778035,Miami Marlins,Los Angeles Dodgers,5,4,615698,Cal Quantrill,664062,Tony Gonsolin,1,4169
2025-05-06,778037,Boston Red Sox,Texas Rangers,1,6,608337,Lucas Giolito,543135,Nathan Eovaldi,1,3
2025-05-06,778040,Tampa Bay Rays,Philadelphia Phillies,4,8,656876,Drew Rasmussen,554430,Zack Wheeler,1,2523
2025-05-06,778041,New York Yankees,San Diego Padres,12,3,657376,Clarke Schmidt,650633,Michael King,1,3313
2025-05-06,778034,Atlanta Braves,Cincinnati Reds,2,1,519242,Chris Sale,671096,Andrew Abbott,1,4705
2025-05-06,778027,Chicago Cubs,San Francisco Giants,5,14,607067,Colin Rea,434378,Justin Verlander,1,17
2025-05-06,778028,Minnesota Twins,Baltimore Orioles,9,1,641154,Pablo López,700249,Cade Povich,1,3312
2025-05-06,778033,Kansas City Royals,Chicago White Sox,4,3,607625,Seth Lugo,680732,Sean Burke,1,7
2025-05-06,778031,Milwaukee Brewers,Houston Astros,4,3,694477,Chad Patrick,669713,Hayden Wesneski,1,32
2025-05-06,778030,St. Louis Cardinals,Pittsburgh Pirates,2,1,669461,Matthew Liberatore,694973,Paul Skenes,1,2889
2025-05-06,778025,Los Angeles Angels,Toronto Blue Jays,8,3,542881,Tyler Anderson,570632,José Ureña,1,1
2025-05-06,778032,Arizona Diamondbacks,New York Mets,5,1,668678,Zac Gallen,656849,David Peterson,1,15
2025-05-06,778024,Athletics,Seattle Mariners,3,5,605488,Jeffrey Springs,676106,Emerson Hancock,1,2529
2025-05-07,778022,Washington Nationals,Cleveland Guardians,6,8,647336,Michael Soroka,671106,Logan Allen,1,3309
2025-05-07,778015,Milwaukee Brewers,Houston Astros,1,9,682990,Quinn Priester,664285,Framber Valdez,1,32
2025-05-07,778016,St. Louis Cardinals,Pittsburgh Pirates,5,0,543243,Sonny Gray,656605,Mitch Keller,1,2889
2025-05-07,778020,Chicago Cubs,San Francisco Giants,1,3,676962,Ben Brown,592662,Robbie Ray,1,17
2025-05-07,778010,Athletics,Seattle Mariners,5,6,680684,Gunnar Hoglund,693433,Bryan Woo,1,2529
2025-05-07,778014,Arizona Diamondbacks,New York Mets,1,7,518876,Merrill Kelly,673540,Kodai Senga,1,15
2025-05-07,778017,Miami Marlins,Los Angeles Dodgers,1,10,678368,Valente Bellozo,689017,Landon Knack,1,4169
2025-05-07,778018,Boston Red Sox,Texas Rangers,6,4,656557,Tanner Houck,641816,Tyler Mahle,1,3
2025-05-07,778021,Tampa Bay Rays,Philadelphia Phillies,0,7,669358,Shane Baz,650911,Cristopher Sánchez,1,2523
2025-05-07,778019,New York Yankees,San Diego Padres,4,3,608331,Max Fried,656302,Dylan Cease,1,3313
2025-05-07,778023,Atlanta Braves,Cincinnati Reds,3,4,656550,Grant Holmes,668881,Hunter Greene,1,4705
2025-05-07,778011,Minnesota Twins,Baltimore Orioles,5,2,680573,Simeon Woods Richardson,450203,Charlie Morton,1,3312
2025-05-07,778012,Kansas City Royals,Chicago White Sox,2,1,608379,Michael Wacha,686563,Jonathan Cannon,1,7
2025-05-07,778013,Colorado Rockies,Detroit Tigers,6,8,801403,Chase Dollander,695549,Jackson Jobe,1,19
2025-05-07,778009,Los Angeles Angels,Toronto Blue Jays,5,4,579328,Yusei Kikuchi,621244,José Berríos,1,1
2025-05-08,778007,Minnesota Twins,Baltimore Orioles,5,2,641927,Bailey Ober,665152,Dean Kremer,1,3312
2025-05-08,778006,Boston Red Sox,Texas Rangers,5,0,678394,Brayan Bello,683004,Jack Leiter,1,3
2025-05-08,778008,Kansas City Royals,Chicago White Sox,10,0,663460,Kris Bubic,663436,Davis Martin,1,7
2025-05-08,778004,Colorado Rockies,Detroit Tigers,2,10,607536,Kyle Freeland,663554,Casey Mize,1,19
2025-05-08,778029,Colorado Rockies,Detroit Tigers,1,11,685299,Tanner Gordon,672456,Keider Montero,2,19
2025-05-08,778005,Tampa Bay Rays,Philadelphia Phillies,6,7,686752,Ryan Pepiot,666200,Jesús Luzardo,1,2523
2025-05-08,778003,Atlanta Braves,Cincinnati Reds,5,4,680885,Spencer Schwellenbach,666157,Nick Lodolo,1,4705
2025-05-08,778000,Los Angeles Angels,Toronto Blue Jays,5,8,667755,José Soriano,605135,Chris Bassitt,1,1
2025-05-08,777999,Arizona Diamondbacks,Los Angeles Dodgers,5,3,694297,Brandon Pfaadt,808967,Yoshinobu Yamamoto,1,15
2025-05-09,777996,Detroit Tigers,Texas Rangers,2,1,669373,Tarik Skubal,571578,Patrick Corbin,1,2394
2025-05-09,777998,Pittsburgh Pirates,Atlanta Braves,3,2,663559,Bailey Falter,693821,Bryce Elder,1,31
2025-05-09,777995,Washington Nationals,St. Louis Cardinals,0,10,680730,Mitchell Parker,607200,Erick Fedde,1,3309
2025-05-09,778002,Tampa Bay Rays,Milwaukee Brewers,4,3,641793,Zack Littell,500779,Jose Quintana,1,2523
2025-05-09,778001,New York Mets,Chicago Cubs,7,2,605280,Clay Holmes,592791,Jameson Taillon,1,3289
2025-05-09,777997,Cleveland Guardians,Philadelphia Phillies,6,0,668909,Gavin Williams,605400,Aaron Nola,1,5
2025-05-09,777990,Kansas City Royals,Boston Red Sox,2,1,547179,Michael Lorenzen,690928,Hunter Dobbins,1,7
2025-05-09,777991,Chicago White Sox,Miami Marlins,6,2,669060,Bryse Wilson,676974,Max Meyer,1,4
2025-05-09,777989,Houston Astros,Cincinnati Reds,3,0,686613,Hunter Brown,607259,Nick Martinez,1,2392
2025-05-09,777992,Minnesota Twins,San Francisco Giants,3,1,663978,Chris Paddack,663855,Jordan Hicks,1,3312
2025-05-09,777993,Colorado Rockies,San Diego Padres,9,13,622608,Antonio Senzatela,681190,Randy Vásquez,1,19
2025-05-09,777986,Los Angeles Angels,Baltimore Orioles,1,4,543294,Kyle Hendricks,608372,Tomoyuki Sugano,1,1
2025-05-09,777988,Arizona Diamondbacks,Los Angeles Dodgers,11,14,593958,Eduardo Rodriguez,808963,Roki Sasaki,1,15
2025-05-09,777984,Seattle Mariners,Toronto Blue Jays,3,6,622491,Luis Castillo,592332,Kevin Gausman,1,680
2025-05-09,777994,Athletics,New York Yankees,2,10,674370,Osvaldo Bido,701542,Will Warren,1,2529
2025-05-10,777980,Washington Nationals,St. Louis Cardinals,2,4,592866,Trevor Williams,669467,Andre Pallante,1,3309
2025-05-10,777985,Pittsburgh Pirates,Atlanta Braves,2,3,571760,Andrew Heaney,700363,AJ Smith-Shawver,1,31
2025-05-10,777972,Athletics,New York Yankees,11,7,676664,JP Sears,607074,Carlos Rodón,1,2529
2025-05-10,777981,Tampa Bay Rays,Milwaukee Brewers,3,2,671737,Taj Bradley,668964,Tobias Myers,1,2523
2025-05-10,777987,Detroit Tigers,Texas Rangers,3,10,656427,Jack Flaherty,594798,Jacob deGrom,1,2394
2025-05-10,777983,Cleveland Guardians,Philadelphia Phillies,1,7,676440,Tanner Bibee,624133,Ranger Suarez,1,5
2025-05-10,777979,Houston Astros,Cincinnati Reds,9,13,621121,Lance McCullers Jr.,663903,Brady Singer,1,2392
2025-05-10,777977,Kansas City Royals,Boston Red Sox,1,10,666142,Cole Ragans,676979,Garrett Crochet,1,7
2025-05-10,777978,Chicago White Sox,Miami Marlins,1,3,681343,Shane Smith,665795,Edward Cabrera,1,4
2025-05-10,777982,New York Mets,Chicago Cubs,5,6,656731,Tylor Megill,641745,Brad Keller,1,3289
2025-05-10,777974,Minnesota Twins,San Francisco Giants,2,1,657746,Joe Ryan,657277,Logan Webb,1,3312
2025-05-10,777975,Arizona Diamondbacks,Los Angeles Dodgers,3,0,669203,Corbin Burnes,669160,Dustin May,1,15
2025-05-10,777976,Colorado Rockies,San Diego Padres,0,21,687134,Bradley Blalock,663568,Stephen Kolek,1,19
2025-05-10,777973,Los Angeles Angels,Baltimore Orioles,5,2,686799,Jack Kochanowicz,502043,Kyle Gibson,1,1
2025-05-10,777970,Seattle Mariners,Toronto Blue Jays,3,6,688138,Logan Evans,670102,Bowden Francis,1,680
2025-05-11,777968,New York Mets,Chicago Cubs,6,2,656288,Griffin Canning,571510,Matthew Boyd,1,3289
2025-05-11,777962,Washington Nationals,St. Louis Cardinals,1,6,669022,MacKenzie Gore,571945,Miles Mikolas,1,3309
2025-05-11,777967,Pittsburgh Pirates,Atlanta Braves,4,3,669387,Carmen Mlodzinski,519242,Chris Sale,1,31
2025-05-11,777969,Detroit Tigers,Texas Rangers,1,6,681857,Reese Olson,543135,Nathan Eovaldi,1,2394
2025-05-11,777964,Tampa Bay Rays,Milwaukee Brewers,2,4,656876,Drew Rasmussen,694477,Chad Patrick,1,2523
2025-05-11,777963,Houston Astros,Cincinnati Reds,6,0,669854,Ronel Blanco,695534,Chase Petty,1,2392
2025-05-11,777965,Kansas City Royals,Boston Red Sox,1,3,607625,Seth Lugo,608337,Lucas Giolito,1,7
2025-05-11,777956,Minnesota Twins,San Francisco Giants,7,6,641154,Pablo López,694738,Landen Roupp,1,3312
2025-05-11,777966,Chicago White Sox,Miami Marlins,4,2,680732,Sean Burke,645261,Sandy Alcantara,1,4
2025-05-11,777955,Colorado Rockies,San Diego Padres,9,3,608566,Germán Márquez,601713,Nick Pivetta,1,19
2025-05-11,777957,Athletics,New York Yankees,2,12,622663,Luis Severino,642232,Ryan Yarbrough,1,2529
2025-05-11,777961,Los Angeles Angels,Baltimore Orioles,3,7,542881,Tyler Anderson,621107,Zach Eflin,1,1
2025-05-11,777954,Arizona Diamondbacks,Los Angeles Dodgers,1,8,668678,Zac Gallen,664062,Tony Gonsolin,1,15
2025-05-11,777958,Seattle Mariners,Toronto Blue Jays,1,9,682243,Bryce Miller,570632,José Ureña,1,680
2025-05-11,777971,Cleveland Guardians,Philadelphia Phillies,0,3,682847,Luis Ortiz,554430,Zack Wheeler,1,5
2025-05-12,777960,Cleveland Guardians,Milwaukee Brewers,5,0,594902,Ben Lively,642547,Freddy Peralta,1,5
2025-05-12,777951,Detroit Tigers,Boston Red Sox,14,2,695549,Jackson Jobe,656557,Tanner Houck,1,2394
2025-05-12,777953,Philadelphia Phillies,St. Louis Cardinals,2,3,650911,Cristopher Sánchez,669461,Matthew Liberatore,1,2681
2025-05-12,777950,New York Mets,Pittsburgh Pirates,4,3,656849,David Peterson,694973,Paul Skenes,1,3289
2025-05-12,777959,Atlanta Braves,Washington Nationals,4,3,656550,Grant Holmes,663623,Jake Irvin,1,4705
2025-05-12,777952,Chicago Cubs,Miami Marlins,5,2,607067,Colin Rea,615698,Cal Quantrill,1,17
2025-05-12,777949,Texas Rangers,Colorado Rockies,2,1,641816,Tyler Mahle,801403,Chase Dollander,1,5325
2025-05-12,777948,Houston Astros,Kansas City Royals,5,7,687473,Ryan Gusto,608379,Michael Wacha,1,2392
2025-05-12,777947,San Diego Padres,Los Angeles Angels,5,9,650633,Michael King,579328,Yusei Kikuchi,1,2680
2025-05-12,777941,Seattle Mariners,New York Yankees,5,11,676106,Emerson Hancock,657376,Clarke Schmidt,1,680
2025-05-12,777939,San Francisco Giants,Arizona Diamondbacks,1,2,434378,Justin Verlander,518876,Merrill Kelly,1,2395
2025-05-13,777944,Cleveland Guardians,Milwaukee Brewers,2,0,671106,Logan Allen,682990,Quinn Priester,1,5
2025-05-13,777940,Detroit Tigers,Boston Red Sox,10,9,663947,Tyler Holton,678394,Brayan Bello,1,2394
2025-05-13,777945,Cincinnati Reds,Chicago White Sox,1,5,671096,Andrew Abbott,686563,Jonathan Cannon,1,2602
2025-05-13,777935,Toronto Blue Jays,Tampa Bay Rays,9,11,621244,José Berríos,669358,Shane Baz,1,14
2025-05-13,777943,New York Mets,Pittsburgh Pirates,2,1,673540,Kodai Senga,656605,Mitch Keller,1,3289
2025-05-13,777942,Atlanta Braves,Washington Nationals,5,2,680885,Spencer Schwellenbach,647336,Michael Soroka,1,4705
2025-05-13,777936,Chicago Cubs,Miami Marlins,5,4,676962,Ben Brown,678368,Valente Bellozo,1,17
2025-05-13,777934,Texas Rangers,Colorado Rockies,4,1,683004,Jack Leiter,607536,Kyle Freeland,1,5325
2025-05-13,777931,Houston Astros,Kansas City Royals,2,1,664285,Framber Valdez,663460,Kris Bubic,1,2392
2025-05-13,777932,San Diego Padres,Los Angeles Angels,6,4,656302,Dylan Cease,667755,José Soriano,1,2680
2025-05-13,777926,Seattle Mariners,New York Yankees,2,1,693433,Bryan Woo,608331,Max Fried,1,680
2025-05-13,777930,San Francisco Giants,Arizona Diamondbacks,10,6,592662,Robbie Ray,694297,Brandon Pfaadt,1,2395
2025-05-13,777937,Los Angeles Dodgers,Athletics,1,11,689017,Landon Knack,605488,Jeffrey Springs,1,22
2025-05-14,777924,Baltimore Orioles,Minnesota Twins,3,6,665152,Dean Kremer,641927,Bailey Ober,1,2
2025-05-14,777938,Baltimore Orioles,Minnesota Twins,6,8,694646,Chayce McDermott,680573,Simeon Woods Richardson,2,2
2025-05-14,777922,Philadelphia Phillies,St. Louis Cardinals,2,1,666200,Jesús Luzardo,607200,Erick Fedde,1,2681
2025-05-14,777933,Philadelphia Phillies,St. Louis Cardinals,7,14,605400,Aaron Nola,543243,Sonny Gray,2,2681
2025-05-14,777925,Cleveland Guardians,Milwaukee Brewers,5,9,668909,Gavin Williams,701656,Logan Henderson,1,5
2025-05-14,777916,San Francisco Giants,Arizona Diamondbacks,7,8,663855,Jordan Hicks,593958,Eduardo Rodriguez,1,2395
2025-05-14,777915,Seattle Mariners,New York Yankees,2,3,622491,Luis Castillo,701542,Will Warren,1,680
2025-05-14,777927,Detroit Tigers,Boston Red Sox,6,5,669373,Tarik Skubal,690928,Hunter Dobbins,1,2394
2025-05-14,777923,Toronto Blue Jays,Tampa Bay Rays,3,1,605135,Chris Bassitt,686752,Ryan Pepiot,1,14
2025-05-14,777919,New York Mets,Pittsburgh Pirates,0,4,605280,Clay Holmes,663559,Bailey Falter,1,3289
2025-05-14,777928,Cincinnati Reds,Chicago White Sox,2,4,666157,Nick Lodolo,663436,Davis Martin,1,2602
2025-05-14,777929,Atlanta Braves,Washington Nationals,4,5,693821,Bryce Elder,680730,Mitchell Parker,1,4705
2025-05-14,777921,Chicago Cubs,Miami Marlins,1,3,592791,Jameson Taillon,677960,Ryan Weathers,1,17
2025-05-14,777918,Texas Rangers,Colorado Rockies,8,3,571578,Patrick Corbin,622608,Antonio Senzatela,1,5325
2025-05-14,777920,Houston Astros,Kansas City Royals,4,3,676467,Colton Gordon,547179,Michael Lorenzen,1,2392
2025-05-14,777914,San Diego Padres,Los Angeles Angels,5,1,681190,Randy Vásquez,543294,Kyle Hendricks,1,2680
2025-05-14,777917,Los Angeles Dodgers,Athletics,9,3,808967,Yoshinobu Yamamoto,680684,Gunnar Hoglund,1,22
2025-05-15,777909,Atlanta Braves,Washington Nationals,5,2,700363,AJ Smith-Shawver,592866,Trevor Williams,1,4705
2025-05-15,777911,Baltimore Orioles,Minnesota Twins,0,4,608372,Tomoyuki Sugano,663978,Chris Paddack,1,2
2025-05-15,777912,Cincinnati Reds,Chicago White Sox,7,1,607259,Nick Martinez,669060,Bryse Wilson,1,2602
2025-05-15,777913,Toronto Blue Jays,Tampa Bay Rays,3,8,592332,Kevin Gausman,641793,Zack Littell,1,14
2025-05-15,777910,Texas Rangers,Houston Astros,1,0,594798,Jacob deGrom,686613,Hunter Brown,1,5325
2025-05-15,777946,Los Angeles Dodgers,Athletics,19,2,669422,Matt Sauer,674370,Osvaldo Bido,1,22
2025-05-16,777900,Chicago Cubs,Chicago White Sox,13,3,690990,Cade Horton,681343,Shane Smith,1,17
2025-05-16,777902,Cincinnati Reds,Cleveland Guardians,5,4,663903,Brady Singer,676440,Tanner Bibee,1,2602
2025-05-16,777905,Philadelphia Phillies,Pittsburgh Pirates,8,4,624133,Ranger Suarez,571760,Andrew Heaney,1,2681
2025-05-16,777907,Baltimore Orioles,Washington Nationals,3,4,700249,Cade Povich,669022,MacKenzie Gore,1,2
2025-05-16,777904,New York Yankees,New York Mets,6,2,607074,Carlos Rodón,656731,Tylor Megill,1,3313
2025-05-16,777906,Toronto Blue Jays,Detroit Tigers,4,5,670102,Bowden Francis,656427,Jack Flaherty,1,14
2025-05-16,777908,Boston Red Sox,Atlanta Braves,2,4,676979,Garrett Crochet,519242,Chris Sale,1,3
2025-05-16,777903,Miami Marlins,Tampa Bay Rays,9,4,676974,Max Meyer,671737,Taj Bradley,1,4169
2025-05-16,777901,Kansas City Royals,St. Louis Cardinals,3,10,666142,Cole Ragans,669467,Andre Pallante,1,7
2025-05-16,777895,Texas Rangers,Houston Astros,3,6,543135,Nathan Eovaldi,621121,Lance McCullers Jr.,1,5325
2025-05-16,777898,Milwaukee Brewers,Minnesota Twins,0,3,694477,Chad Patrick,657746,Joe Ryan,1,32
2025-05-16,777897,Arizona Diamondbacks,Colorado Rockies,8,0,669203,Corbin Burnes,687223,Carson Palmquist,1,15
2025-05-16,777896,San Diego Padres,Seattle Mariners,1,5,663568,Stephen Kolek,688138,Logan Evans,1,2680
2025-05-16,777899,Los Angeles Dodgers,Los Angeles Angels,2,6,669160,Dustin May,686799,Jack Kochanowicz,1,22
2025-05-16,777891,San Francisco Giants,Athletics,9,1,657277,Logan Webb,676664,JP Sears,1,2395
2025-05-17,777888,New York Yankees,New York Mets,2,3,657376,Clarke Schmidt,656288,Griffin Canning,1,3313
2025-05-17,777881,Chicago Cubs,Chicago White Sox,7,3,571510,Matthew Boyd,680732,Sean Burke,1,17
2025-05-17,777886,Toronto Blue Jays,Detroit Tigers,2,1,641778,Eric Lauer,681857,Reese Olson,1,14
2025-05-17,777890,Baltimore Orioles,Washington Nationals,6,10,502043,Kyle Gibson,663623,Jake Irvin,1,2
2025-05-17,777889,Miami Marlins,Tampa Bay Rays,0,4,645261,Sandy Alcantara,656876,Drew Rasmussen,1,4169
2025-05-17,777894,Philadelphia Phillies,Pittsburgh Pirates,5,2,554430,Zack Wheeler,669387,Carmen Mlodzinski,1,2681
2025-05-17,777892,Cincinnati Reds,Cleveland Guardians,4,1,608718,Brent Suter,677944,Slade Cecconi,1,2602
2025-05-17,777882,Texas Rangers,Houston Astros,5,1,641816,Tyler Mahle,669854,Ronel Blanco,1,5325
2025-05-17,777885,Kansas City Royals,St. Louis Cardinals,0,1,702070,Noah Cameron,571945,Miles Mikolas,1,7
2025-05-17,777893,Boston Red Sox,Atlanta Braves,7,6,608337,Lucas Giolito,656550,Grant Holmes,1,3
2025-05-17,777883,Milwaukee Brewers,Minnesota Twins,0,7,668964,Tobias Myers,641154,Pablo López,1,32
2025-05-17,777887,Arizona Diamondbacks,Colorado Rockies,12,14,668678,Zac Gallen,608566,Germán Márquez,1,15
2025-05-17,777875,San Diego Padres,Seattle Mariners,1,4,601713,Nick Pivetta,676106,Emerson Hancock,1,2680
2025-05-17,777879,San Francisco Giants,Athletics,1,0,694738,Landen Roupp,622663,Luis Severino,1,2395
2025-05-17,777884,Los Angeles Dodgers,Los Angeles Angels,9,11,477132,Clayton Kershaw,542881,Tyler Anderson,1,22
2025-05-18,777869,Texas Rangers,Houston Astros,3,4,683004,Jack Leiter,664285,Framber Valdez,1,5325
2025-05-18,777873,Baltimore Orioles,Washington Nationals,4,10,621107,Zach Eflin,647336,Michael Soroka,1,2
2025-05-18,777880,Philadelphia Phillies,Pittsburgh Pirates,1,0,690953,Mick Abel,694973,Paul Skenes,1,2681
2025-05-18,777876,Boston Red Sox,Atlanta Braves,4,10,678394,Brayan Bello,680885,Spencer Schwellenbach,1,3
2025-05-18,777871,Toronto Blue Jays,Detroit Tigers,2,3,621244,José Berríos,695549,Jackson Jobe,1,14
2025-05-18,777874,Cincinnati Reds,Cleveland Guardians,3,1,671096,Andrew Abbott,682847,Luis Ortiz,1,2602
2025-05-18,777877,Miami Marlins,Tampa Bay Rays,5,1,615698,Cal Quantrill,669358,Shane Baz,1,4169
2025-05-18,777864,Kansas City Royals,St. Louis Cardinals,2,1,608379,Michael Wacha,669461,Matthew Liberatore,1,7
2025-05-18,777865,Milwaukee Brewers,Minnesota Twins,5,2,642547,Freddy Peralta,805673,Zebby Matthews,1,32
2025-05-18,777872,Chicago Cubs,Chicago White Sox,6,2,607067,Colin Rea,686563,Jonathan Cannon,1,17
2025-05-18,777867,San Francisco Giants,Athletics,3,2,434378,Justin Verlander,605488,Jeffrey Springs,1,2395
2025-05-18,777870,Arizona Diamondbacks,Colorado Rockies,1,0,518876,Merrill Kelly,801403,Chase Dollander,1,15
2025-05-18,777866,Los Angeles Dodgers,Los Angeles Angels,4,6,664062,Tony Gonsolin,579328,Yusei Kikuchi,1,22
2025-05-18,777868,San Diego Padres,Seattle Mariners,1,6,650633,Michael King,693433,Bryan Woo,1,2680
2025-05-18,777878,New York Yankees,New York Mets,8,2,608331,Max Fried,656849,David Peterson,1,3313
2025-05-19,777859,Pittsburgh Pirates,Cincinnati Reds,1,7,656605,Mitch Keller,666157,Nick Lodolo,1,31
2025-05-19,777863,Miami Marlins,Chicago Cubs,8,7,665795,Edward Cabrera,676962,Ben Brown,1,4169
2025-05-19,777856,Boston Red Sox,New York Mets,3,1,690928,Hunter Dobbins,673540,Kodai Senga,1,3
2025-05-19,777858,Tampa Bay Rays,Houston Astros,3,4,686752,Ryan Pepiot,676467,Colton Gordon,1,2523
2025-05-19,777861,Minnesota Twins,Cleveland Guardians,6,5,657746,Joe Ryan,,,1,3312
2025-05-19,777857,Chicago White Sox,Seattle Mariners,1,5,663436,Davis Martin,622491,Luis Castillo,1,4
2025-05-19,777860,Milwaukee Brewers,Baltimore Orioles,5,4,642239,Rob Zastryzny,665152,Dean Kremer,1,32
2025-05-19,777862,St. Louis Cardinals,Detroit Tigers,11,4,543243,Sonny Gray,674944,Sean Guenther,1,2889
2025-05-19,777852,Colorado Rockies,Philadelphia Phillies,3,9,607536,Kyle Freeland,650911,Cristopher Sánchez,1,19
2025-05-19,777855,San Francisco Giants,Kansas City Royals,1,3,592662,Robbie Ray,663460,Kris Bubic,1,2395
2025-05-19,777853,Athletics,Los Angeles Angels,3,4,669372,J.T. Ginn,667755,José Soriano,1,2529
2025-05-19,777854,Los Angeles Dodgers,Arizona Diamondbacks,5,9,676263,Jack Dreyer,694297,Brandon Pfaadt,1,22
2025-05-20,777847,Pittsburgh Pirates,Cincinnati Reds,1,0,663559,Bailey Falter,607259,Nick Martinez,1,31
2025-05-20,777850,Miami Marlins,Chicago Cubs,1,14,677960,Ryan Weathers,592791,Jameson Taillon,1,4169
2025-05-20,777851,Boston Red Sox,New York Mets,2,0,621111,Walker Buehler,605280,Clay Holmes,1,3
2025-05-20,777841,Washington Nationals,Atlanta Braves,5,3,680730,Mitchell Parker,675911,Spencer Strider,1,3309
2025-05-20,777848,Tampa Bay Rays,Houston Astros,3,2,641793,Zack Littell,687888,Brandon Walter,1,2523
2025-05-20,777849,New York Yankees,Texas Rangers,5,2,701542,Will Warren,571578,Patrick Corbin,1,3313
2025-05-20,777845,Toronto Blue Jays,San Diego Padres,3,0,605135,Chris Bassitt,656302,Dylan Cease,1,14
2025-05-20,777846,Chicago White Sox,Seattle Mariners,1,0,605288,Adrian Houser,668984,Casey Legumina,1,4
2025-05-20,777844,Milwaukee Brewers,Baltimore Orioles,5,2,701656,Logan Henderson,669211,Keegan Akin,1,32
2025-05-20,777840,St. Louis Cardinals,Detroit Tigers,4,5,607200,Erick Fedde,669373,Tarik Skubal,1,2889
2025-05-20,777842,Colorado Rockies,Philadelphia Phillies,4,7,622608,Antonio Senzatela,666200,Jesús Luzardo,1,19
2025-05-20,777836,San Francisco Giants,Kansas City Royals,3,2,806185,Hayden Birdsong,547179,Michael Lorenzen,1,2395
2025-05-20,777843,Athletics,Los Angeles Angels,5,7,680684,Gunnar Hoglund,543294,Kyle Hendricks,1,2529
2025-05-20,777838,Los Angeles Dodgers,Arizona Diamondbacks,4,3,808967,Yoshinobu Yamamoto,669194,Ryne Nelson,1,22
2025-05-21,777834,Pittsburgh Pirates,Cincinnati Reds,3,1,571760,Andrew Heaney,663903,Brady Singer,1,31
2025-05-21,777832,Tampa Bay Rays,Houston Astros,8,4,671737,Taj Bradley,686613,Hunter Brown,1,2523
2025-05-19,777861,Minnesota Twins,Cleveland Guardians,6,5,657746,Joe Ryan,,,1,3312
2025-05-21,777833,Miami Marlins,Chicago Cubs,1,2,676974,Max Meyer,690990,Cade Horton,1,4169
2025-05-21,777826,Milwaukee Brewers,Baltimore Orioles,4,8,694477,Chad Patrick,608372,Tomoyuki Sugano,1,32
2025-05-21,777827,St. Louis Cardinals,Detroit Tigers,1,5,669467,Andre Pallante,676428,Brant Hurter,1,2889
2025-05-21,777830,Chicago White Sox,Seattle Mariners,5,6,681343,Shane Smith,688138,Logan Evans,1,4
2025-05-21,777819,San Francisco Giants,Kansas City Royals,4,8,657277,Logan Webb,663738,Daniel Lynch IV,1,2395
2025-05-21,777829,Minnesota Twins,Cleveland Guardians,1,5,663978,Chris Paddack,668909,Gavin Williams,1,3312
2025-05-21,777831,Boston Red Sox,New York Mets,1,5,676979,Garrett Crochet,656731,Tylor Megill,1,3
2025-05-21,777835,New York Yankees,Texas Rangers,4,3,642232,Ryan Yarbrough,594798,Jacob deGrom,1,3313
2025-05-21,777837,Toronto Blue Jays,San Diego Padres,14,0,592332,Kevin Gausman,681190,Randy Vásquez,1,14
